id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
2,.303 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
10,20mm Polsten AA,4,anti-air weapon,0,2,12,0,1,3,0,6,18,30,15
11,37mm M1 AA-Gun,4,anti-air weapon,0,2,13,0,1,6,0,0,13,40,0
13,1.5 pdr AA-Gun,4,anti-air weapon,0,2,11,0,1,4,0,0,13,36,0
16,37mm Gun (M6),6,medium gun,0,2,1,0,1,6,0,0,14,40,0
17,QF 2-pdr AA Gun,4,anti-air weapon,0,3,14,0,1,2,0,0,10,40,0
18,37mm M5 Gun,6,medium gun,0,2,1,0,1,6,0,0,13,40,0
19,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
20,2 Pounder Gun,6,medium gun,0,3,1,0,1,7,0,8,13,45,45
23,3 Pounder Mk 2,6,medium gun,0,3,2,0,1,5,0,0,6,35,0
24,3 Pounder Mk 3,6,medium gun,0,3,2,0,1,6,0,0,10,40,0
27,Polsten (2) AA,4,anti-air weapon,0,2,15,0,1,3,0,6,18,30,15
28,Polsten (3) AA,4,anti-air weapon,0,2,17,0,1,3,0,6,18,30,15
29,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
30,Polsten (4) AA,4,anti-air weapon,0,2,19,0,1,3,0,6,18,30,15
36,18 Pounder FG,6,medium gun,0,5,7,0,2,0,5,0,6,200,0
37,3in Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,29,2
38,17 Pounder Gun,6,medium gun,0,4,5,0,2,16,0,24,15,70,70
40,<3in  (LR),3,team weapon,0,4,11,0,1,0,0,0,3,56,2
41,3in Mortar (LR),3,team weapon,0,4,11,0,1,0,0,0,3,51,2
42,75mm Gun (M2),6,medium gun,0,4,5,0,2,8,0,0,8,60,0
43,290mm Spigot,7,large gun,0,15,53,0,30,0,0,0,15,2,0
44,75mm M3 L37,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
45,75mm M3 L40,6,medium gun,0,4,5,0,2,10,0,0,10,60,0
52,3in Vickers AA,6,medium gun,0,4,5,0,2,12,6,14,11,80,30
54,77mm Gun,6,medium gun,0,4,5,0,2,13,0,18,12,70,70
63,25 Pounder GH,6,medium gun,0,5,7,0,2,0,11,8,7,202,70
66,3.7in CSH,6,medium gun,0,5,9,0,2,0,13,0,6,82,0
67,3.7in Howitzer,6,medium gun,0,5,9,0,2,0,13,0,6,110,0
68,105mm Gun (M4),7,large gun,0,5,11,0,3,0,10,0,7,80,0
71,105mm M2 FH,7,large gun,0,5,11,0,3,7,12,0,6,201,0
72,4.2in Mortar,3,team weapon,0,4,15,0,2,0,0,0,3,75,3
76,7.2in Howitzer,7,large gun,0,10,27,0,4,0,0,0,6,206,0
83,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
84,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
87,Mills Bomb,2,secondary infantry weapon,0,3,5,0,1,0,0,0,3,1,0
90,PIAT,2,secondary infantry weapon,0,5,2,0,2,222,10,0,2,2,0
93,Rifle Grenade,2,secondary infantry weapon,0,3,5,0,1,222,5,0,1,3,0
96,Lewis M.25 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,22,12,0
97,.303in VB LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
101,15mm Besa TMG,5,light gun,0,1,10,0,1,3,0,0,26,40,0
102,4.5in Field Gun,7,large gun,0,6,13,0,3,0,0,0,10,209,0
103,8in Mk.VIII How,7,large gun,0,11,31,0,5,0,0,0,6,201,0
104,4.5in Howitzer,7,large gun,0,6,13,0,3,0,0,0,6,121,0
105,75mm Mk.V Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
107,2in Mortar,3,team weapon,0,3,5,0,0,0,0,0,3,10,2
108,VehFlamethrower,9,vehicle flamethrower,0,45,40,0,0,0,25,0,20,2,0
109,4.6in Rocket,3,team weapon,0,4,17,0,2,0,0,0,0,145,0
110,8in M1 Gun,7,large gun,0,11,31,0,5,0,0,0,6,222,0
111,6in 26cwt How,7,large gun,0,8,21,0,4,0,0,0,6,201,0
112,S&W.38 Revolver,1,primary infantry weapon,0,0,1,0,0,0,0,0,0,1,0
114,Webley Mk4,1,primary infantry weapon,0,0,1,0,0,0,0,0,0,1,0
115,Quad Besa AAMG,4,anti-air weapon,0,1,10,0,0,0,0,0,23,24,0
117,0.5 Vickers TMG,5,light gun,0,1,11,0,1,1,0,0,14,40,0
118,Vickers HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
130,7.9mm Besa BMG,5,light gun,0,1,5,0,0,0,0,0,23,10,0
131,30 cal BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
132,30 cal (2) BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
133,30 cal (2) CMG,5,light gun,0,1,8,0,0,0,0,0,20,24,0
134,Boys AT-Rifle,2,secondary infantry weapon,0,1,0,0,0,2,3,0,16,10,0
135,Vickers 'K' (2),4,anti-air weapon,0,1,12,0,0,0,0,0,16,24,0
137,Vickers CMG,5,light gun,0,1,5,0,0,0,0,0,23,30,0
138,Vickers CMG (2),5,light gun,0,1,8,0,0,0,0,0,23,30,0
139,30 cal AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
