id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,21,Chinese HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,Border Cavalry,0,average,2,company,3,infantry,1930,1,1946,12,5,5,147,1,146,1,1121,1,1121,1,1121,1,1120,1,0,0,0,0,0,0,0,0
4,21,Cavalry Squadrn,0,average,2,company,3,infantry,1930,1,1946,12,3,3,147,1,146,1,146,1,1120,1,1120,1,1120,1,0,0,0,0,0,0,0,0
6,21,Dsmntd Cav Sqdn,0,average,2,company,3,infantry,1930,1,1946,12,3,3,315,1,146,1,146,1,1122,1,1122,1,1122,1,0,0,0,0,0,0,0,0
14,21,AA Section,0,average,0,section,2,artillery,1936,1,1946,12,0,0,235,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,SPAA Section,0,average,0,section,2,artillery,1942,6,1946,12,0,0,305,1,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,Truck Section,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,21,Truck Platoon,0,average,0,section,4,miscellaneous,1943,3,1946,12,0,0,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0
20,21,Hvy Truck Sec,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,Hvy Truck Pl,0,average,0,section,4,miscellaneous,1943,6,1946,12,0,0,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0
22,21,Utility Vehicle,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,Anti-Tank Pl,0,average,1,platoon,0,default,1930,1,1946,12,0,0,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
25,21,Mortar Platoon,0,average,1,platoon,0,default,1930,1,1946,12,0,0,351,1,351,1,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,21,AT-Gun Section,0,average,0,section,2,artillery,1930,1,1946,12,0,0,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,21,AAMG Section,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,21,Machinegun Pl,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,25,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,21,Halftrack Sec,0,average,0,section,4,miscellaneous,1942,6,1946,12,0,0,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
