id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,18,Lt Tank Mk IIb,132,light tank,2,armor,3,track,1933,6,1941,6,2,2,2,17,15,20,0,0,0,n/a,0,9,0,10,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,767,0,740,4426,740
2,18,Lt Tank Mk VIc,132,light tank,2,armor,3,track,1939,9,1942,2,2,3,2,27,19,20,0,1,1,n/a,0,9,0,10,0,1,101,33,34,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,631,0,107,4428,107
3,18,Honey,132,light tank,2,armor,3,track,1942,1,1943,12,3,4,3,52,19,92,0,2,2,n/a,1,8,6,12,0,0,18,43,60,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,9368,0,113,1306,4461
4,18,Stuart VI,132,light tank,2,armor,3,track,1943,1,1946,12,3,4,3,56,19,92,0,3,2,n/a,1,8,6,15,0,0,16,99,75,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,1,0,0,0,0,0,0,0,0,381,0,114,4430,3540
5,18,Lt Tank MkIa IP,132,light tank,2,armor,3,track,1930,1,1934,12,2,2,2,17,15,20,0,0,0,n/a,0,9,0,10,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1054,0,740,4426,740
6,18,White Scout Car,262,scout vehicle,8,recon,2,wheel (AT),1943,9,1946,12,3,4,2,21,27,90,0,0,0,n/a,0,9,108,10,0,0,139,90,0,0,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30215,0,455,455,3212
7,18,Lt Tank Mk VIb,132,light tank,2,armor,3,track,1935,3,1941,12,2,3,2,30,19,21,0,1,1,n/a,0,9,0,10,0,1,117,120,0,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,30501,0,107,4428,107
8,18,Lt Tank Mk VIc,132,light tank,2,armor,3,track,1942,3,1942,12,2,3,2,27,19,23,0,1,1,n/a,0,9,0,10,0,1,101,33,34,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,631,0,107,4428,107
17,18,Lee I,133,medium tank,2,armor,3,track,1942,5,1946,12,5,7,2,74,11,92,0,2,2,n/a,1,8,13,28,0,0,16,58,120,0,0,133,90,0,132,90,0,42,30,20,0,0,0,0,0,0,0,0,6,4,4,10,5,5,1,0,0,0,0,0,0,0,96,23038,0,97,4418,4460
19,18,Grant I,133,medium tank,2,armor,3,track,1942,5,1945,12,5,6,2,69,12,90,0,2,2,n/a,1,8,13,28,0,0,16,48,80,0,0,177,90,0,132,90,0,42,50,15,0,0,0,0,0,0,0,0,6,4,4,10,5,5,2,0,0,0,0,0,0,0,96,383,0,146,4417,147
20,18,Sherman I,133,medium tank,2,armor,3,track,1944,1,1946,12,5,5,2,73,12,90,0,3,2,n/a,1,7,13,31,0,0,45,50,47,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,2092,0,1073,1476,1475
21,18,Sherman I,129,CS tank,2,armor,3,track,1944,1,1944,12,5,5,2,71,12,90,0,3,2,n/a,1,7,13,31,0,0,45,60,37,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,2092,0,1073,1476,1475
24,18,Sherman DD,145,DD tank,2,armor,3,track,1944,6,1945,12,5,5,3,119,12,90,0,3,3,n/a,0,7,0,100,2,0,45,55,42,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,21022,0,696,696,696
26,18,Sherman IB,129,CS tank,2,armor,3,track,1945,1,1946,12,5,5,4,63,13,90,0,2,3,n/a,0,6,13,32,0,2,68,50,0,16,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,395,0,1206,3546,3545
30,18,Valentine III,133,medium tank,2,armor,3,track,1943,1,1943,12,4,4,4,62,8,81,0,2,2,n/a,0,8,13,17,0,0,20,12,0,0,67,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,7,6,6,2,0,0,0,0,0,0,0,0,4347,0,123,4432,4475
37,18,Churchill VII,133,medium tank,2,armor,3,track,1945,1,1946,12,4,5,4,108,8,91,0,3,2,n/a,0,7,13,31,0,2,105,40,44,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,15,10,5,15,10,8,2,0,0,0,0,0,0,0,0,624,0,108,3553,3552
38,18,Churchill VIII,129,CS tank,2,armor,3,track,1945,1,1946,12,4,5,4,108,8,90,0,2,2,n/a,0,6,13,31,0,2,66,35,0,12,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,15,12,6,15,12,9,2,0,0,0,0,0,0,0,0,656,0,401,4406,3551
39,18,Scorpion,146,engineer tank,2,armor,3,track,1943,1,1943,12,3,4,3,136,8,90,0,2,2,n/a,0,8,0,21,0,0,20,12,0,0,81,179,120,0,0,0,0,0,0,0,108,8,6,8,7,7,2,0,10,8,6,8,7,7,2,0,0,0,0,0,0,0,0,622,0,135,4429,135
40,18,Sherman Crab II,146,engineer tank,2,armor,3,track,1944,1,1946,12,5,5,3,131,12,90,0,3,3,n/a,0,7,0,33,0,2,45,60,37,0,0,177,120,0,140,90,0,0,0,0,109,4,4,9,5,5,2,0,11,4,4,9,5,5,2,0,0,0,0,0,0,0,0,9056,0,1448,1450,1449
41,18,Churchill AVRE,146,engineer tank,2,armor,3,track,1945,1,1946,12,4,5,4,106,8,90,0,3,2,n/a,0,2,0,31,0,2,43,6,0,0,0,179,120,0,0,0,0,130,120,0,10,8,6,12,10,9,2,0,10,8,6,12,10,9,2,0,0,0,0,0,0,0,0,626,0,1463,1465,1464
42,18,Crocodile,147,flame tank,2,armor,3,track,1945,1,1946,12,4,5,3,131,8,90,0,3,2,n/a,0,7,0,31,0,2,105,42,42,0,0,179,120,0,0,0,0,108,32,0,0,0,0,0,0,0,0,0,13,12,5,15,12,9,2,0,0,0,0,0,0,0,0,657,0,298,4402,298
43,18,Halftrack,294,artillery prime mover,10,transport,3,track,1944,1,1946,12,3,2,3,18,24,60,0,0,0,n/a,0,9,112,10,0,0,148,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,95,0,102,3200,3205
44,18,M10 17 pdr,215,SP AT gun,5,anti-tank,3,track,1946,1,1946,12,5,5,4,81,17,90,0,5,3,n/a,0,7,13,29,0,0,38,14,22,0,14,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,412,0,130,1062,4155
45,18,3.7in Mtn Gun,197,infantry howitzer,4,artillery,0,default,1930,1,1946,12,1,5,0,23,1,91,0,0,0,n/a,0,6,0,1,0,0,67,45,0,0,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12871,0,54,54,54
46,18,Priest,201,SP artillery,4,artillery,3,track,1944,1,1946,12,4,4,3,44,14,90,0,0,0,n/a,0,6,0,20,0,0,71,64,0,5,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0,12553,0,1138,1136,1138
47,18,Sexton,201,SP artillery,4,artillery,3,track,1944,1,1946,12,4,6,3,47,13,91,0,0,0,n/a,0,7,0,19,0,0,63,97,0,0,8,148,90,0,148,90,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,660,0,111,4512,1972
48,18,Humber Mk.II,284,armored car,8,recon,2,wheel (AT),1941,8,1945,12,3,3,3,30,24,70,0,1,1,n/a,0,9,0,10,0,1,101,20,20,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,12558,0,133,4416,1502
49,18,Daimler A/C,284,armored car,8,recon,2,wheel (AT),1941,9,1942,12,2,3,3,34,24,91,0,1,1,n/a,0,8,0,10,0,0,20,0,48,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,1,0,0,0,0,0,0,0,0,1186,0,132,4414,3561
50,18,Staghound,284,armored car,8,recon,2,wheel (AT),1943,1,1946,12,3,5,3,48,24,90,0,2,1,n/a,1,8,0,10,0,1,16,48,55,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,3,2,2,6,3,3,1,0,0,0,0,0,0,0,0,4402,0,134,3539,3538
51,18,Loyd Carrier,166,tracked APC,3,APC,3,track,1942,11,1946,12,2,1,2,14,18,50,0,0,0,n/a,0,9,106,10,0,0,216,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,12831,0,3256,3256,3256
52,18,Halftrack,163,halftrack,3,APC,3,track,1944,1,1946,12,3,2,3,18,24,60,0,0,0,n/a,0,9,112,10,0,0,148,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,95,0,102,3200,3205
53,18,3.7in Mtn Gun,197,infantry howitzer,4,artillery,0,default,1946,1,1946,12,1,6,0,25,1,91,0,0,0,n/a,0,6,0,1,0,0,67,45,0,3,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12871,0,54,54,54
54,18,Austin 30cwt,296,medium truck,10,transport,1,wheel,1930,1,1946,12,3,2,0,12,18,10,0,0,0,n/a,0,0,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30125,0,1946,1945,1947
55,18,Heavy Truck,297,heavy truck,10,transport,1,wheel,1930,1,1946,12,4,2,0,17,15,10,0,0,0,n/a,0,0,133,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9262,0,2151,2152,2151
56,18,2 M29C Weasels,243,light amphibian unit,7,marine unit,6,snowmobile,1944,6,1946,12,2,4,2,22,12,90,0,0,0,n/a,0,9,114,100,4,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,329,329,329
57,18,DUKW,243,light amphibian unit,7,marine unit,0,default,1943,6,1946,12,4,4,4,28,17,90,0,0,0,n/a,0,9,125,100,3,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,231,231,231
58,18,Buffalo IV,244,heavy amphibian unit,7,marine unit,0,default,1944,9,1946,12,4,5,4,35,13,90,0,0,0,n/a,0,9,130,100,4,0,10,30,10,0,5,139,90,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1400,0,232,232,232
59,18,2 Pdr AT-Gun,212,AT gun,5,anti-tank,0,default,1938,1,1942,12,0,5,0,27,1,10,0,3,2,n/a,0,8,0,1,0,0,20,0,100,0,0,242,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21122,0,8001,8001,8001
60,18,6 Pdr AT-Gun,212,AT gun,5,anti-tank,0,default,1945,1,1946,12,0,5,0,34,1,10,0,3,2,n/a,0,8,0,1,0,0,29,20,40,0,20,2,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,8002,8002,8002
61,18,2 Pdr AT-Gun,212,AT gun,5,anti-tank,0,default,1943,1,1945,12,0,5,0,27,1,12,0,3,2,n/a,0,8,0,1,0,0,20,20,0,0,80,242,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21122,0,8001,8001,8001
62,18,Rifle Section,0,infantry,0,infantry,0,default,1934,1,1943,12,1,10,0,20,6,12,0,0,0,n/a,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12542,0,0,0,0
63,18,Rifle Section,3,heavy wpns squad,0,infantry,0,default,1934,1,1943,12,1,10,0,20,6,12,0,0,0,n/a,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12542,0,0,0,0
64,18,40mm Bofors AA,233,AA gun,6,anti-air,0,default,1939,1,1946,12,4,8,0,19,0,20,0,2,1,n/a,0,8,0,3,0,0,19,35,5,0,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,0,2809,2811,2810
65,18,25Pdr Howitzer,196,howitzer,4,artillery,0,default,1940,1,1946,12,1,6,0,28,0,90,0,1,1,n/a,0,7,0,2,0,0,63,45,0,0,3,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,745,745,745
66,18,P-47D,306,fighter-bomber,11,air force,0,default,1944,4,1946,12,3,1,0,104,6,92,0,15,0,n/a,0,9,0,0,0,0,164,20,8,0,0,175,3,0,175,3,0,175,2,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,531,531,531
67,18,3in Mortar Sec,179,mortar,4,artillery,0,default,1930,1,1944,12,1,8,0,23,3,92,0,0,0,n/a,0,7,0,0,0,0,37,40,0,0,0,37,40,0,242,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824,0,67,67,67
68,18,Vickers HMG Sec,7,machine gun,0,infantry,0,default,1930,1,1946,12,1,8,0,20,4,10,0,1,1,n/a,0,9,0,0,0,0,118,90,0,0,0,118,90,0,242,60,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,0,0,0,0
69,18,Rifle Section,3,heavy wpns squad,0,infantry,0,default,1934,1,1943,12,1,10,0,20,6,11,0,0,0,n/a,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,87,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12542,0,0,0,0
70,18,Rifle Section,0,infantry,0,infantry,0,default,1934,1,1943,12,1,10,0,20,6,11,0,0,0,n/a,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,87,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12542,0,0,0,0
71,18,Rifle Section,3,heavy wpns squad,0,infantry,0,default,1944,1,1946,12,1,10,0,23,6,11,0,0,0,n/a,0,9,0,0,0,0,242,80,0,0,0,97,80,0,87,20,0,90,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8549,0,0,0,0
72,18,Gurkha Paras,77,paratroop,0,infantry,0,default,1942,9,1946,2,1,10,0,24,6,20,0,0,0,n/a,0,9,0,0,0,0,237,90,0,0,0,97,90,0,87,30,0,242,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30131,0,0,0,0
73,18,Gurkha Paras,82,paratroop support squad,0,infantry,0,default,1942,9,1946,2,1,10,0,27,6,20,0,0,0,n/a,0,9,0,0,0,0,237,90,0,0,0,97,90,0,87,30,0,90,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30131,0,0,0,0
74,18,Pioneer Sec,14,engineers,0,infantry,0,default,1930,1,1946,12,1,10,0,21,6,11,0,0,0,n/a,0,9,0,0,0,0,242,80,0,0,0,87,20,0,93,20,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30130,0,0,0,0
75,18,Pioneer Sec,14,engineers,0,infantry,0,default,1943,1,1946,12,1,10,0,27,6,20,0,0,0,n/a,0,9,0,0,0,0,237,80,0,0,0,87,20,0,83,4,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30130,0,0,0,0
