id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,6,AMC-35,101,light cavalry tank,1,cavalry,3,track,1938,11,1940,6,3,3,3,32,13,11,0,2,1,0,8,0,10,0,0,22,10,40,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,2211,0,4249,4250,4248
2,6,AMR-33,107,tankette,2,armor,3,track,1934,6,1940,6,2,2,3,15,18,0,0,0,0,0,9,0,10,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,27538,0,4252,4253,4251
3,6,AMR-35,107,tankette,2,armor,3,track,1935,9,1943,7,2,2,3,25,20,11,0,2,1,0,9,0,10,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,8861,0,4255,4256,4254
4,6,R-35,120,light infantry tank,2,armor,3,track,1936,3,1943,7,2,2,3,32,8,12,0,1,1,0,8,0,10,0,0,12,100,0,0,50,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,4,4,2,0,0,0,0,0,0,0,0,2158,0,215,169,169
5,6,H-35,102,cavalry tank,1,cavalry,3,track,1936,7,1940,6,2,2,3,33,11,10,0,1,1,0,8,0,10,0,0,12,100,0,0,50,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,5,4,2,0,0,0,0,0,0,0,0,2151,0,1694,1795,1697
6,6,H-39/SA18,102,cavalry tank,1,cavalry,3,track,1938,9,1940,6,2,2,3,35,12,12,0,2,1,0,8,0,10,0,0,12,100,0,0,50,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,6,5,4,2,0,0,0,0,0,0,0,0,8862,0,4391,4389,4392
7,6,FT-17c,110,CS tank,2,armor,3,track,1930,1,1937,12,2,2,3,20,6,10,0,1,0,0,8,0,10,0,0,234,120,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,2020,0,4376,4377,4381
8,6,Char B1,119,infantry tank,2,armor,3,track,1935,12,1940,6,5,4,5,46,9,20,0,2,1,0,8,13,20,0,0,19,10,0,0,40,212,120,0,0,0,0,39,60,14,0,0,0,0,0,0,0,0,6,4,4,6,3,3,3,0,0,0,0,0,0,0,0,2210,0,4336,4334,4337
9,6,Somua S-35,102,cavalry tank,1,cavalry,3,track,1937,1,1940,6,4,3,4,47,14,20,0,2,1,0,8,6,14,0,0,22,28,90,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,5,5,3,0,0,0,0,0,0,0,0,2161,0,4344,4339,4341
10,6,AMR-35 ZT2,120,light infantry tank,2,armor,3,track,1939,9,1940,6,2,2,3,26,20,1,0,1,1,0,9,0,10,0,0,8,0,84,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,2689,0,4255,4256,4254
11,6,AMR-35/13mm,107,tankette,2,armor,3,track,1938,12,1943,7,2,2,3,26,20,0,0,2,1,0,9,0,10,0,0,101,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,30271,0,4255,4256,4254
12,6,Char-B1 bis,119,infantry tank,2,armor,3,track,1937,7,1940,6,5,4,5,62,8,20,0,2,1,0,8,13,22,0,0,22,10,40,0,0,212,120,0,128,120,0,39,60,14,0,0,0,0,0,0,0,0,9,7,6,8,6,6,3,0,0,0,0,0,0,0,0,2190,0,4332,4334,4337
13,6,Char-D1,120,light infantry tank,2,armor,3,track,1935,1,1943,4,4,3,4,33,6,61,0,1,0,0,8,6,13,0,0,19,91,0,0,21,212,120,0,0,0,0,128,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,2,0,0,0,0,0,0,0,0,8863,0,4258,4259,4257
14,6,FCM-36,120,light infantry tank,2,armor,3,track,1936,1,1940,6,2,2,3,33,8,21,0,1,1,0,8,6,10,0,0,12,80,0,0,40,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,2,0,0,0,0,0,0,0,0,4419,0,4264,4265,4263
15,6,FT-17m,110,CS tank,2,armor,3,track,1930,1,1937,12,2,2,3,22,6,11,0,1,0,0,9,0,10,0,0,211,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,27556,0,4382,4383,4387
16,6,Char-D2 SA34,119,infantry tank,2,armor,3,track,1936,4,1940,6,4,3,4,45,8,61,0,2,1,0,8,6,13,0,0,23,68,40,0,0,212,120,0,0,0,0,128,120,0,0,0,0,0,0,0,0,0,4,3,3,7,5,5,3,0,0,0,0,0,0,0,0,27543,0,4261,4262,4260
17,6,Panhard 178,233,armored car,8,recon,2,wheel (AT),1937,1,1943,7,3,4,4,35,24,32,0,1,1,0,9,0,10,0,0,8,0,150,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,238,0,178,4096,178
18,6,Panhard/MG,233,armored car,8,recon,2,wheel (AT),1940,7,1943,7,3,4,4,26,17,31,0,1,1,0,9,0,10,0,0,212,120,0,0,0,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,238,0,178,4096,178
19,6,Renault UE,241,artillery prime mover,10,transport,3,track,1932,5,1946,12,2,2,2,16,11,1,0,0,0,0,9,112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8864,0,3326,3327,3328
20,6,Renault,243,medium truck,10,transport,1,wheel,1930,1,1940,7,3,2,0,10,18,1,0,0,0,0,0,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,3349,3350,3351
21,6,25mm SA37 ATG,174,AT gun,5,anti-tank,0,default,1937,6,1943,4,0,4,0,21,2,0,0,2,2,0,9,0,1,0,0,9,0,150,0,0,231,60,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23238,0,8018,8018,8018
22,6,37mm Mle 1916,174,AT gun,5,anti-tank,0,default,1930,1,1940,1,0,5,0,17,3,1,0,3,2,0,8,0,1,0,0,234,40,0,0,20,231,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,2106,2106,2106
23,6,25mm AA-Gun,187,AA gun,6,anti-air,0,default,1938,6,1943,4,1,6,0,18,1,0,0,2,2,0,9,0,1,0,0,210,35,5,0,0,231,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30269,0,64,64,64
24,6,Mortiers de 81,146,mortar,4,artillery,0,default,1930,1,1943,4,1,8,0,25,3,90,0,0,0,0,7,0,0,0,0,56,40,0,0,0,56,40,0,231,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8538,0,67,67,67
25,6,25mm SA37 ATG,175,light AT gun,5,anti-tank,0,default,1937,6,1943,4,0,4,0,21,2,0,0,2,2,0,9,0,1,0,0,9,0,150,0,0,231,60,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23238,0,54,54,54
26,6,47mm AT-Gun,174,AT gun,5,anti-tank,0,default,1938,1,1943,4,0,5,0,24,1,2,0,2,2,0,8,0,1,0,0,21,15,75,0,0,231,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28030,0,55,55,55
27,6,37mm Mle 1916,161,infantry support gun,4,artillery,0,default,1930,1,1943,4,0,5,0,26,3,90,0,2,2,0,8,0,0,0,0,234,40,0,0,20,231,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,2106,2106,2106
28,6,75mm Mle 1897,163,howitzer,4,artillery,0,default,1930,1,1940,7,1,8,0,32,0,91,0,2,2,0,7,0,1,0,0,33,45,0,0,3,231,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9353,0,8044,8044,8044
29,6,25mm (2) AA-Gun,187,AA gun,6,anti-air,0,default,1939,1,1940,7,2,6,0,19,1,1,0,2,2,0,9,0,3,0,0,246,35,5,0,0,231,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30269,0,63,63,63
30,6,13.2mm AAMG,192,AA MG infantry,6,anti-air,0,default,1930,1,1943,4,1,4,0,13,2,1,0,1,1,0,9,0,0,0,0,225,90,0,0,0,231,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30268,0,586,586,586
31,6,Gpe Inf mot,27,light armored infantry,0,infantry,0,default,1937,1,1943,4,1,9,0,15,6,1,0,0,0,0,9,0,0,0,0,178,80,0,0,0,87,18,0,93,8,0,178,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8533,0,0,0,0
32,6,Gpe Inf mot,28,medium armored infantry,0,infantry,0,default,1937,1,1943,4,1,9,0,17,6,1,0,0,0,0,9,0,0,0,0,178,80,0,0,0,95,80,0,87,18,0,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8533,0,0,0,0
33,6,Gpe Genie,13,engineers,0,infantry,0,default,1930,1,1943,4,1,10,0,25,6,1,0,0,0,0,9,0,0,0,0,231,80,0,0,0,87,20,0,84,4,0,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30211,0,0,0,0
34,6,Gpe Inf d l'Air,69,paratroop,0,infantry,0,default,1937,1,1940,8,1,10,0,24,6,11,0,0,0,0,9,0,0,0,0,178,90,0,0,0,95,90,0,87,30,0,93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,0,0
35,6,Gpe Cavalerie,99,cavalry,1,cavalry,0,default,1943,5,1946,12,2,13,0,26,12,10,0,0,0,0,9,0,25,1,0,236,80,0,0,0,113,80,0,92,13,0,87,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541,0,0,0,0
36,6,Gpe Infanterie,2,medium infantry,0,infantry,0,default,1930,1,1943,4,1,10,0,18,6,0,0,0,0,0,9,0,0,0,0,231,80,0,0,0,95,80,0,87,20,0,93,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8969,0,0,0,0
37,6,Gpe Infanterie,1,light infantry,0,infantry,0,default,1930,1,1943,4,1,10,0,16,6,0,0,0,0,0,9,0,0,0,0,231,80,0,0,0,87,20,0,93,10,0,231,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8969,0,0,0,0
38,6,Gpe Cavalerie,99,cavalry,1,cavalry,0,default,1937,1,1943,4,2,13,0,23,12,1,0,0,0,0,9,0,25,1,0,178,80,0,0,0,95,80,0,93,13,0,87,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541,0,0,0,0
