id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,33,CL PzKpfw I A,132,light tank,2,armor,3,track,1936,11,1937,10,3,2,3,22,13,12,0,1,0,n/a,0,9,0,10,0,0,154,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,18064,0,1427,1429,1428
2,33,StuG IIIe Azul,143,assault gun,2,armor,3,track,1941,10,1943,3,3,4,3,45,14,51,0,2,2,n/a,0,7,13,22,0,0,41,30,0,10,0,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,3,4,2,0,0,0,0,0,0,0,0,18,0,1116,1116,4529
3,33,StuG IIIf Azul,143,assault gun,2,armor,3,track,1942,3,1943,10,3,4,3,66,13,52,0,3,3,n/a,0,7,13,22,0,1,45,15,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,8,3,4,2,0,0,0,0,0,0,0,0,130,0,1122,1120,4530
4,33,StuG IIIf/8,143,assault gun,2,armor,3,track,1942,8,1946,12,3,4,3,96,13,50,0,3,3,n/a,0,7,13,22,0,1,45,15,25,5,5,138,90,0,0,0,0,0,0,0,8,10,4,8,10,4,2,0,8,5,4,8,4,4,2,0,0,0,0,0,0,0,0,130,0,1121,1121,4530
5,33,StuG IIIg,143,assault gun,2,armor,3,track,1943,5,1946,12,3,4,3,100,13,50,0,4,3,n/a,0,7,13,24,0,1,45,15,25,5,5,132,120,0,0,0,0,0,0,0,9,10,5,9,10,3,2,0,9,4,5,9,4,3,2,0,0,0,0,0,0,0,0,20,0,1127,1134,4531
6,33,Kfz 250/9,284,armored car,8,recon,3,track,1943,11,1946,12,3,4,3,31,20,51,0,3,3,n/a,0,9,106,10,0,0,10,11,0,0,0,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32098,0,4321,1057,4349
7,33,StuH 42 Azul,143,assault gun,2,armor,3,track,1942,10,1943,10,3,4,3,51,13,53,0,2,2,n/a,0,6,13,22,0,1,68,30,0,8,0,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,8,3,4,2,0,0,0,0,0,0,0,0,19,0,4583,1120,1119
8,33,JPz I,215,SP AT gun,5,anti-tank,3,track,1941,1,1946,12,3,3,3,32,14,51,0,2,2,n/a,0,8,0,10,0,0,24,16,55,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,22,0,1111,4514,4515
9,33,LaS 762 Azul,215,SP AT gun,5,anti-tank,3,track,1942,10,1943,10,3,4,3,41,18,50,0,4,3,n/a,0,7,0,10,0,0,220,10,15,0,5,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,32168,0,3002,3001,3003
10,33,Marder II (Sf),215,SP AT gun,5,anti-tank,3,track,1942,6,1946,12,3,4,3,46,14,52,0,4,3,n/a,0,7,0,10,0,0,47,10,17,5,5,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,32174,0,3002,3005,3007
