id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,36,Strv m/21,132,light tank,2,armor,3,track,1930,1,1930,12,2,4,2,22,6,10,0,1,1,n/a,0,9,0,10,0,0,100,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,25,0,0,0,0,0,0,0,36913,0,609,609,609
2,36,Strv m/21-29,132,light tank,2,armor,3,track,1931,1,1939,12,2,4,2,23,8,11,0,1,1,n/a,0,9,0,10,0,0,130,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,25,0,0,0,0,0,0,0,9426,0,609,609,609
4,36,Strv m/31,132,light tank,2,armor,3,track,1934,2,1940,12,3,3,3,32,17,21,0,2,1,n/a,0,8,3,12,0,0,14,40,30,0,0,130,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,25,0,0,0,0,0,0,0,340,0,474,4436,4487
5,36,Strv m/37,129,CS tank,2,armor,3,track,1938,1,1946,12,3,2,3,27,16,20,0,2,1,n/a,0,9,3,10,0,0,129,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,25,0,0,0,0,0,0,0,4280,0,206,206,206
6,36,Strv m/38,132,light tank,2,armor,3,track,1938,2,1946,12,3,3,3,34,15,31,0,2,2,n/a,0,8,3,12,0,0,14,40,30,0,0,130,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,25,0,0,0,0,0,0,0,27639,0,474,4436,4487
7,36,Strv m/39 m/40L,132,light tank,2,armor,3,track,1941,3,1946,12,3,3,3,35,15,40,0,2,2,n/a,0,8,3,12,0,0,14,40,30,0,0,130,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,25,0,0,0,0,0,0,0,4014,0,474,4436,4487
8,36,Strv m/40K,132,light tank,2,armor,3,track,1943,7,1946,12,3,3,3,39,14,40,0,2,2,n/a,0,8,3,14,0,0,14,40,30,0,0,129,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,3,2,1,25,0,0,0,0,0,0,0,4013,0,474,4436,4487
9,36,Strv m/41 SI,132,light tank,2,armor,3,track,1942,12,1946,12,3,4,3,39,14,40,0,2,2,n/a,0,8,3,14,0,0,14,40,30,0,0,130,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,5,3,2,5,3,2,1,25,0,0,0,0,0,0,0,3715,0,1047,4437,4488
10,36,Strv m/41 SII,132,light tank,2,armor,3,track,1942,12,1946,12,3,4,3,41,14,40,0,2,2,n/a,0,8,3,14,0,0,14,40,30,0,0,130,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,6,3,2,7,3,2,1,25,0,0,0,0,0,0,0,3715,0,1047,4437,4488
11,36,Strv m/42,133,medium tank,2,armor,3,track,1942,7,1946,12,4,4,3,57,18,40,0,3,3,n/a,0,7,2,19,0,0,42,20,39,0,0,129,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,2,8,5,2,2,25,0,0,0,0,0,0,0,4346,0,610,610,610
