id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,11,USSR HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,Heavy Tank Co,0,average,2,company,1,armor,1933,2,1946,12,0,0,23,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
3,11,Gds Heavy Tk Co,0,average,2,company,1,armor,1942,1,1944,1,10,10,23,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0,0,0
4,11,Guards Tank Co,0,average,2,company,1,armor,1942,1,1946,12,10,10,4,1,1017,1,1017,1,1017,1,0,0,0,0,0,0,0,0,0,0,0,0
5,11,BT Company,0,average,2,company,1,armor,1932,6,1942,11,0,0,2,1,2,1,2,1,1153,1,1153,1,1153,1,1500,1,0,0,0,0,0,0
6,11,Rifle Company,0,average,2,company,3,infantry,1930,1,1946,12,0,0,60,1,58,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0,0,0
7,11,Mech Inf Co,0,average,2,company,3,infantry,1942,1,1946,12,0,0,62,1,58,1,68,1,68,1,43,1,43,1,43,1,1083,1,1083,1,1083,1
8,11,Para Company,0,average,2,company,3,infantry,1938,1,1941,12,10,10,257,1,272,1,1117,1,1040,1,1040,1,1040,1,0,0,0,0,0,0,0,0
9,11,Rifle Company+,0,average,2,company,3,infantry,1938,6,1946,12,0,0,60,1,58,1,433,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0
10,11,Heavy Tank Pl,0,average,1,platoon,1,armor,1933,2,1946,12,0,0,22,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,Flame Tank Pl,0,average,1,platoon,1,armor,1932,11,1946,12,0,0,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,Hvy Tank Co(7),0,average,1,platoon,1,armor,1933,2,1942,12,0,0,23,1,23,1,23,1,23,1,23,1,23,1,23,1,0,0,0,0,0,0
13,11,Hvy Tank Co(10),0,average,1,platoon,1,armor,1943,1,1946,12,0,0,20,1,20,1,20,1,20,1,20,1,20,1,20,1,20,1,20,1,20,1
14,11,TD Platoon,0,average,1,platoon,1,armor,1941,9,1946,12,5,5,31,1,31,1,31,1,31,1,31,1,0,0,0,0,0,0,0,0,0,0
15,11,Gds Heavy Tk Pl,0,average,1,platoon,1,armor,1942,1,1944,1,10,10,22,1,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,Mech Scout Sec,0,average,0,section,3,infantry,1939,1,1945,12,0,0,104,1,104,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0
17,11,Guards Tank Pl,0,average,1,platoon,1,armor,1942,1,1946,12,10,10,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,11,SPAA Section,0,average,0,section,2,artillery,1937,6,1946,12,0,0,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,AA  Gun Platoon,0,average,1,platoon,0,default,1939,9,1946,12,0,0,54,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,SPAA Platoon,0,average,1,platoon,2,artillery,1937,6,1946,12,0,0,39,1,39,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0
21,11,Armour Car Co,0,average,2,company,1,armor,1930,1,1946,12,0,0,41,1,1023,1,1023,1,1023,1,1029,1,0,0,0,0,0,0,0,0,0,0
22,11,Mech Rifle Pl,0,average,1,platoon,3,infantry,1942,1,1946,12,0,0,60,1,60,1,60,1,43,1,43,1,43,1,0,0,0,0,0,0,0,0
23,11,Armour Car Pl,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,41,1,41,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,11,Halftrack Pl,0,average,0,section,4,miscellaneous,1942,1,1946,12,0,0,43,1,43,1,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0
25,11,Carrier Section,0,average,0,section,4,miscellaneous,1939,1,1945,12,0,0,108,1,108,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,11,Lt Truck Pl,0,average,0,section,4,miscellaneous,1939,1,1946,12,0,0,44,1,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
27,11,Lt Truck Sec,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,11,Utility Vehicle,0,average,0,section,4,miscellaneous,1942,1,1945,12,0,0,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,11,Motorcycles,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,11,MG Section,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,610,1,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,11,Mortar Platoon,0,average,0,section,2,artillery,1930,1,1946,12,0,0,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,11,Hvy Mortar Pl,0,average,0,section,2,artillery,1938,10,1946,12,0,0,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,11,MG Company,0,average,2,company,3,infantry,1930,1,1946,12,0,0,57,1,254,1,1035,1,254,1,1035,1,254,1,1035,1,254,1,0,0,0,0
34,11,Inf Gun,0,average,0,section,2,artillery,1930,1,1946,12,0,0,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,MG Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,57,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,11,Inf Gun Platoon,0,average,0,section,2,artillery,1930,1,1946,12,0,0,385,1,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,11,Mortar Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,55,1,55,1,55,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0
38,11,Hvy Mortar Bty,0,average,1,platoon,2,artillery,1939,10,1946,12,0,0,56,1,56,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0,0,0
39,11,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,60,1,60,1,60,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0
40,11,Para Platoon,0,average,1,platoon,3,infantry,1938,1,1941,12,10,10,257,1,257,1,257,1,264,1,0,0,0,0,0,0,0,0,0,0,0,0
41,11,Lt Mortar Pl,0,average,0,section,2,artillery,1938,6,1946,12,0,0,433,1,433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11,Sniper,0,average,0,section,3,infantry,1930,1,1946,12,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,11,Guards Platoon,0,average,1,platoon,0,default,1942,1,1946,12,10,10,70,1,70,1,70,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0
44,11,Cossack Trp,0,average,1,platoon,3,infantry,1930,1,1946,12,15,0,320,1,72,1,323,1,322,1,0,0,0,0,0,0,0,0,0,0,0,0
45,11,Mot Engineer Co,0,average,2,company,3,infantry,1943,1,1946,12,0,0,189,1,64,1,44,1,44,1,1047,1,1047,1,1047,1,0,0,0,0,0,0
