id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,Spanish Rep.,343,reserved,14,other,0,default,1901,1,1901,1,0,0,0,13,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0
70,32,Cueva,332,fort,13,fortification,0,default,1930,1,1939,4,1,10,3,29,0,90,0,3,3,n/a,0,9,0,0,0,0,118,120,0,0,0,213,120,0,206,120,0,213,120,0,0,0,0,0,0,0,0,0,6,8,10,2,12,14,16,0,0,0,0,0,0,0,0,120,0,552,552,552
71,32,Trinchera,332,fort,13,fortification,0,default,1936,11,1939,4,1,10,3,31,0,90,0,3,3,n/a,0,9,0,0,0,0,100,120,0,0,0,213,120,0,96,120,0,96,120,0,0,0,0,0,0,0,0,0,6,8,10,2,12,14,18,0,0,0,0,0,0,0,0,120,0,552,552,552
72,32,Trinchera,332,fort,13,fortification,0,default,1936,8,1939,4,3,10,4,33,0,90,0,4,4,n/a,0,8,0,0,0,0,14,60,60,0,0,213,120,0,93,120,0,96,120,0,0,0,0,0,0,0,0,0,6,8,10,2,12,14,20,0,0,0,0,0,0,0,0,120,0,550,550,550
73,32,Trinchera,332,fort,13,fortification,0,default,1937,5,1939,4,3,10,4,35,0,90,0,4,4,n/a,0,8,0,0,0,0,23,60,60,0,0,213,120,0,96,120,0,40,120,0,0,0,0,0,0,0,0,0,6,8,10,2,12,14,20,0,0,0,0,0,0,0,0,120,0,550,550,550
85,32,Obus 75 M28,196,howitzer,4,artillery,0,default,1938,7,1938,11,1,8,0,22,0,91,0,0,0,n/a,0,7,0,3,0,0,33,45,0,0,0,217,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30270,0,2111,2111,2111
86,32,Obus 75mm L32,196,howitzer,4,artillery,0,default,1937,3,1938,6,1,6,0,20,0,91,0,0,0,n/a,0,7,0,3,0,0,30,45,0,0,0,217,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36901,0,2113,2113,2113
87,32,Obus 75mm Schn,196,howitzer,4,artillery,0,default,1930,1,1939,12,1,6,0,20,0,92,0,0,0,n/a,0,7,0,3,0,0,41,45,0,0,0,217,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20532,0,2111,2111,2111
88,32,Obus 76.2mm,196,howitzer,4,artillery,0,default,1937,1,1939,3,1,8,0,22,0,91,0,0,0,n/a,0,7,0,3,0,0,36,45,0,0,0,217,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19786,0,2115,2115,2115
89,32,Obus 76.5mm,196,howitzer,4,artillery,0,default,1937,7,1937,9,1,8,0,22,0,91,0,0,0,n/a,0,7,0,3,0,0,39,45,0,0,0,217,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20066,0,2115,2115,2115
