id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,6,Poste Commande,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,Esc AMC (DLM),0,average,2,company,1,armor,1937,1,1940,6,0,0,9,1,1009,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0
4,6,Cie Char Legers,0,average,2,company,0,default,1930,1,1940,7,0,0,171,1,1015,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0
5,6,Cie Inf/Wagon,0,average,2,company,3,infantry,1930,1,1940,7,0,0,155,1,179,1,185,1,1036,1,1036,1,1036,1,1036,1,0,0,0,0,0,0
6,6,Cie Infanterie,0,average,2,company,3,infantry,1930,1,1940,7,0,0,155,1,179,1,1036,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0
7,6,Cie Legionnaire,0,average,2,company,3,infantry,1930,1,1943,4,8,8,254,1,179,1,1038,1,1038,1,1038,1,1038,1,0,0,0,0,0,0,0,0
9,6,Pel AMC (DLM),0,average,1,platoon,1,armor,1937,1,1940,6,0,0,9,1,9,1,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0
10,6,Sec AMC (DLM),0,average,0,section,1,armor,1937,1,1940,6,0,0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,Pel Chars Cav,0,average,1,platoon,1,armor,1930,1,1936,12,0,0,395,1,395,1,395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,Sec ZT Recon,0,average,0,section,1,armor,1939,9,1940,6,0,0,190,1,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,Cie ME Legion,0,average,2,company,3,infantry,1930,1,1940,7,8,8,155,1,1095,1,1035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,Sec Char Legers,0,average,0,section,1,armor,1930,1,1940,7,0,0,171,1,171,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,Cie ME Legion,0,average,2,company,3,infantry,1940,8,1943,4,8,8,201,1,1353,1,1352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Gpe Mitrai DCA,0,average,0,section,2,artillery,1930,1,1946,12,0,0,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6,Pel AMR,0,average,1,platoon,1,armor,1934,6,1940,7,0,0,11,1,11,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0
21,6,Gpe DCA,0,average,0,section,2,artillery,1938,6,1940,7,0,0,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,Pel VBCP,0,average,0,section,4,miscellaneous,1939,1,1940,6,0,0,200,1,200,1,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0
23,6,Gpe VBCP,0,average,0,section,4,miscellaneous,1939,1,1940,6,0,0,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,Lorraine VBCP,0,average,1,platoon,4,miscellaneous,1939,1,1940,6,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,Eclaireurs,0,average,0,section,3,infantry,1930,1,1940,7,0,0,43,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,Prototype Tank,0,average,0,section,4,miscellaneous,1938,5,1940,6,0,0,435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,Pel Camion,0,average,0,section,4,miscellaneous,1930,1,1940,6,0,0,20,1,20,1,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0
29,6,Sec Camion,0,average,0,section,4,miscellaneous,1930,1,1940,6,0,0,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6,Utility Vehicle,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
