id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,34,CV-29,132,light tank,2,armor,3,track,1930,1,1934,12,1,2,2,15,13,11,0,0,0,n/a,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,218,120,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,16033,0,3309,3309,3309
2,34,L 3-33,132,light tank,2,armor,3,track,1933,3,1942,11,1,2,2,15,14,12,0,0,0,n/a,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,218,120,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2138,0,3312,3311,3313
3,34,M-11/39,133,medium tank,2,armor,3,track,1939,1,1941,9,3,3,3,34,11,21,0,2,0,n/a,0,9,3,11,0,0,224,120,0,0,0,0,0,0,0,0,0,14,24,60,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,16148,0,1346,1597,1356
4,34,M-13/40,133,medium tank,2,armor,3,track,1940,5,1942,11,3,4,3,42,11,31,0,3,1,n/a,0,8,3,14,0,0,19,44,60,0,0,225,120,0,0,0,0,222,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,2,0,0,0,0,0,0,0,0,3727,0,1347,1358,1357
5,34,M-14/41,133,medium tank,2,armor,3,track,1941,9,1942,2,3,4,3,44,11,41,0,3,1,n/a,0,8,3,14,0,0,21,20,67,0,0,225,120,0,0,0,0,222,120,0,0,0,0,0,0,0,0,0,5,3,3,5,3,3,2,0,0,0,0,0,0,0,0,3711,0,1348,1358,1358
6,34,M-15/42,133,medium tank,2,armor,3,track,1943,3,1945,12,3,4,3,51,14,51,0,3,2,n/a,0,8,3,15,0,0,23,46,65,0,0,225,120,0,0,0,0,222,120,0,0,0,0,0,0,0,0,0,5,3,3,6,4,3,2,0,0,0,0,0,0,0,0,3828,0,1349,1359,1359
7,34,Armato M.32 (P),143,assault gun,2,armor,3,track,1932,9,1937,9,2,3,2,22,14,13,0,1,0,n/a,0,7,0,10,0,0,38,25,10,0,0,0,0,0,0,0,0,227,120,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3712,0,1916,1916,1916
8,34,Ceirano 75L27,143,assault gun,2,armor,1,wheel,1930,1,1943,9,3,6,0,26,10,31,0,4,2,n/a,0,7,103,10,0,0,102,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4509,0,3574,3575,3574
9,34,SMV M.40 75L18,143,assault gun,2,armor,3,track,1941,8,1942,5,2,3,3,35,11,31,0,2,2,n/a,0,7,0,15,0,0,39,36,8,0,0,236,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,3,1,0,0,0,0,0,0,0,0,16170,0,1902,1903,1903
10,34,Ceirano 75L27,215,SP AT gun,5,anti-tank,1,wheel,1930,1,1943,9,3,6,0,27,10,31,0,4,2,n/a,0,7,103,10,0,0,102,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,0,3574,3575,3574
