id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,19,Vickers 6 Ton,113,medium tank,2,armor,3,track,1937,1,1943,10,3,3,3,26,12,20,0,1,0,0,8,6,10,0,0,21,25,25,0,0,141,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,25,0,0,0,0,0,0,0,23088,0,3480,3480,3480
2,19,Ansaldo-Fiat,107,tankette,2,armor,3,track,1935,3,1943,10,1,2,2,15,13,21,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,143,120,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,25,0,0,0,0,0,0,0,8832,0,3312,3311,3313
3,19,Skoda T-11,112,light tank,2,armor,3,track,1940,4,1946,12,3,4,3,39,12,30,0,2,2,0,8,6,10,0,0,15,24,48,0,0,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,29,0,0,0,0,0,0,0,9299,0,13,4436,4487
4,19,Renault R-35,110,CS tank,2,armor,3,track,1941,4,1944,12,2,2,3,33,8,30,0,1,1,0,8,0,10,0,0,13,50,0,0,50,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,4,4,2,25,0,0,0,0,0,0,0,23025,0,1410,1410,1410
5,19,Praga Pz 38d(t),116,cruiser tank,2,armor,3,track,1943,8,1945,3,3,4,3,39,14,31,0,2,2,0,8,6,10,0,0,15,24,40,0,8,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,25,0,0,0,0,0,0,0,23090,0,1048,4437,4488
6,19,Praga Pz 38e(t),116,cruiser tank,2,armor,3,track,1943,8,1945,3,3,4,3,42,14,32,0,2,2,0,8,6,10,0,0,15,24,40,0,8,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,5,3,2,5,3,2,1,25,0,0,0,0,0,0,0,23090,0,1047,1046,4488
7,19,Maybach T-IVh,113,medium tank,2,armor,3,track,1943,7,1946,12,4,5,4,112,13,42,0,4,3,0,7,13,26,0,1,49,35,42,5,5,155,120,0,0,0,0,6,120,0,8,10,2,5,10,10,2,0,8,4,2,5,4,4,2,25,0,0,0,0,0,0,0,9302,0,1285,1271,4485
8,19,PzKw V Pantera,113,medium tank,2,armor,3,track,1945,5,1946,12,5,5,4,121,17,41,0,4,5,0,7,13,40,0,2,48,33,44,0,5,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,14,5,5,12,5,5,2,29,0,0,0,0,0,0,93,23029,0,1231,1235,4355
9,19,SO Praga,177,SP AT gun,5,anti-tank,3,track,1945,3,1945,5,3,4,3,86,14,42,0,4,5,0,7,6,11,0,1,49,10,23,8,0,132,90,0,0,0,0,0,0,0,8,10,2,12,3,2,1,0,8,3,2,12,3,2,1,29,0,0,0,0,0,0,0,23023,0,4568,4569,4570
10,19,Maybach IVg,113,medium tank,2,armor,3,track,1943,7,1946,12,4,5,4,88,13,40,0,3,3,0,7,13,23,0,1,46,42,40,0,5,155,120,0,0,0,0,6,120,0,8,3,2,5,10,10,1,0,8,3,2,5,3,3,1,29,0,0,0,0,0,0,0,23067,0,1408,1409,1302
11,19,Skoda T-11,112,light tank,2,armor,3,track,1940,9,1946,12,3,4,3,39,12,31,0,2,2,0,8,6,10,0,0,15,24,40,0,8,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,25,0,0,0,0,0,0,0,23091,0,13,4436,4487
