id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
2,8mm Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
7,25mm SA34 L/72,6,medium gun,0,2,1,0,1,5,0,0,18,35,0
8,25mm SA35 L/53,6,medium gun,0,2,0,0,0,5,0,0,14,35,0
9,25mm SA37 L/78,6,medium gun,0,2,0,0,0,5,0,0,20,35,0
12,37mm SA18 m.37,6,medium gun,0,2,1,0,1,0,0,3,7,30,16
13,37mm SA35 (L33),6,medium gun,0,2,1,0,1,4,0,0,8,35,0
15,37mm SA37 (L53),6,medium gun,0,2,1,0,1,4,0,0,14,35,0
19,47mm SA34 (L21),6,medium gun,0,3,2,0,1,0,0,3,6,45,16
20,2 Pounder Gun,6,medium gun,0,3,1,0,1,7,0,0,13,45,0
21,47mm SA37 (L53),6,medium gun,0,3,2,0,1,8,4,0,13,45,0
22,47mm SA35 (L34),6,medium gun,0,3,2,0,1,5,4,0,9,45,0
29,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
30,60mm mle 35,3,team weapon,0,4,7,0,1,0,0,0,3,28,2
32,75mm BS gun,6,medium gun,0,4,5,0,2,5,0,0,6,30,0
33,75mm Mle 1897FG,6,medium gun,0,4,5,0,2,0,9,7,6,201,20
34,<75mm Howitzer,6,medium gun,0,4,5,0,2,0,9,7,6,205,20
56,81mm mle 27/31,3,team weapon,0,4,11,0,1,0,0,0,3,50,2
66,105mm L Mle.36,7,large gun,0,5,11,0,3,0,0,0,6,206,0
67,155mm Gun GPF,7,large gun,0,8,21,0,4,0,0,0,6,208,0
69,105mm mle 1913,7,large gun,0,5,11,0,3,0,12,0,6,202,0
70,105mm mle 1934B,7,large gun,0,5,11,0,3,0,12,0,6,201,0
83,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
84,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
87,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
93,VB Rifle Grnd,2,secondary infantry weapon,0,3,3,0,1,0,0,0,1,4,0
95,7.5mm FM29 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
97,.303in Bren LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,21,12,0
100,8mm FM14 MMG,3,team weapon,0,1,5,0,0,0,0,0,24,24,0
101,13.2 FM30 TMG,5,light gun,0,1,9,0,1,0,0,0,17,40,0
110,155mm mle 17 FH,7,large gun,0,8,21,0,4,0,0,0,6,202,0
114,Pistolet,1,primary infantry weapon,0,0,1,0,0,0,0,0,0,1,0
118,Vickers HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
128,7.5mm FM31 BMG,5,light gun,0,1,5,0,0,0,0,0,17,10,0
146,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
147,20mm Oerlikon,4,anti-air weapon,0,2,12,0,1,3,0,0,18,30,0
160,7.5mm MG,11,aircraft weapon,0,1,5,0,0,0,0,0,17,30,0
164,50 cal MG,11,aircraft weapon,0,1,10,0,1,0,0,0,23,40,0
166,20mm HS-404,11,aircraft weapon,0,2,11,0,4,0,0,0,21,27,0
167,20mm Hispano,11,aircraft weapon,0,2,10,0,4,0,0,0,21,25,0
173,ERMA SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
178,MAS 36 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
181,100kg Bomb,11,aircraft weapon,0,10,20,0,4,0,0,0,1,1,0
182,224kg Bomb,11,aircraft weapon,0,24,48,0,6,0,0,0,1,1,0
183,500kg Bomb,11,aircraft weapon,0,48,96,0,8,0,0,0,1,1,0
186,340mm Naval Gun,10,naval artillery,0,19,59,0,8,0,0,0,60,221,0
190,138mm Naval Gun,10,naval artillery,0,8,18,0,3,0,0,0,60,213,0
191,152mm Naval Gun,10,naval artillery,0,9,21,0,4,0,0,0,60,215,0
202,203mm Naval Gun,10,naval artillery,0,12,31,0,5,0,0,0,60,218,0
204,380mm Naval Gun,10,naval artillery,0,21,66,0,9,0,0,0,60,223,0
206,194mm mle GPF,7,large gun,0,10,29,0,4,0,0,0,6,208,0
210,25mm AA-Gun,4,anti-air weapon,0,2,12,0,1,5,0,0,15,35,0
211,7.5mm FM31 TMG,5,light gun,0,1,5,0,0,0,0,0,17,24,0
212,7.5mm FM31 CMG,5,light gun,0,1,5,0,0,0,0,0,17,24,0
216,MAS 38 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
217,Mousqueton,1,primary infantry weapon,0,1,1,0,0,0,0,0,2,8,0
220,Booby trap,20,explosives,0,5,10,0,2,0,0,0,0,1,0
221,Demolition Chrg,20,explosives,0,48,96,0,8,0,0,0,0,1,0
222,Fougasse,18,napalm,0,5,100,0,10,0,0,0,0,1,0
225,13.2mm (2) AAMG,4,anti-air weapon,0,1,14,0,1,0,0,0,17,40,0
228,13.2mm M31 AAMG,4,anti-air weapon,0,1,9,0,1,0,0,0,17,40,0
231,Mle 16 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
234,37mm SA17 (L21),5,light gun,0,2,1,0,1,0,0,3,6,30,4
235,M1/M3 SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,3,0
237,Sten SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
239,50kg Bomb,11,aircraft weapon,0,5,10,0,2,0,0,0,1,1,0
241,200kg Bomb,11,aircraft weapon,0,20,40,0,6,0,0,0,1,1,0
242,.303 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
243,M1928A1 SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,3,0
246,25mm (2) AA-Gun,4,anti-air weapon,0,2,15,0,1,5,0,0,15,35,0
249,7.7 Type 97 BMG,5,light gun,0,1,5,0,0,0,0,0,23,10,0
