id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M1930 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
2,PPSh-41 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
4,7.92mm MG34 MMG,3,team weapon,0,1,8,0,0,0,0,0,20,24,0
5,45mm obr.32/38,6,medium gun,0,3,2,0,1,6,0,9,11,45,20
6,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
7,40mm M36B AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
8,2cm KwK 38 L55,19,auto cannon,0,2,9,0,1,3,0,6,14,30,15
9,37mm vz.37 L45,6,medium gun,0,2,1,0,1,5,0,8,11,40,20
10,Breda CM 20L65,5,light gun,0,2,9,0,1,4,0,6,16,30,20
11,37mm M39 AAG,4,anti-air weapon,0,2,15,0,1,4,0,0,16,44,0
12,37mm SA18 m.37,6,medium gun,0,2,1,0,1,0,0,3,7,30,16
13,37mm SA17 L21,6,medium gun,0,2,1,0,1,0,0,3,6,30,4
14,37mm SA37 L33,6,medium gun,0,2,1,0,1,4,0,0,8,35,0
15,37mm vz.37 L45,6,medium gun,0,2,1,0,1,5,0,8,11,40,20
16,37mm M5 L53,6,medium gun,0,2,1,0,1,6,0,0,13,40,0
17,37mm M6 L57,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
18,45mm PTP obr 32,6,medium gun,0,3,2,0,1,6,0,9,11,45,20
19,45mm L66 obr 42,6,medium gun,0,3,2,0,1,7,0,10,16,45,20
20,37mm vz.34 L40,6,medium gun,0,2,1,0,1,5,0,7,10,40,20
21,47mm L32 Mod.35,6,medium gun,0,3,2,0,1,5,4,0,8,45,0
22,47mm vz.38,6,medium gun,0,3,2,0,1,8,4,0,8,45,0
23,47mm SA35 L34,6,medium gun,0,3,2,0,1,6,4,0,8,45,0
24,47mm L40 Mod.42,6,medium gun,0,3,2,0,1,8,6,12,10,45,20
25,2 Pounder Gun,6,medium gun,0,3,1,0,1,7,0,8,13,45,45
26,50mm PaK 38 L60,6,medium gun,0,3,3,0,1,9,0,15,15,50,20
27,37mm SA35 (L33),6,medium gun,0,2,1,0,1,4,0,0,8,35,0
28,57mm L73 ZiS-2,6,medium gun,0,3,3,0,2,10,0,16,18,50,50
29,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
30,HB 60mm mle 35,3,team weapon,0,4,7,0,1,0,0,0,3,30,2
