id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,2,Polish HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,Field Gun Bty,0,average,1,platoon,2,artillery,1930,1,1940,6,0,0,412,1,412,1,412,1,412,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2,Para Company,0,average,2,company,3,infantry,1942,1,1946,12,10,10,160,1,161,1,169,1,1040,1,1040,1,1040,1,0,0,0,0,0,0,0,0
11,2,Flame Tanks,0,average,1,platoon,1,armor,1944,6,1946,12,0,0,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Tank Squadron,0,average,2,company,1,armor,1944,11,1946,12,0,0,26,1,26,1,1013,1,1013,1,1013,1,1013,1,0,0,0,0,0,0,0,0
13,2,Tank Platoon,0,average,1,platoon,1,armor,1944,11,1946,12,0,0,26,1,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,Firefly Platoon,0,average,1,platoon,1,armor,1944,6,1946,12,0,0,200,1,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,SP Mortar Sec,0,average,0,section,2,artillery,1943,11,1946,12,0,0,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,Mortar Sec/M,0,average,0,section,2,artillery,1941,1,1946,12,0,0,725,1,725,1,793,1,793,1,0,0,0,0,0,0,0,0,0,0,0,0
19,2,Police Platoon,0,average,0,section,3,infantry,1930,1,1939,10,-10,10,551,1,551,1,551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Police AC Sec,0,average,0,section,4,miscellaneous,1935,1,1939,9,-10,10,668,1,668,1,668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,Police AC,0,average,0,section,4,miscellaneous,1930,11,1939,9,-10,10,668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,AAMG Sec,0,average,0,section,2,artillery,1930,1,1939,10,0,0,418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,AAMG Plt,0,average,0,section,2,artillery,1930,1,1939,10,0,0,418,1,418,1,418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,Heavy AC,0,average,0,section,0,default,1930,1,1939,9,0,0,649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,Heavy AC Pl,0,average,1,platoon,0,default,1930,1,1939,9,0,0,649,1,649,1,649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,Heavy AC Co,0,average,2,company,0,default,1930,1,1939,9,0,0,649,1,1026,1,1026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,Prototype MP,0,average,0,section,4,miscellaneous,1939,1,1939,9,0,0,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,Hvy AT-Gun Sec,0,average,0,section,2,artillery,1944,4,1946,12,0,0,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,Prototype Tanks,0,average,0,section,4,miscellaneous,1930,1,1939,9,0,0,554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,Para Platoon,0,average,1,platoon,3,infantry,1942,1,1946,12,10,10,167,1,160,1,160,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0
42,2,Sniper,0,average,0,section,3,infantry,1930,1,1946,12,0,0,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,Hvy AT-Gun Pl,0,average,1,platoon,2,artillery,1944,4,1946,12,0,0,58,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0
45,2,Motor Platoon,0,average,1,platoon,3,infantry,1943,6,1946,12,0,0,308,1,298,1,298,1,298,1,373,1,373,1,373,1,373,1,0,0,0,0
49,2,Scouts,0,average,0,section,3,infantry,1930,1,1946,12,3,3,77,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,Para Section,0,average,0,section,3,infantry,1930,1,1937,12,6,6,158,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,Para Platoon,0,average,1,platoon,3,infantry,1938,1,1939,9,3,3,156,1,156,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,Para MG,0,average,1,platoon,3,infantry,1938,1,1939,9,6,6,159,1,158,1,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,Para Section[A],0,average,0,section,5,*AI*,1930,1,1937,12,6,6,158,1,158,1,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,Para Platoon[A],0,average,1,platoon,5,*AI*,1938,1,1939,9,6,6,156,1,156,1,157,1,623,1,623,1,623,1,0,0,0,0,0,0,0,0
56,2,Para MG [A],0,average,1,platoon,5,*AI*,1938,1,1939,9,6,6,159,1,158,1,158,1,623,1,623,1,0,0,0,0,0,0,0,0,0,0
59,2,1 Naval Gun,0,average,4,naval,2,artillery,1930,1,1946,12,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
