id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M91/30 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
2,PPSh-41 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
5,20mm KwK 38 AC,19,auto cannon,0,2,12,0,1,4,0,6,16,30,16
6,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
7,25mm mle.37 Gun,6,medium gun,0,2,0,0,0,5,0,0,20,35,0
9,20mm TNSh AC,5,light gun,0,2,12,0,1,4,0,6,21,30,15
10,Breda CM 20L65,5,light gun,0,2,9,0,1,4,0,6,16,30,20
11,37mm Rheinmetal,4,anti-air weapon,0,2,14,0,1,6,0,0,14,41,0
12,37mm SA17 L21,6,medium gun,0,2,1,0,1,0,0,3,6,30,4
13,37mm Bofors M36,6,medium gun,0,2,1,0,1,5,0,7,10,40,20
14,37mm A3 Gun,6,medium gun,0,2,1,0,1,5,0,7,10,40,20
15,37mm A7 Gun,6,medium gun,0,2,1,0,1,5,0,8,12,40,20
16,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
17,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
18,45mm 20K Gun,6,medium gun,0,3,2,0,1,6,0,9,11,45,20
19,45mm M1937 Gun,6,medium gun,0,3,2,0,1,6,0,9,11,45,20
20,37mm PAK36 Gun,6,medium gun,0,2,1,0,1,5,0,8,12,40,20
21,47mm(2) Nvl Gun,10,naval artillery,0,4,3,0,3,0,0,0,60,85,0
22,47mm Breda M35,6,medium gun,0,3,2,0,1,5,4,0,8,45,0
23,37mm(2) Nvl Gun,10,naval artillery,0,3,2,0,2,0,0,0,60,75,0
24,47mm Schneider,6,medium gun,0,3,2,0,1,8,4,0,11,45,0
