id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,35,Finland HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,35,Psv Pataljoona,0,average,2,company,1,armor,1930,1,1930,12,0,0,2,1,1078,1,1078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,35,Psv Pataljoona,0,average,2,company,1,armor,1931,1,1946,12,0,0,3,1,1079,1,1079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,35,Jv Komppania +,0,average,2,company,3,infantry,1930,1,1946,12,0,0,180,1,200,1,1069,1,177,1,1037,1,1036,1,1036,1,1036,1,0,0,0,0
7,35,Jv Komppania,0,average,2,company,3,infantry,1930,1,1946,12,0,0,180,1,200,1,177,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0
8,35,Panssarivaunu,0,average,0,section,1,armor,1930,1,1946,12,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,35,Psv Joukkue,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,35,Panssariauto,0,average,0,section,1,armor,1936,7,1946,12,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,35,Jaeger Kompp,0,average,2,company,3,infantry,1930,1,1946,12,0,0,189,1,209,1,174,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0
14,35,Rynntki,0,average,0,section,1,armor,1943,7,1946,12,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,35,Pst Tykki,0,average,0,section,2,artillery,1939,11,1946,12,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
