id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,15,Anzac HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,Light Tank Sec,0,average,0,section,1,armor,1937,8,1946,12,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,Rifle Company,0,average,2,company,3,infantry,1930,1,1946,12,0,0,211,1,210,1,1038,1,1038,1,1038,1,0,0,0,0,0,0,0,0,0,0
4,15,Rifle Co+Mortar,0,average,2,company,3,infantry,1930,1,1946,12,0,0,70,1,69,1,67,1,1038,1,1038,1,1038,1,0,0,0,0,0,0,0,0
5,15,Rifle Co+ MG,0,average,2,company,3,infantry,1930,1,1946,12,0,0,70,1,69,1,68,1,1038,1,1038,1,1038,1,0,0,0,0,0,0,0,0
6,15,Tank Squadron,0,average,2,company,1,armor,1942,1,1946,12,0,0,19,1,19,1,1084,1,1010,1,1010,1,1010,1,1010,1,0,0,0,0,0,0
7,15,Rifle Co+ATG/Mr,0,average,2,company,3,infantry,1939,9,1946,12,0,0,70,1,69,1,68,1,67,1,1038,1,1038,1,1038,1,1031,1,0,0,0,0
8,15,Recce Troop,0,average,1,platoon,1,armor,1930,1,1946,12,3,3,48,1,48,1,115,1,115,1,0,0,0,0,0,0,0,0,0,0,0,0
9,15,Armoured Car Tp,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,48,1,48,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,Tank Troop,0,average,1,platoon,1,armor,1940,1,1946,12,0,0,19,1,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,CS Tank Troop,0,average,1,platoon,1,armor,1941,1,1946,12,0,0,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15,Tank Section,0,average,0,section,1,armor,1940,1,1946,12,0,0,19,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15,Armour Car Sec,0,average,0,section,1,armor,1930,1,1946,12,0,0,48,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,Scout Car Sec,0,average,0,section,1,armor,1930,1,1946,12,3,3,152,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,SP Arty Sec,0,average,0,section,0,default,1944,1,1946,12,0,0,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,AT Gun Troop,0,average,1,platoon,2,artillery,1936,1,1946,12,0,0,59,1,59,1,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0
17,15,TD Section,0,average,0,section,1,armor,1944,7,1946,12,0,0,155,1,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,4 Trucks,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,54,1,54,1,54,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0
19,15,Pioneer Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,5,5,73,1,138,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,15,4 Heavy Trucks,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,55,1,55,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0
21,15,SP Mortar Sec,0,average,0,section,2,artillery,1942,6,1946,12,0,0,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,15,AA Section,0,average,0,section,2,artillery,1939,1,1946,12,0,0,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,15,AA Troop,0,average,1,platoon,2,artillery,1939,1,1946,12,0,0,64,1,64,1,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0
24,15,Tracked APC,0,average,0,section,4,miscellaneous,1945,1,1946,12,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,15,4 Tracked APCs,0,average,0,section,4,miscellaneous,1945,1,1946,12,0,0,52,1,52,1,52,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0
26,15,4 Heavy Amphibs,0,average,0,section,4,miscellaneous,1944,7,1946,12,0,0,58,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0
27,15,2 Heavy Amphibs,0,average,0,section,4,miscellaneous,1944,7,1946,12,0,0,58,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,Mortar Platoon,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,67,1,67,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,15,2 Trucks,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,54,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,15,Utility Vehicle,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,15,AT-Gun Section,0,average,0,section,2,artillery,1936,1,1946,12,0,0,59,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,15,Inf-AT Section,0,average,0,section,3,infantry,1938,6,1946,12,0,0,77,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,15,Capt AT-Gun Sec,0,average,0,section,2,artillery,1941,3,1943,6,0,0,400,1,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,15,Lt Tank Troop,0,average,1,platoon,1,armor,1937,8,1946,12,0,0,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,15,Mortar Sec/M,0,average,0,section,2,artillery,1940,2,1946,12,0,0,725,1,725,1,134,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0
36,15,Field Gun Bty,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,65,1,65,1,65,1,65,1,65,1,65,1,65,1,65,1,0,0,0,0
37,15,Machinegun Pl,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,15,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,210,1,211,1,211,1,211,1,0,0,0,0,0,0,0,0,0,0,0,0
39,15,Lt Tank Sqdrn,0,average,2,company,1,armor,1942,1,1946,12,0,0,3,1,3,1,3,1,1034,1,1034,1,1034,1,1034,1,0,0,0,0,0,0
40,15,Mech Inf Coy,0,average,2,company,3,infantry,1945,1,1946,12,0,0,69,1,70,1,52,1,52,1,1041,1,1041,1,1041,1,0,0,0,0,0,0
41,15,Mechanised Pl,0,average,1,platoon,3,infantry,1945,1,1946,12,0,0,69,1,69,1,70,1,170,1,222,1,52,1,52,1,52,1,52,1,0,0
42,15,Field Gun Troop,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,65,1,65,1,65,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0
43,15,Sniper,0,average,0,section,3,infantry,1930,1,1946,12,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,15,Scout Patrol,0,average,0,section,3,infantry,1930,1,1946,12,0,0,170,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,15,Pioneer Coy,0,average,2,company,3,infantry,1930,1,1946,12,5,5,73,1,179,1,180,1,1019,1,1019,1,1019,1,0,0,0,0,0,0,0,0
46,15,TD Troop,0,average,1,platoon,1,armor,1944,7,1946,12,0,0,155,1,155,1,155,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
47,15,Strike Element,0,average,1,platoon,4,miscellaneous,1930,1,1946,12,0,0,92,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,15,Light Art Troop,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,15,Light Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,137,1,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,15,Medium Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,258,1,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
