id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,ISR,343,reserved,14,other,0,default,1943,10,1946,12,0,0,0,13,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
2,4,Bersaglieri,1,light infantry,0,infantry,0,default,1943,10,1946,12,1,9,0,19,6,20,0,0,0,n/a,0,9,0,0,0,0,226,80,0,0,0,95,80,0,216,50,0,87,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16142,0,0,0,0
3,4,Bersaglieri,1,light infantry,0,infantry,0,default,1943,10,1946,12,1,9,0,19,6,21,0,0,0,n/a,0,9,0,0,0,0,226,80,0,0,0,95,80,0,87,18,0,116,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32532,0,0,0,0
4,4,Bersaglieri,1,light infantry,0,infantry,0,default,1943,10,1946,12,1,9,0,19,6,20,0,0,0,n/a,0,9,0,0,0,0,226,80,0,0,0,95,80,0,184,0,9,87,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32532,0,0,0,0
5,4,Bersaglieri,1,light infantry,0,infantry,0,default,1943,10,1946,12,1,9,0,21,6,21,0,0,0,n/a,0,9,0,0,0,0,226,80,0,0,0,94,80,0,87,18,0,89,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32532,0,0,0,0
6,4,M-15/42,133,medium tank,2,armor,3,track,1943,10,1945,4,2,4,3,51,14,50,0,3,2,n/a,0,8,3,15,0,0,23,46,65,0,0,225,120,0,0,0,0,222,120,0,0,0,0,0,0,0,0,0,5,3,3,6,4,3,2,0,0,0,0,0,0,0,0,292,0,1349,1359,1359
9,4,SMV M.40 75L18,143,assault gun,2,armor,3,track,1943,10,1943,12,2,3,3,36,11,30,0,2,2,n/a,0,7,0,15,0,0,39,34,8,2,0,237,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,16170,0,1902,1903,1903
11,4,Semovente CA 20,235,SP AA gun,6,anti-air,2,wheel (AT),1943,10,1946,12,3,10,0,26,14,31,0,2,2,n/a,0,9,0,10,0,0,147,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,0,51,51,4372
12,4,Semovente CA 37,235,SP AA gun,6,anti-air,3,track,1943,10,1946,12,3,10,0,27,14,30,0,2,2,n/a,0,8,0,12,0,0,206,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,0,619,619,4372
13,4,Cacciacarri,220,AT infantry,5,anti-tank,0,default,1943,10,1945,4,0,2,0,12,6,2,0,0,0,n/a,0,9,0,0,0,0,89,0,0,8,0,216,50,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32542,0,0,0,0
15,4,Tiratore Scelto,20,sniper,0,infantry,0,default,1943,10,1946,12,0,1,0,33,6,1,0,10,10,n/a,0,9,0,0,0,0,146,50,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9329,0,0,0,0
17,4,Contraerea 20mm,233,AA gun,6,anti-air,0,default,1943,10,1946,12,2,6,0,16,1,10,0,1,1,n/a,0,9,0,1,0,0,147,40,5,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4514,0,8020,8020,8020
19,4,Obice Montagna,197,infantry howitzer,4,artillery,0,default,1943,10,1946,12,1,7,0,24,3,92,0,0,0,n/a,0,7,0,1,0,0,32,45,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,2115,2115,2115
21,4,Sz Breda M.30,7,machine gun,0,infantry,0,default,1943,10,1946,12,1,8,0,20,5,12,0,1,1,n/a,0,9,0,0,0,0,119,90,0,0,0,119,90,0,2,30,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16088,0,0,0,0
23,4,Paracadutisti,77,paratroop,0,infantry,0,default,1943,10,1946,12,1,9,0,21,6,21,0,0,0,n/a,0,9,0,0,0,0,209,90,0,0,0,2,90,0,87,27,0,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,0,0,0,0
24,4,Paracadutisti,77,paratroop,0,infantry,0,default,1943,10,1946,12,1,9,0,21,6,22,0,0,0,n/a,0,9,0,0,0,0,209,90,0,0,0,209,90,0,87,27,0,87,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,0,0,0,0
25,4,Paracadutisti,77,paratroop,0,infantry,0,default,1943,10,1946,12,1,9,0,23,6,21,0,0,0,n/a,0,9,0,0,0,0,209,90,0,0,0,94,90,0,209,50,0,87,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,0,0,0,0
26,4,Paracadutisti,77,paratroop,0,infantry,0,default,1944,1,1946,12,1,9,0,25,6,21,0,0,0,n/a,0,9,0,0,0,0,216,90,0,0,0,94,90,0,87,27,0,89,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,0,0,0,0
27,4,Paracadutisti,77,paratroop,0,infantry,0,default,1943,10,1946,12,1,9,0,23,6,21,0,0,0,n/a,0,9,0,0,0,0,209,90,0,0,0,94,90,0,2,50,0,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8979,0,0,0,0
28,4,Paracadutisti,77,paratroop,0,infantry,0,default,1943,10,1946,12,1,9,0,21,6,21,0,0,0,n/a,0,9,0,0,0,0,1,90,0,0,0,1,90,0,87,27,0,87,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,0,0,0,0
29,4,Obice da 75L32,196,howitzer,4,artillery,0,default,1943,10,1946,12,1,8,0,22,0,92,0,0,0,n/a,0,7,0,1,0,0,33,45,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,2112,2112,2112
31,4,Obice da 100L17,196,howitzer,4,artillery,0,default,1943,10,1946,12,1,8,0,26,0,90,0,0,0,n/a,0,6,0,1,0,0,35,40,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16038,0,59,59,59
33,4,DD Art Navale,205,offboard artillery,4,artillery,0,default,1943,10,1946,12,0,99,0,240,0,92,0,0,0,n/a,0,6,0,0,0,0,200,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0
