id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M1930 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
2,PPSh-41 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
4,7.92mm MG34 MMG,3,team weapon,0,1,8,0,0,0,0,0,20,24,0
6,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
7,20mm (4) FlaK,4,anti-air weapon,0,2,18,0,1,4,0,0,16,30,0
8,20mm L65 31M,5,light gun,0,2,9,0,1,3,0,6,16,30,20
9,20mm L65 36M,19,auto cannon,0,2,9,0,1,3,0,6,16,30,20
13,37mm SA18 m.37,6,medium gun,0,2,1,0,1,4,0,0,5,35,0
15,37mm PaK 35 L45,6,medium gun,0,2,1,0,1,5,0,8,11,40,20
16,37mm KwK35 L47,6,medium gun,0,2,1,0,1,5,0,8,12,40,20
17,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
19,40mm 42M Skoda,6,medium gun,0,3,2,0,1,6,0,0,13,45,0
20,40mm 41M Skoda,6,medium gun,0,3,2,0,1,5,0,0,13,45,0
22,4.7cm PaK 183f,6,medium gun,0,3,2,0,1,8,4,0,13,45,0
23,47mm L40 Mod.42,6,medium gun,0,3,2,0,1,8,6,12,10,45,20
25,50mm KwK 39 L60,6,medium gun,0,3,3,0,1,9,0,17,15,50,20
26,50mm PaK 38 L60,6,medium gun,0,3,3,0,1,9,0,15,15,50,20
28,57mm L73 ZiS-2,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
33,75.5mm 15M Hgyi,6,medium gun,0,4,5,0,2,0,5,0,6,200,0
40,50mm 39M FEG,3,team weapon,0,3,5,0,0,0,0,0,3,10,2
41,75mm KwK 37 L24,6,medium gun,0,4,5,0,2,5,9,0,6,60,0
42,76.2mm L10 L/26,6,medium gun,0,4,5,0,2,6,0,0,6,60,0
43,75mm H43 43M,6,medium gun,0,4,5,0,2,12,9,16,11,70,50
44,75mm H34 41M,6,medium gun,0,4,5,0,2,9,0,0,9,60,0
45,75mm PaK97 L36,6,medium gun,0,4,5,0,2,7,9,0,9,60,0
46,75mm KwK 40 L43,6,medium gun,0,4,5,0,2,12,9,16,11,70,50
47,75mm StuK40 L48,6,medium gun,0,4,5,0,2,13,9,17,12,70,50
48,75mm KwK 42 L70,6,medium gun,0,4,5,0,2,16,9,23,18,80,60
49,75mm PaK40 L48,6,medium gun,0,4,5,0,2,13,9,17,12,70,50
