id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,40,Blue HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,Tank Company,0,average,2,company,1,armor,1930,1,1946,12,0,0,1,1,1,1,1003,1,1003,1,1003,1,0,0,0,0,0,0,0,0,0,0
3,40,Tank Platoon,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40,Rifle Company,0,average,2,company,3,infantry,1930,1,1946,12,0,0,173,1,97,1,50,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0
5,40,Tank Section,0,average,0,section,1,armor,1930,1,1946,12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,40,Light Tank Co,0,average,2,company,1,armor,1930,1,1946,12,0,0,14,1,14,1,1007,1,1007,1,1007,1,0,0,0,0,0,0,0,0,0,0
7,40,Light Tank Pl,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0
8,40,Heavy Tank Co,0,average,2,company,1,armor,1935,1,1946,12,0,0,26,1,26,1,1009,1,1009,1,1013,1,0,0,0,0,0,0,0,0,0,0
9,40,Heavy Tank Pl,0,average,1,platoon,1,armor,1935,1,1946,12,0,0,26,1,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,40,Light Tank Sec,0,average,0,section,1,armor,1930,1,1946,12,0,0,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,40,Heavy Tank Sec,0,average,0,section,1,armor,1935,1,1946,12,0,0,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,40,Rifle Company-,0,average,2,company,3,infantry,1930,1,1946,12,0,0,173,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0,0,0,0,0
13,40,Assault Gun Pl,0,average,1,platoon,1,armor,1944,6,1946,12,0,0,90,1,90,1,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0
14,40,Assault Gun Sec,0,average,0,section,1,armor,1943,6,1946,12,0,0,90,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,40,TD Company,0,average,2,company,1,armor,1942,1,1946,12,0,0,85,1,85,1,85,1,1016,1,1016,1,0,0,0,0,0,0,0,0,0,0
16,40,TD Platoon,0,average,1,platoon,1,armor,1942,1,1946,12,0,0,85,1,85,1,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,40,TD Section,0,average,0,section,1,armor,1942,1,1946,12,0,0,87,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,40,Gliders,0,average,1,platoon,4,miscellaneous,1943,3,1946,12,0,0,383,1,383,1,383,1,383,1,0,0,0,0,0,0,0,0,0,0,0,0
19,40,SP-AA Section,0,average,0,section,2,artillery,1930,1,1946,12,0,0,187,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,40,SP-AA Battery,0,average,0,section,2,artillery,1930,1,1946,12,0,0,187,1,187,1,187,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0
22,40,AA Section,0,average,0,section,2,artillery,1935,1,1946,12,0,0,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,40,AA Platoon,0,average,1,platoon,2,artillery,1935,1,1946,12,0,0,119,1,119,1,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0
24,40,A/Car Platoon,0,average,1,platoon,1,armor,1930,1,1946,12,3,3,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,40,A/Car Company,0,average,2,company,1,armor,1930,1,1946,12,3,3,35,1,35,1,1123,1,1062,1,1024,1,1024,1,0,0,0,0,0,0,0,0
26,40,Mortar Platoon,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,97,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,40,Mortar Section,0,average,0,section,2,artillery,1930,1,1946,12,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,40,AA Battery,0,average,2,company,2,artillery,1935,1,1946,12,0,0,119,1,119,1,119,1,119,1,1023,1,1023,1,0,0,0,0,0,0,0,0
29,40,AAMG Section,0,average,0,section,2,artillery,1930,1,1946,12,0,0,117,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,40,Inf-AT Section,0,average,0,section,3,infantry,1930,1,1946,12,0,0,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,40,Field Gun Bty,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,309,1,309,1,309,1,309,1,0,0,0,0,0,0,0,0,0,0,0,0
32,40,Field Gun Sec,0,average,0,section,2,artillery,1930,1,1946,12,0,0,309,1,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,40,Field Gun Bn,0,average,2,company,2,artillery,1930,1,1946,12,0,0,309,1,309,1,309,1,309,1,1031,1,1031,1,1031,1,0,0,0,0,0,0
34,40,MG Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,40,Bn Support Co,0,average,2,company,3,infantry,1930,1,1946,12,0,0,71,1,1034,1,1026,1,1029,1,1066,1,1040,1,0,0,0,0,0,0,0,0
36,40,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,140,1,140,1,140,1,157,1,57,1,0,0,0,0,0,0,0,0,0,0
38,40,Mech Company,0,average,2,company,3,infantry,1942,1,1946,12,0,0,175,1,59,1,185,1,50,1,185,1,1039,1,1039,1,1039,1,0,0,0,0
39,40,Mech Platoon,0,average,1,platoon,3,infantry,1942,1,1946,12,0,0,140,1,140,1,175,1,175,1,59,1,59,1,185,1,185,1,185,1,185,1
40,40,Pioneer Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,79,1,79,1,79,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0
41,40,Pioneer Company,0,average,2,company,3,infantry,1930,1,1946,12,0,0,79,1,97,1,97,1,1040,1,1040,1,1040,1,0,0,0,0,0,0,0,0
43,40,Observer,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,40,Motor Observer,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,71,1,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,40,Air Strike,0,average,1,platoon,4,miscellaneous,1930,1,1946,12,0,0,368,1,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,40,Bombers,0,average,1,platoon,4,miscellaneous,1930,1,1946,12,0,0,358,1,358,1,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,40,Field Art Bn,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,329,1,329,1,329,1,329,1,0,0,0,0,0,0,0,0,0,0,0,0
49,40,Field Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,40,Medium Art Bn,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,336,1,336,1,336,1,336,1,0,0,0,0,0,0,0,0,0,0,0,0
51,40,Medium Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,40,Heavy Art Bn,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,341,1,341,1,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,40,Heavy Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,40,Cav Squadron,0,average,2,company,3,infantry,1930,1,1940,12,5,5,66,1,66,1,1055,1,1055,1,1055,1,0,0,0,0,0,0,0,0,0,0
55,40,Cavalry Troop,0,average,1,platoon,3,infantry,1930,1,1940,12,5,5,66,1,66,1,66,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0
58,40,Hy Mort Platoon,0,average,1,platoon,2,artillery,1942,10,1946,12,0,0,101,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,40,Hy Mort Section,0,average,0,section,2,artillery,1942,10,1946,12,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,40,Scouts,0,average,0,section,3,infantry,1930,1,1946,12,3,3,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,40,Mech Scouts,0,average,0,section,3,infantry,1930,1,1946,12,3,3,63,1,63,1,393,1,393,1,0,0,0,0,0,0,0,0,0,0,0,0
63,40,Motor Scouts,0,average,0,section,3,infantry,1930,1,1946,12,3,3,63,1,63,1,205,1,205,1,0,0,0,0,0,0,0,0,0,0,0,0
64,40,Fortifications,0,average,1,platoon,0,default,1930,1,1946,12,0,0,219,1,219,1,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,40,Bunker,0,average,0,section,0,default,1930,1,1946,12,0,0,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,40,AT-Gun Battery,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,107,1,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0
67,40,AT-Gun Section,0,average,0,section,2,artillery,1930,1,1946,12,0,0,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,40,Hvy AT-Gun Bty,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,113,1,113,1,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0
70,40,Hvy AT-Gun Sec,0,average,0,section,2,artillery,1930,1,1946,12,0,0,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,40,Sniper,0,average,0,section,3,infantry,1930,1,1946,12,3,3,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,40,2 Bulldozers,0,average,0,section,1,armor,1930,1,1946,12,0,0,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,40,4 Light Trucks,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,200,1,200,1,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0
83,40,4 Medium Trucks,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,201,1,201,1,201,1,201,1,0,0,0,0,0,0,0,0,0,0,0,0
84,40,4 Heavy Trucks,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,202,1,202,1,202,1,202,1,0,0,0,0,0,0,0,0,0,0,0,0
85,40,4 Limbers,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,197,1,197,1,197,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0
