id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,Chinese PLA,281,reserved,14,other,0,default,1901,1,1901,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
2,14,T-26 M.33,113,medium tank,2,armor,3,track,1938,3,1942,10,3,3,3,31,10,12,0,1,0,0,8,6,10,0,0,18,50,50,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,2155,0,4237,4238,4239
4,14,V-Carden Lloyd,112,light tank,2,armor,3,track,1930,1,1939,12,1,2,2,15,18,1,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,137,120,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2410,0,3334,3335,3335
5,14,Vickers 6E,113,medium tank,2,armor,3,track,1935,6,1939,12,3,3,3,31,12,41,0,2,1,0,8,6,10,0,0,19,20,0,0,30,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,4340,0,3481,3481,3481
6,14,Type 94 Ho-Go,112,light tank,2,armor,3,track,1937,8,1944,12,2,2,3,19,14,11,0,1,0,0,9,0,10,0,0,245,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,32121,0,4102,4102,4102
10,14,Type 97 Chi-Ha,113,medium tank,2,armor,3,track,1938,9,1943,3,3,4,3,30,13,11,0,1,1,0,8,6,10,0,0,214,70,30,0,0,0,0,0,209,120,0,209,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,17035,0,4157,4157,4157
12,14,Light Truck,213,scout vehicle,8,recon,2,wheel (AT),1930,1,1946,12,2,1,0,10,16,90,0,0,0,0,9,106,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20512,0,3179,3180,3181
14,14,Medium Truck,243,medium truck,10,transport,1,wheel,1930,1,1946,12,3,2,0,10,18,0,0,0,0,0,0,118,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16069,0,136,136,136
15,14,Heavy Truck,244,heavy truck,10,transport,1,wheel,1930,1,1946,12,4,2,0,14,15,0,0,0,0,0,0,132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3158,3159,3160
16,14,37L46 AT-Gun,174,AT gun,5,anti-tank,0,default,1942,3,1945,12,0,5,0,19,2,0,0,3,2,0,8,0,1,0,0,15,10,40,0,10,5,60,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17037,0,54,54,54
