id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M1930 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
2,PPSz-41 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
6,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
8,20mm SzWAK L82,5,light gun,0,2,12,0,1,4,0,6,21,30,15
10,2.8cm sPzB L61,6,medium gun,0,2,1,0,0,0,0,8,15,30,30
11,37mm wz.39 AA,4,anti-air weapon,0,2,11,0,1,4,0,0,20,55,0
12,PPS-43 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
14,3.7cm KwK35 L47,6,medium gun,0,2,1,0,1,5,0,8,12,40,20
18,45mm wz.38 Gun,6,medium gun,0,3,2,0,1,6,0,9,11,45,20
19,45mm wz.42 Gun,6,medium gun,0,3,2,0,1,7,0,10,16,45,20
27,57mm L73 ZiS-2,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
28,57mm M1 Gun,6,medium gun,0,3,3,0,2,10,0,16,18,50,50
33,76.2mm wz.27/39,6,medium gun,0,4,5,0,2,0,5,0,6,203,0
37,76mm wz.43,6,medium gun,0,4,5,0,2,0,5,4,6,84,60
38,76mm L16 obr 27,6,medium gun,0,4,5,0,2,0,5,4,6,170,60
39,75mm L17 Gun,6,medium gun,0,4,5,0,2,5,0,0,6,60,0
40,50mm wz.38/40,3,team weapon,0,3,5,0,0,0,0,0,3,16,2
47,7.5cm KwK40 L48,6,medium gun,0,4,5,0,2,13,9,17,12,70,50
50,7.5cm StK40 L48,6,medium gun,0,4,5,0,2,13,9,17,12,70,50
51,76.2mm wz.39L41,6,medium gun,0,4,5,0,2,10,0,14,10,60,25
52,76mm wz.42 ZiS3,6,medium gun,0,4,5,0,2,11,0,16,13,60,25
53,76mm L54 Gun,6,medium gun,0,4,5,0,2,12,0,17,14,70,50
57,82mm wz. 37,3,team weapon,0,4,11,0,1,0,0,0,3,61,2
58,85mm wz.44 L53,6,medium gun,0,5,7,0,2,12,18,16,13,80,35
59,85mm  L53 D-5S,6,medium gun,0,5,7,0,3,12,0,18,14,80,30
60,76.2mm wz.42 FG,6,medium gun,0,4,5,0,2,0,0,11,13,203,60
63,122mm D-25T,7,large gun,0,7,15,0,3,17,0,0,12,80,0
64,122mm wz.31/37,7,large gun,0,7,15,0,3,7,11,0,6,210,0
67,100mm wz.44 L59,7,large gun,0,5,11,0,3,18,0,0,15,90,0
69,100mm L60 BS-3,7,large gun,0,5,11,0,3,16,0,18,15,70,70
72,160mm wz.43,3,team weapon,0,7,27,0,3,0,0,0,3,103,3
73,120mm wz.38,3,team weapon,0,5,19,0,2,0,0,0,3,120,3
74,122mm A-19S,7,large gun,0,7,15,0,3,19,11,20,12,100,100
75,122mm D-25S 44,7,large gun,0,7,15,0,3,17,11,20,12,80,80
81,152mm L32ML-20S,7,large gun,0,8,21,0,4,13,18,0,7,100,0
82,132mm Rocket,3,team weapon,0,5,21,0,2,0,0,0,0,169,0
83,Miotacz Plomien,8,infantry flamethrower,0,45,25,0,0,0,14,0,25,1,0
