id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,16,PzKw I B,132,light tank,2,armor,0,default,1935,9,1941,12,3,2,3,25,13,42,0,1,1,n/a,0,9,0,10,0,0,154,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,18075,0,1427,1429,1428
2,16,PzKw II A/B/C,132,light tank,2,armor,3,track,1937,7,1940,12,3,3,3,35,14,60,0,1,3,n/a,0,9,6,10,0,0,37,16,20,0,0,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,21085,0,1432,1434,1433
3,16,PzKw II F,132,light tank,2,armor,3,track,1941,3,1942,12,3,3,3,41,18,82,0,2,3,n/a,0,9,6,10,0,0,8,16,15,0,5,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,2,1,0,0,0,0,0,0,0,0,8841,0,1436,1438,1437
4,16,PzKw II Luchs,132,light tank,2,armor,3,track,1943,10,1946,12,3,4,3,42,18,92,0,2,3,n/a,0,9,6,10,0,1,8,33,33,0,0,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,2,2,1,0,0,0,0,0,0,0,0,8840,0,1224,1224,148
5,16,PzKw II J,132,light tank,2,armor,3,track,1942,5,1944,7,3,3,3,51,10,81,0,2,3,n/a,0,9,6,10,0,0,8,16,15,0,5,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,8,5,5,3,0,0,0,0,0,0,0,0,8828,0,1436,1438,1437
6,16,Flammpanzer II,147,flame tank,2,armor,3,track,1941,6,1942,12,3,3,2,62,14,91,0,0,0,n/a,0,9,0,10,0,0,176,120,0,0,0,0,0,0,108,12,0,108,12,0,0,0,0,0,0,0,0,0,4,2,2,3,2,2,1,0,0,0,0,0,0,0,0,4254,0,698,4444,4482
7,16,PzKw IIIE 3.7cm,133,medium tank,2,armor,3,track,1940,6,1941,8,4,5,3,53,14,80,0,2,2,n/a,0,8,13,16,0,1,14,33,88,0,10,154,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,3,3,2,4,3,3,2,0,0,0,0,0,0,0,0,3784,0,1017,4440,4491
8,16,PzKw III F 5cm,133,medium tank,2,armor,3,track,1940,8,1941,2,4,5,3,56,14,81,0,2,3,n/a,0,8,13,19,0,1,25,33,66,0,0,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,3,3,2,4,3,3,2,0,0,0,0,0,0,0,0,27499,0,1020,4441,4492
9,16,PzKw III G 5cm,133,medium tank,2,armor,3,track,1940,10,1941,9,4,5,3,60,14,81,0,3,3,n/a,0,8,13,19,0,1,25,24,60,0,15,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,2,0,0,0,0,0,0,0,0,20735,0,1022,4442,4492
10,16,PzKw III H,133,medium tank,2,armor,3,track,1941,1,1943,3,4,5,4,62,13,92,0,3,3,n/a,0,8,13,21,0,0,25,24,60,0,15,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,6,3,6,6,3,3,2,0,0,0,0,0,0,0,0,27515,0,1023,4442,4493
11,16,PzKw III J,133,medium tank,2,armor,3,track,1941,8,1942,12,4,5,4,61,13,92,0,3,3,n/a,0,8,13,21,0,0,25,24,60,0,15,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,5,3,5,7,3,3,2,0,0,0,0,0,0,0,0,3722,0,1024,4443,4494
12,16,PzKw III J/1,133,medium tank,2,armor,3,track,1942,1,1942,3,4,5,4,62,13,90,0,3,3,n/a,0,8,13,21,0,1,26,30,47,0,15,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,5,3,5,7,3,3,2,0,0,0,0,0,0,0,0,20736,0,1026,4443,4494
13,16,PzKw III L,133,medium tank,2,armor,3,track,1942,4,1943,3,4,5,4,64,13,92,0,3,3,n/a,0,8,13,21,0,1,26,30,47,0,15,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,7,3,5,8,3,3,2,0,0,0,0,0,0,0,0,435,0,1033,1327,1328
14,16,PzKw III M,133,medium tank,2,armor,3,track,1942,6,1943,3,4,5,4,61,13,92,0,3,3,n/a,0,8,13,22,0,1,26,42,35,0,15,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,7,3,5,8,3,3,2,0,0,0,0,0,0,0,0,13052,0,1033,1327,4494
15,16,PzKw III N,133,medium tank,2,armor,3,track,1942,11,1943,3,4,5,4,54,13,90,0,3,3,n/a,0,7,13,23,0,1,41,44,0,20,0,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,7,3,5,7,3,3,2,0,0,0,0,0,0,0,0,1999,0,1040,1039,4352
16,16,Sfl.Dicker Max,215,SP AT gun,5,anti-tank,3,track,1941,6,1942,10,5,5,3,78,9,93,0,10,8,n/a,0,6,0,22,0,0,190,6,20,0,0,0,0,0,0,0,0,158,50,0,0,0,0,0,0,0,0,0,5,2,2,5,2,2,0,0,0,0,0,0,0,0,0,3865,0,1184,1184,1184
17,16,PzKw 35(t),133,medium tank,2,armor,3,track,1939,6,1940,5,3,4,3,42,12,61,0,2,2,n/a,0,8,13,10,0,0,12,24,48,0,0,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,2221,0,13,4436,4487
18,16,PzKw 38 B(t),133,medium tank,2,armor,3,track,1940,6,1941,12,3,4,3,43,14,80,0,2,2,n/a,0,8,13,10,0,0,14,24,38,0,8,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,27685,0,1048,4437,4488
19,16,PzKw 38 E(t),133,medium tank,2,armor,3,track,1940,11,1942,3,3,4,3,46,14,91,0,2,2,n/a,0,8,13,10,0,0,14,24,40,0,8,156,120,0,0,0,0,126,120,0,0,0,0,0,0,0,0,0,5,3,2,5,3,2,1,0,0,0,0,0,0,0,0,13164,0,1048,4437,4488
20,16,PzKw IV C,129,CS tank,2,armor,3,track,1938,12,1941,12,4,5,3,44,14,60,0,2,2,n/a,0,7,13,19,0,0,41,60,20,0,0,155,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,27516,0,22,1246,4486
21,16,PzKw IV D,129,CS tank,2,armor,3,track,1942,1,1942,12,4,5,3,46,14,90,0,2,2,n/a,0,7,13,20,0,0,41,60,10,10,0,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,3853,0,22,1246,4486
22,16,PzKw IV E,129,CS tank,2,armor,3,track,1942,1,1942,10,4,5,4,49,13,90,0,2,2,n/a,0,7,13,23,0,0,41,60,10,10,0,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,6,4,2,3,2,3,1,0,0,0,0,0,0,0,0,3847,0,22,1246,4486
23,16,PzKw IV F1,129,CS tank,2,armor,3,track,1942,1,1942,10,4,5,4,49,14,90,0,2,2,n/a,0,7,13,22,0,1,41,56,8,16,0,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,5,3,2,5,3,3,1,0,0,0,0,0,0,0,0,325,0,3562,1246,4486
24,16,PzKw IV F2,129,CS tank,2,armor,3,track,1942,4,1942,10,4,5,4,74,13,90,0,3,3,n/a,0,7,13,23,0,1,46,42,40,0,5,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,5,3,2,5,3,3,1,0,0,0,0,0,0,0,0,308,0,4367,1264,4484
25,16,PzKw IV G,129,CS tank,2,armor,3,track,1942,7,1942,10,4,5,4,75,13,90,0,3,3,n/a,0,7,13,23,0,1,46,42,40,0,5,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,8,3,2,5,3,3,1,0,0,0,0,0,0,0,0,1242,0,4367,1254,4484
26,16,PzKw IV H,133,medium tank,2,armor,3,track,1943,5,1943,12,4,5,4,114,13,92,0,4,3,n/a,0,7,13,26,0,1,47,35,42,5,5,155,120,0,0,0,0,6,120,0,8,10,2,5,10,10,2,0,8,4,2,5,4,4,2,0,0,0,0,0,0,0,0,3756,0,1292,1271,4485
27,16,PzKw IV J (+),133,medium tank,2,armor,3,track,1944,6,1946,12,4,5,4,113,13,90,0,4,3,n/a,0,7,13,25,0,2,47,35,42,10,0,155,120,0,151,6,0,6,120,0,8,10,2,5,10,10,3,0,8,4,2,5,4,4,3,0,0,0,0,0,0,0,0,13,0,1279,1289,4485
28,16,PzKw Panther D,133,medium tank,2,armor,3,track,1943,7,1944,3,5,5,4,118,17,90,0,4,3,n/a,0,7,13,39,0,1,48,31,43,0,5,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,14,5,5,12,5,5,2,0,0,0,0,0,0,0,93,4063,0,1236,4091,4483
29,16,PzKw Panther A,133,medium tank,2,armor,3,track,1943,10,1944,3,5,5,4,137,17,90,0,4,5,n/a,0,7,13,40,0,2,48,33,41,0,5,155,120,0,151,6,0,6,120,0,14,10,5,12,5,5,2,0,14,6,5,12,5,5,2,0,0,0,0,0,0,0,93,4185,0,1228,4091,4483
30,16,PzKw Panther G,133,medium tank,2,armor,3,track,1944,4,1946,12,5,5,4,136,17,92,0,4,5,n/a,0,7,13,41,0,2,48,33,46,0,0,155,120,0,151,6,0,6,120,0,14,10,5,12,5,5,3,0,14,7,5,12,5,5,3,0,0,0,0,0,0,0,93,583,0,1230,4091,4483
31,16,PzKw VI Tiger,134,heavy tank,2,armor,3,track,1943,1,1944,2,5,5,5,146,13,90,0,4,3,n/a,0,7,13,49,0,1,60,46,41,0,5,155,120,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,12,8,9,16,8,9,3,0,0,0,0,0,0,0,92,1234,0,1316,1313,1314
32,16,PzKw VI Tiger B,134,heavy tank,2,armor,3,track,1944,7,1946,12,6,5,5,200,13,90,0,5,4,n/a,0,7,13,50,0,2,61,42,44,0,0,155,120,0,151,6,0,6,120,0,0,0,0,0,0,0,0,0,23,9,9,22,9,9,4,0,0,0,0,0,0,0,90,4220,0,11,11,4495
33,16,Sturmpanzer IV,190,SP gun,4,artillery,3,track,1943,6,1944,10,4,5,3,81,12,91,0,2,2,n/a,0,5,13,28,0,1,78,26,0,12,0,138,90,0,0,0,0,0,0,0,8,10,2,13,5,4,3,0,8,3,2,13,5,4,3,0,0,0,0,0,0,0,0,727,0,35,35,4521
