id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,41,VCL Tankette,126,tankette,2,armor,3,track,1930,1,1946,12,1,2,2,14,20,1,0,0,0,n/a,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,238,120,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2410,0,3334,3335,3335
2,41,Type 94 (Early),126,tankette,2,armor,3,track,1943,1,1946,12,2,3,3,21,13,11,0,1,0,n/a,0,9,0,10,0,0,244,120,0,0,0,0,0,0,0,0,0,230,120,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,17080,0,4100,4103,4102
3,41,Type 94 Ho-Go,126,tankette,2,armor,0,default,1943,1,1946,12,2,2,3,19,14,11,0,1,0,n/a,0,9,0,10,0,0,244,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,32121,0,4101,4103,4100
4,41,Type 97A Te-Ke,126,tankette,2,armor,3,track,1942,2,1946,12,2,2,3,23,14,11,0,1,1,n/a,0,9,0,10,0,0,245,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,763,0,4188,4190,4187
5,41,Type 97B Te-Ke,126,tankette,2,armor,3,track,1942,2,1946,12,2,2,3,25,14,11,0,1,1,n/a,0,8,0,10,0,0,13,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,763,0,4188,4190,4187
6,41,Ford  M1917 LT,132,light tank,2,armor,0,default,1930,1,1942,12,2,2,3,23,6,11,0,1,0,n/a,0,9,0,10,0,0,211,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,27649,0,4385,4383,4382
7,41,Vickers MkVI LT,132,light tank,2,armor,3,track,1931,3,1945,12,2,3,3,28,19,21,0,1,1,n/a,0,9,0,10,0,0,101,33,34,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,27602,0,107,107,107
8,41,Carden Loyd 34,132,light tank,2,armor,0,default,1934,10,1946,12,2,3,3,24,16,11,0,1,1,n/a,0,9,0,8,0,0,153,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,9014,0,741,741,741
9,41,Carden Loyd 36,132,light tank,2,armor,0,default,1936,10,1946,12,2,3,3,24,16,21,0,1,1,n/a,0,9,0,8,0,0,153,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,9015,0,740,740,740
10,41,Vickers 6B,133,medium tank,2,armor,3,track,1932,10,1946,12,3,3,3,30,12,21,0,2,1,n/a,0,8,6,10,0,0,204,20,0,0,30,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,27595,0,4000,4000,4000
