id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,39,Romania HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39,Lt Tank Company,0,average,2,company,1,armor,1937,5,1944,10,0,0,4,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,0
3,39,Medium Tank Co,0,average,2,company,1,armor,1943,11,1944,12,0,0,9,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0,0,0
4,39,Lt Tank Bn HQ,0,average,2,company,1,armor,1937,5,1941,12,0,0,4,1,4,1,4,1,4,1,4,1,1032,1,1032,1,0,0,0,0,0,0
5,39,Rifle Company,0,average,2,company,3,infantry,1936,1,1941,12,0,0,233,1,403,1,56,1,56,1,1095,1,1095,1,1095,1,0,0,0,0,0,0
6,39,Rifle Company +,0,average,2,company,3,infantry,1936,1,1941,12,0,0,233,1,403,1,56,1,56,1,1039,1,1039,1,1039,1,1035,1,0,0,0,0
7,39,Lt Tank Bn HQ,0,average,2,company,1,armor,1942,1,1943,12,0,0,4,1,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0
8,39,TACAM Company,0,average,2,company,1,armor,1943,6,1944,10,0,0,14,1,1014,1,1014,1,1014,1,0,0,0,0,0,0,0,0,0,0,0,0
9,39,Lt Tank Platoon,0,average,1,platoon,1,armor,1937,5,1945,12,0,0,4,1,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10,39,SP-Gun Platoon,0,average,1,platoon,1,armor,1942,1,1945,12,0,0,14,1,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0
11,39,Cavalry Troop,0,average,1,platoon,3,infantry,1930,1,1946,12,5,10,122,1,122,1,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0
12,39,Medium Tank Co,0,average,2,company,1,armor,1942,10,1942,12,0,0,6,1,1013,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,39,Medium Tank Pl,0,average,1,platoon,1,armor,1942,10,1942,12,0,0,6,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0
14,39,TACAM Platoon,0,average,1,platoon,1,armor,1943,6,1944,10,0,0,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,39,Medium Tank Pl,0,average,1,platoon,1,armor,1943,11,1946,12,0,0,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,39,Medium Tank Co,0,average,2,company,1,armor,1945,6,1946,12,0,0,9,1,1015,1,1015,1,1015,1,0,0,0,0,0,0,0,0,0,0,0,0
17,39,Tank Rgt HQ Co,0,average,2,company,1,armor,1937,5,1941,12,0,0,4,1,4,1,4,1,1032,1,1167,1,0,0,0,0,0,0,0,0,0,0
18,39,TD Platoon,0,average,1,platoon,1,armor,1944,1,1945,4,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,39,TD Company,0,average,2,company,1,armor,1944,1,1945,4,0,0,2,1,1018,1,1018,1,1018,1,0,0,0,0,0,0,0,0,0,0,0,0
20,39,Lt Tank Platoon,0,average,1,platoon,1,armor,1946,1,1946,12,0,0,4,1,4,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0
