id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,35,T-37a,196,amphibian tank,7,marine unit,3,track,1940,1,1941,12,2,2,2,17,10,11,0,0,0,0,9,0,10,1,0,172,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2001,0,4276,4276,4277
2,35,FT-17 "Naaras",113,medium tank,2,armor,3,track,1930,1,1937,6,2,2,3,20,6,1,0,1,0,0,9,0,10,0,0,223,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,19760,0,4384,4383,4387
3,35,FT-17 "Koiras",113,medium tank,2,armor,3,track,1930,1,1940,4,2,2,3,18,6,1,0,1,0,0,8,0,10,0,0,12,120,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,2020,0,4378,4377,4381
4,35,Vickers E typ B,113,medium tank,2,armor,3,track,1939,12,1941,4,3,4,3,29,12,20,0,1,0,0,8,6,10,0,0,14,35,15,0,0,224,120,0,0,0,0,226,90,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,19763,0,4008,4008,4009
5,35,T-26A,113,medium tank,2,armor,3,track,1940,1,1942,12,3,3,3,22,12,10,0,0,0,0,9,6,10,0,0,172,120,0,0,0,172,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,23534,0,4233,4234,4235
6,35,T-26B,113,medium tank,2,armor,3,track,1940,1,1946,12,3,3,3,37,10,12,0,1,0,0,8,6,10,0,0,18,45,102,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,23540,0,4236,4238,4239
7,35,T-26B,113,medium tank,2,armor,3,track,1942,8,1946,12,3,4,3,35,10,11,0,1,0,0,8,6,10,0,0,18,37,70,0,0,171,120,0,0,0,0,129,120,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,23609,0,4236,4238,4239
8,35,T-26 M37,113,medium tank,2,armor,3,track,1940,1,1946,12,3,3,3,43,10,10,0,1,1,0,8,6,10,0,0,18,75,130,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,4322,0,4241,4242,4243
9,35,T-26B,113,medium tank,2,armor,3,track,1942,8,1946,12,3,4,3,42,10,11,0,1,1,0,8,6,10,0,0,18,55,110,0,0,171,120,0,0,0,0,129,120,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,2054,0,4241,4242,4243
10,35,T-26E,113,medium tank,2,armor,3,track,1940,12,1946,12,3,4,3,37,10,1,0,1,1,0,8,6,10,0,0,18,45,90,0,0,171,120,0,0,0,0,226,120,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,2022,0,4266,4267,4269
11,35,BT-5,113,medium tank,2,armor,3,track,1941,7,1942,10,3,3,3,35,17,10,0,1,0,0,8,6,10,0,0,18,25,90,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,13190,0,4201,4200,4203
12,35,BT-7,113,medium tank,2,armor,3,track,1941,7,1943,3,3,3,3,38,18,11,0,1,0,0,8,6,10,0,0,18,46,100,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,71,0,4210,4210,4211
13,35,T-50E,113,medium tank,2,armor,0,default,1942,2,1946,12,3,4,3,55,17,81,0,2,2,0,8,6,10,0,0,18,50,100,0,0,171,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,5,5,2,2,0,0,0,0,0,0,0,0,23503,0,716,716,4350
14,35,T-28,114,heavy tank,2,armor,3,track,1940,3,1943,1,6,6,4,47,15,60,0,2,0,0,7,13,22,0,0,49,45,25,0,0,171,120,0,172,120,0,172,120,0,0,0,0,0,0,0,0,0,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,2053,0,4245,4245,4244
15,35,T-28E,114,heavy tank,2,armor,3,track,1942,5,1946,12,6,6,4,57,11,12,0,1,0,0,7,13,25,0,0,49,45,25,0,0,171,120,0,172,120,0,172,120,0,0,0,0,0,0,0,0,0,8,5,2,8,8,4,2,0,0,0,0,0,0,0,0,4354,0,4245,4245,4244
16,35,T-34 M41,113,medium tank,2,armor,3,track,1941,10,1946,12,4,4,3,71,18,70,0,2,3,0,7,13,18,0,0,51,40,40,0,0,171,120,0,0,0,0,129,120,0,0,0,0,0,0,0,0,0,9,6,6,6,5,5,2,0,0,0,0,0,0,0,95,4324,0,734,734,4154
