id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,Mk IIa,112,light tank,2,armor,0,default,1930,1,1940,6,2,2,2,17,15,21,0,0,0,0,9,0,10,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3721,0,740,4426,740
2,15,Mk VIc,112,light tank,2,armor,3,track,1940,10,1941,12,2,3,2,28,19,31,0,1,1,0,9,0,10,0,1,101,33,34,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,631,0,107,4428,107
3,15,Honey,112,light tank,2,armor,3,track,1942,1,1944,12,3,4,3,53,20,72,0,2,2,1,8,6,12,0,0,18,33,70,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,4022,0,113,4415,4461
4,15,Stuart VI,112,light tank,2,armor,3,track,1943,1,1946,12,3,4,3,58,20,72,0,3,2,1,8,6,15,0,1,16,74,100,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,1,0,0,0,0,0,0,0,0,381,0,114,4430,3540
5,15,White Scout Car,213,scout vehicle,8,recon,2,wheel (AT),1942,3,1946,12,3,4,2,21,27,90,0,0,0,0,9,108,10,0,0,139,90,0,0,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8910,0,455,455,3212
6,15,Mk VIa,112,light tank,2,armor,3,track,1937,8,1943,6,2,3,2,31,19,32,0,1,1,0,9,0,10,0,1,117,120,0,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,30501,0,107,4428,107
7,15,Renault R-35,131,captured tank,2,armor,3,track,1941,6,1942,6,2,2,3,32,8,13,0,1,1,0,8,0,10,0,0,12,100,0,0,50,212,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,4,4,2,0,0,0,0,0,0,0,0,227,0,169,169,169
8,15,Fiat M11/39,131,captured tank,2,armor,3,track,1941,3,1942,6,2,3,3,32,11,12,0,2,0,0,9,0,12,0,0,224,120,0,0,0,0,0,0,0,0,0,14,24,60,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,851,0,1597,1597,1597
9,15,Fiat M13/40,131,captured tank,2,armor,3,track,1941,3,1942,6,2,4,3,39,11,11,0,3,1,0,8,0,16,0,0,19,44,60,0,0,225,120,0,0,0,0,222,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,2,0,0,0,0,0,0,0,0,852,0,1347,1594,1347
10,15,Crusader I,116,cruiser tank,2,armor,3,track,1942,6,1942,10,4,5,4,57,15,71,0,2,2,0,8,13,19,0,0,20,0,110,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,2295,0,119,4409,119
11,15,Crusader II,116,cruiser tank,2,armor,3,track,1942,7,1942,11,4,5,4,59,15,72,0,2,2,0,8,13,19,0,0,20,0,110,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,12868,0,104,4412,104
12,15,Stuart Hybrid,112,light tank,2,armor,3,track,1942,7,1946,12,3,4,3,51,20,70,0,2,2,1,8,6,15,0,0,16,53,50,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,12539,0,114,114,3540
13,15,Crusader II-CS,118,CS cruiser tank,2,armor,3,track,1942,7,1942,10,4,5,4,46,15,72,0,2,1,0,6,13,19,0,0,35,40,5,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,620,0,104,4412,104
14,15,Sherman I,127,guntank,2,armor,3,track,1943,9,1945,12,5,5,2,75,12,90,0,3,2,1,7,13,31,0,0,45,42,55,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,8,5,5,2,0,0,0,0,0,0,0,0,2092,0,1073,1476,1475
15,15,M4A3 (105),127,guntank,2,armor,3,track,1945,4,1946,12,5,5,4,70,13,90,0,2,3,1,6,13,32,0,0,68,56,0,10,0,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,395,0,1206,3546,3545
16,15,Churchill IV,119,infantry tank,2,armor,3,track,1945,2,1946,12,4,5,4,93,8,91,0,3,2,0,7,13,30,0,2,29,36,48,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,10,8,6,12,10,9,2,0,0,0,0,0,0,0,0,642,0,3582,3585,3583
