id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Gewehr 254(r),1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
2,7.92mm MG13 MG,5,light gun,0,1,6,0,0,0,0,0,23,24,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
4,7.92mm MG34 MMG,3,team weapon,0,1,8,0,0,0,0,0,20,24,0
5,7.92mm MG42 MMG,3,team weapon,0,1,10,0,0,0,0,0,17,24,0
6,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
7,2cm FlakVierlng,4,anti-air weapon,0,2,19,0,1,4,0,0,16,30,0
8,2cm KwK 38 Gun,5,light gun,0,2,12,0,1,4,0,6,16,30,16
9,2.5cm KwK 112f,6,medium gun,0,2,0,0,0,5,0,0,14,35,0
10,2.8cm sPzB L61,6,medium gun,0,2,1,0,0,0,0,8,15,30,30
11,3.7cm FlaK 36,4,anti-air weapon,0,2,14,0,1,6,0,0,14,41,0
12,3.7cm TaK30 L40,6,medium gun,0,2,1,0,1,5,0,7,10,40,20
13,3.7cm KwK38 (f),6,medium gun,0,2,1,0,1,4,0,0,5,35,0
14,3.7cm KwK35 L47,6,medium gun,0,2,1,0,1,5,0,8,12,40,20
15,3.7cm PaK 35/36,6,medium gun,0,2,1,0,1,5,0,8,11,40,20
16,7.9mm EW 141,5,light gun,0,1,0,0,0,3,0,4,17,18,12
17,2cm KwK 38 AC,19,auto cannon,0,2,12,0,1,4,0,6,16,30,16
18,4.5cm PaK 184r,6,medium gun,0,3,2,0,1,6,0,9,12,45,20
19,4.5cm PaK 184/1,6,medium gun,0,3,2,0,1,7,0,10,16,45,20
20,4cm PaK 192(e),6,medium gun,0,3,2,0,1,7,0,0,13,45,0
21,4.7cm PaK 177i,6,medium gun,0,3,2,0,1,5,4,0,8,45,0
22,4.7cm KwK 173f,6,medium gun,0,3,2,0,1,5,4,0,7,45,0
23,4.7cm PaK 183f,6,medium gun,0,3,2,0,1,8,4,0,13,45,0
24,4.7cm PaK 36t,6,medium gun,0,3,2,0,1,8,0,12,11,45,20
25,5cm KwK 38 L42,6,medium gun,0,3,3,0,1,7,0,12,10,50,20
26,5cm KwK 38 L60,6,medium gun,0,3,3,0,1,9,0,15,15,50,20
27,5cm PaK 38 L60,6,medium gun,0,3,3,0,1,9,0,15,15,50,20
28,5.7cm PaK 208r,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
29,3.7cm Flak 43,4,anti-air weapon,0,2,16,0,1,6,0,0,14,41,0
30,2.5cm PaK 112f,6,medium gun,0,2,1,0,1,5,0,0,18,35,0
31,7.5cm leGebIG18,6,medium gun,0,4,5,0,2,0,5,0,6,74,0
32,7.5cm leIG 18,6,medium gun,0,4,5,0,2,0,5,0,6,74,0
33,7.5cm leFK 18,6,medium gun,0,4,5,0,2,0,7,0,6,200,0
