id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,7,Lt Tank Mk.III,112,light tank,2,armor,3,track,1934,4,1940,6,2,2,2,16,16,20,0,0,0,0,9,0,10,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9373,0,740,4426,740
2,7,Lt Tank Mk.VIc,112,light tank,2,armor,3,track,1939,3,1941,10,2,3,2,29,19,60,0,1,1,0,9,0,10,0,1,101,33,34,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,4418,0,107,4428,107
3,7,Honey,112,light tank,2,armor,3,track,1941,11,1943,11,3,4,3,53,19,80,0,2,2,1,8,6,12,0,0,16,33,70,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,27736,0,113,1306,4461
4,7,Stuart VI,112,light tank,2,armor,3,track,1943,12,1946,12,3,4,3,58,20,90,0,3,2,1,8,6,15,0,1,18,74,100,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,1,0,0,0,0,0,0,0,0,381,0,114,4430,3540
5,7,A9,116,cruiser tank,2,armor,3,track,1939,1,1941,11,4,6,4,45,13,20,0,1,1,0,8,13,12,0,0,20,0,100,0,0,137,120,0,238,120,0,238,120,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,618,0,103,4400,103
6,7,A10,117,heavy cruiser tank,2,armor,3,track,1939,12,1941,11,4,5,4,46,9,21,0,1,1,0,8,13,14,0,0,20,0,100,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,3,2,1,3,3,3,1,0,0,0,0,0,0,0,0,27606,0,116,4398,116
7,7,A13 Mk.II,116,cruiser tank,2,armor,3,track,1939,6,1942,6,4,4,4,49,16,62,0,2,2,0,8,13,15,0,1,20,0,87,0,0,137,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,3,3,1,0,0,0,0,0,0,0,0,690,0,118,4399,118
8,7,Crusader I,116,cruiser tank,2,armor,3,track,1941,5,1942,3,4,5,4,57,15,70,0,2,2,0,8,13,19,0,0,20,0,110,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,636,0,119,4409,119
9,7,Crusader I-CS,118,CS cruiser tank,2,armor,3,track,1941,5,1942,3,4,5,4,44,15,70,0,2,1,0,6,13,19,0,0,35,40,5,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,616,0,119,4409,119
10,7,Crusader II,116,cruiser tank,2,armor,3,track,1942,1,1942,9,4,5,4,59,15,70,0,2,2,0,8,13,19,0,0,20,0,110,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,8662,0,104,4412,104
11,7,Crusader II-CS,118,CS cruiser tank,2,armor,3,track,1942,1,1943,4,4,5,4,46,15,70,0,2,1,0,6,13,19,0,0,35,40,5,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,620,0,104,4412,104
12,7,Crusader III,116,cruiser tank,2,armor,3,track,1942,10,1943,5,4,3,4,55,15,82,0,3,2,0,8,13,20,0,1,29,15,50,0,0,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,4,3,1,0,0,0,0,0,0,0,0,637,0,120,4413,120
13,7,Cromwell I,116,cruiser tank,2,armor,3,track,1943,1,1943,12,4,5,4,67,22,90,0,3,2,0,8,13,24,0,2,29,25,50,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,6,4,3,8,6,6,2,0,0,0,0,0,0,0,0,2594,0,125,4407,3557
14,7,Cromwell I,116,cruiser tank,2,armor,3,track,1944,1,1944,12,4,5,4,72,22,92,0,3,2,0,8,13,24,0,2,29,25,35,0,15,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,6,4,3,8,6,6,2,0,0,0,0,0,0,0,0,2594,0,125,4407,3557
15,7,Cromwell VI,118,CS cruiser tank,2,armor,3,track,1943,1,1944,12,4,5,4,59,20,90,0,2,2,0,7,13,25,0,2,66,40,0,4,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,8,4,3,8,7,6,2,0,0,0,0,0,0,0,0,27981,0,126,4408,3555
16,7,Cromwell VII,116,cruiser tank,2,armor,3,track,1944,2,1946,12,4,5,4,71,18,92,0,3,2,0,7,13,26,0,2,105,24,40,0,0,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,10,4,4,10,6,6,2,0,0,0,0,0,0,0,0,27980,0,332,3560,3559
17,7,Challenger,116,cruiser tank,2,armor,3,track,1944,8,1946,12,5,5,4,84,18,91,0,4,2,0,7,13,33,0,2,38,12,20,0,10,179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,10,4,4,2,0,0,0,0,0,0,0,0,4087,0,128,128,128
18,7,Comet,117,heavy cruiser tank,2,armor,3,track,1945,1,1945,12,4,5,4,88,17,92,0,4,3,0,7,13,33,0,2,54,21,25,0,15,179,120,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,8,3,3,10,6,6,3,0,0,0,0,0,0,0,0,650,0,129,3501,3500
19,7,Grant I,113,medium tank,2,armor,3,track,1942,5,1943,5,5,6,2,72,12,90,0,2,2,1,8,13,28,0,0,18,38,90,0,0,177,120,0,132,120,0,42,45,20,0,0,0,0,0,0,0,0,6,4,4,10,5,5,2,0,0,0,0,0,0,0,96,4478,0,146,4417,147
20,7,Sherman I,113,medium tank,2,armor,3,track,1942,10,1944,9,5,5,2,74,12,90,0,3,2,1,7,13,31,0,0,44,47,50,0,0,177,120,0,0,0,0,131,120,0,0,0,0,0,0,0,0,0,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,2092,0,1073,1476,1475
21,7,Sherman IIA,127,guntank,2,armor,3,track,1944,11,1945,12,5,5,4,88,12,91,0,3,5,1,7,13,32,0,2,46,33,33,0,5,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,2478,0,1088,1478,1477
22,7,Sherman V,113,medium tank,2,armor,3,track,1943,7,1946,12,5,5,3,80,13,90,0,3,3,1,7,13,31,0,2,45,47,50,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,1260,0,1093,1060,3496
