id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M1889 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
6,7.65mm CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
11,37mm M1 AA-Gun,4,anti-air weapon,0,2,13,0,1,6,0,0,13,40,0
12,37mm SA17 L21,6,medium gun,0,2,1,0,1,0,0,3,6,30,4
14,37mm SA37 L33,6,medium gun,0,2,1,0,1,3,0,0,8,35,0
15,37mm M5 L53,6,medium gun,0,2,1,0,1,6,0,0,13,40,0
16,37mm M6 L57,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
17,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
20,2 Pounder Gun,6,medium gun,0,3,1,0,1,7,0,8,13,45,45
21,47mm SA37 L53,6,medium gun,0,3,1,0,1,8,4,0,13,45,0
22,47mm FRC L/33,6,medium gun,0,3,1,0,1,5,4,0,8,45,0
29,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
30,HB 60mm mle 35,3,team weapon,0,4,7,0,1,0,0,0,3,30,2
32,76mm FRC Mortar,3,team weapon,0,4,9,0,1,0,0,0,6,40,0
33,75mm Krupps M06,6,medium gun,0,4,5,0,2,0,5,7,6,200,20
37,3in Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,29,2
38,17 Pounder Gun,6,medium gun,0,4,5,0,2,16,0,24,15,70,70
40,50mm mle 37f,3,team weapon,0,3,5,0,0,0,0,0,3,10,2
41,3in Mortar (LR),3,team weapon,0,4,11,0,1,0,0,0,3,51,2
42,75mm M2 L31,6,medium gun,0,4,5,0,2,8,0,0,8,60,0
43,290mm Spigot,7,large gun,0,15,53,0,30,0,0,0,15,2,0
44,75mm M3 L37,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
45,75mm M3 L40,6,medium gun,0,4,5,0,2,10,0,0,10,60,0
53,76mm M1 L53,6,medium gun,0,4,5,0,2,12,0,17,14,70,50
54,77mm L49 Gun,6,medium gun,0,4,5,0,2,13,0,18,12,70,70
56,Brandt 27/31,3,team weapon,0,4,11,0,1,0,0,0,3,50,2
63,25 Pounder GH,6,medium gun,0,5,7,0,2,0,11,8,7,202,70
64,90mm M3 L52,6,medium gun,0,5,9,0,3,15,0,23,13,90,50
67,95mm Cannon L22,6,medium gun,0,5,9,0,3,0,13,0,6,82,0
71,105mm M13 Schn,7,large gun,0,5,11,0,3,8,10,0,6,202,0
72,4.2in Mortar,3,team weapon,0,4,15,0,2,0,0,0,3,75,3
74,12cm Cockerill,7,large gun,0,6,15,0,3,0,11,0,6,209,0
76,7.2in Howitzer,7,large gun,0,10,27,0,4,0,0,0,6,206,0
83,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
84,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
85,Molotov,8,infantry flamethrower,0,3,4,0,4,222,9,0,12,1,0
87,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
90,PIAT,2,secondary infantry weapon,0,5,2,0,2,222,10,0,2,2,0
92,13.2mm FM30 CMG,5,light gun,0,1,9,0,1,0,0,0,17,40,0
93,VB Rifle Grnd,2,secondary infantry weapon,0,3,3,0,1,0,0,0,1,4,0
94,Rifle Grenade,2,secondary infantry weapon,0,3,5,0,1,222,5,0,1,3,0
95,7.5mm FM29 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
97,.303in Bren LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,21,12,0
100,8mm FM14 MMG,3,team weapon,0,1,5,0,0,0,0,0,24,24,0
101,15mm Besa TMG,5,light gun,0,1,10,0,1,3,0,0,26,40,0
104,13.2mm FM30 TMG,5,light gun,0,1,9,0,1,0,0,0,17,40,0
105,75mm Mk.V Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
107,2in Mortar,3,team weapon,0,3,5,0,0,0,0,0,3,10,2
110,155mm Schneider,7,large gun,0,8,21,0,4,0,0,0,6,202,0
111,6in 26cwt How,7,large gun,0,8,21,0,4,0,0,0,6,208,0
112,M1 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
113,SAFN BAR,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
114,Browning HP,1,primary infantry weapon,0,0,1,0,0,0,0,0,0,1,0
116,M1/M3 SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,3,0
118,Vickers HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
121,MG08 HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
122,7.62 Maxim HMG,3,team weapon,0,1,5,0,0,0,0,0,24,30,0
130,7.9mm Besa BMG,5,light gun,0,1,5,0,0,0,0,0,23,10,0
131,30 cal BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
132,30 cal (2) BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
134,Boys AT-Rifle,2,secondary infantry weapon,0,1,0,0,0,2,3,0,16,10,0
135,Vickers 'K' (2),4,anti-air weapon,0,1,12,0,0,0,0,0,16,24,0
136,.303in Bren MG,5,light gun,0,1,5,0,0,0,0,0,21,12,0
137,Vickers TMG,5,light gun,0,1,5,0,0,0,0,0,23,30,0
139,30 cal AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
140,50 cal M2 AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
141,50 cal (2) AAMG,4,anti-air weapon,0,1,15,0,1,0,0,0,23,40,0
144,50 cal (2) AAMG,4,anti-air weapon,0,1,15,0,1,0,0,0,23,40,0
146,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
148,.303 Bren AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,21,24,0
158,PM 1934 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
159,7.7mm MG,11,aircraft weapon,0,1,5,0,0,0,0,0,23,30,0
160,.303 MG,11,aircraft weapon,0,1,5,0,0,0,0,0,23,30,0
164,50 cal MG,11,aircraft weapon,0,1,10,0,1,0,0,0,23,40,0
166,20mm Hispano,11,aircraft weapon,0,2,10,0,4,0,0,0,21,25,0
175,RP 60 Pounder,11,aircraft weapon,0,5,19,0,37,0,0,0,1,25,3
177,30 cal CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
179,7.9mm Besa CMG,5,light gun,0,1,5,0,0,0,0,0,23,24,0
180,110 lb Bomb,11,aircraft weapon,0,5,10,0,2,0,0,0,1,1,0
181,250 lb Bomb,11,aircraft weapon,0,12,24,0,4,0,0,0,1,1,0
182,500 lb Bomb,11,aircraft weapon,0,24,48,0,6,0,0,0,1,1,0
183,1000 lb Bomb,11,aircraft weapon,0,48,96,0,8,0,0,0,1,1,0
184,Hawkins Mine,2,secondary infantry weapon,0,4,3,0,3,222,4,0,1,1,0
185,Browning FM LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,19,12,0
204,10kg Bomb,11,aircraft weapon,0,2,2,0,1,0,0,0,1,1,0
205,7.62 Maxim AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,24,24,0
206,40kg Bomb,11,aircraft weapon,0,4,8,0,2,0,0,0,1,1,0
211,7.5mm FM31 TMG,5,light gun,0,1,5,0,0,0,0,0,17,24,0
212,7.5mm FM31 CMG,5,light gun,0,1,5,0,0,0,0,0,17,24,0
219,70mm Howitzer,6,medium gun,0,4,5,0,2,0,8,0,6,60,0
227,M1892 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
228,8mm Hotchkiss,5,light gun,0,1,5,0,0,0,0,0,20,24,0
229,<No 75 AT Gren,2,secondary infantry weapon,0,4,3,0,1,222,1,0,3,1,0
236,M1938 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
237,Sten SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
239,50kg Bomb,11,aircraft weapon,0,5,10,0,2,0,0,0,1,1,0
242,.303 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
243,M89/38 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
245,Thompson SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,3,0
246,Booby trap,20,explosives,0,5,10,0,2,0,0,0,0,1,0
247,Demolition Chrg,20,explosives,0,48,96,0,8,0,0,0,0,1,0
248,5.5in Field Gun,7,large gun,0,8,19,0,3,0,0,0,6,206,0
249,Fougasse,18,napalm,0,5,100,0,10,0,0,0,0,1,0
