id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,M1930 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
2,Star SI35 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
4,7.92mm MG34 MMG,3,team weapon,0,1,8,0,0,0,0,0,20,24,0
5,7.92mm MG42 MMG,3,team weapon,0,1,10,0,0,0,0,0,17,24,0
6,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
7,20mm Quad AA,4,anti-air weapon,0,2,19,0,1,3,0,0,18,30,0
8,Breda CM 20L65,5,light gun,0,2,9,0,1,4,0,6,16,30,20
9,25mm SA34 L/72,6,medium gun,0,2,1,0,1,5,0,0,18,35,0
10,20mm KwK 38,19,auto cannon,0,2,12,0,1,4,0,6,16,30,16
11,37mm Canon AA,4,anti-air weapon,0,2,15,0,1,4,0,0,16,44,0
12,37mm SA 17 L21,6,medium gun,0,2,1,0,1,0,0,3,6,30,4
13,Arellano 40L27,6,medium gun,0,2,2,0,1,4,0,7,7,40,22
14,37mm TaK 30 L40,6,medium gun,0,2,1,0,1,5,0,7,10,40,20
15,37mm PaK 35 L45,6,medium gun,0,2,1,0,1,5,0,8,11,40,20
16,20mm KwK 38,5,light gun,0,2,10,0,1,4,0,6,16,30,16
17,40mm Canon AA,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
18,45mm L44 M.39,6,medium gun,0,3,2,0,1,6,7,9,11,45,20
19,45mm PTP obr.32,6,medium gun,0,3,2,0,1,6,7,9,11,45,20
20,Mod 91 Carabina,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,8,0
21,47L32 Mod.35,6,medium gun,0,3,2,0,1,5,3,0,8,45,0
24,47mm M.36t L43,6,medium gun,0,3,2,0,1,8,0,12,11,45,20
26,50mm M.38 L60,6,medium gun,0,3,3,0,1,9,0,17,15,50,20
31,Cannone 65L17,6,medium gun,0,4,4,0,2,2,4,3,6,142,60
32,7.5cm leIG 18,6,medium gun,0,4,5,0,2,0,5,0,6,74,0
33,Obus 75mm L32,6,medium gun,0,4,5,0,2,0,5,0,6,207,0
35,Schneider 75/28,6,medium gun,0,4,5,0,2,0,0,0,6,205,0
37,3" Stokes M.18,3,team weapon,0,4,9,0,1,0,0,0,3,30,2
38,100mm Skoda FH,7,large gun,0,5,11,0,3,0,10,0,6,206,0
40,5cm Valero-Ecia,3,team weapon,0,3,5,0,0,0,0,0,3,14,0
41,75mm StuK37 L24,6,medium gun,0,4,5,0,2,5,9,0,6,60,0
45,75mm StuK40 L48,6,medium gun,0,4,5,0,2,13,9,17,12,70,50
46,75mm M.40 L40,6,medium gun,0,4,5,0,2,10,7,12,10,70,40
47,75mm KwK40 L48,6,medium gun,0,4,5,0,2,13,9,17,12,70,50
54,81mm M.35 Mrt,3,team weapon,0,4,11,0,1,0,0,0,3,102,2
