id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,12,US Army HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,Lt Tank Section,0,average,0,section,1,armor,1930,1,1946,12,0,0,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,Lt Tank Sec/3,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,Lt Tank Platoon,0,average,1,platoon,1,armor,1930,1,1946,12,0,0,107,1,107,1,107,1,107,1,107,1,0,0,0,0,0,0,0,0,0,0
13,12,Med Tank Sec/2,0,average,0,section,1,armor,1941,6,1946,12,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,Med Tank Sec/3,0,average,1,platoon,1,armor,1941,6,1946,12,0,0,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,AT-Gun Section,0,average,0,section,2,artillery,1930,1,1946,12,0,0,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,AT-Gun Platoon,0,average,0,section,2,artillery,1930,1,1946,12,0,0,96,1,96,1,96,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0
18,12,TD Platoon 41,0,average,1,platoon,1,armor,1941,9,1943,12,0,0,100,1,100,1,100,1,100,1,133,1,133,1,0,0,0,0,0,0,0,0
22,12,AAA Section,0,average,0,section,2,artillery,1935,1,1946,12,0,0,68,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,Armd Car Sec,0,average,0,section,1,armor,1942,1,1946,12,3,3,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,12,Halftrack Pl,0,average,0,section,4,miscellaneous,1931,1,1946,12,0,0,382,1,382,1,382,1,382,1,382,1,0,0,0,0,0,0,0,0,0,0
