id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,29,Norway HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,29,Truck Group,0,average,0,section,4,miscellaneous,1930,1,1945,12,0,0,35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,29,Truck Section,0,average,0,section,4,miscellaneous,1930,1,1945,12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29,Infantry Co+,0,average,2,company,3,infantry,1930,1,1940,6,0,0,60,1,1016,1,1016,1,1016,1,1013,1,0,0,0,0,0,0,0,0,0,0
5,29,Ski Resist Pl,0,average,1,platoon,3,infantry,1940,7,1945,6,5,5,10,1,10,1,10,1,9,1,9,1,7,1,0,0,0,0,0,0,0,0
6,29,Ski Platoon,0,average,1,platoon,3,infantry,1930,1,1940,6,5,5,11,1,11,1,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
7,29,Ski Section,0,average,1,platoon,3,infantry,1930,1,1940,6,5,5,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,29,Sapper Section,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,29,AT-Gun Battery,0,average,1,platoon,2,artillery,1944,9,1945,12,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,29,AA Battery,0,average,1,platoon,2,artillery,1939,1,1940,6,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,29,AT-Gun Grp,0,average,1,platoon,2,artillery,1930,1,1940,6,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,29,Machine Gun Pl,0,average,1,platoon,3,infantry,1930,1,1940,6,0,0,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,29,Sniper,0,average,0,section,3,infantry,1930,1,1946,12,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,29,Field Gun Bty,0,average,1,platoon,2,artillery,1930,1,1940,6,0,0,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
16,29,Rifle Platoon,0,average,0,section,0,default,1930,1,1940,6,0,0,361,1,361,1,360,1,360,1,0,0,0,0,0,0,0,0,0,0,0,0
17,29,Sapper Platoon,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,14,1,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0
18,29,Mortar Section,0,average,1,platoon,2,artillery,1930,1,1945,12,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,29,Ski Resist Co,0,average,2,company,3,infantry,1940,7,1945,6,5,5,10,1,100,1,100,1,1005,1,1005,1,1005,1,0,0,0,0,0,0,0,0
20,29,Infantry Co,0,average,2,company,3,infantry,1930,1,1940,6,0,0,60,1,1016,1,1016,1,1016,1,0,0,0,0,0,0,0,0,0,0,0,0
21,29,Truck,0,average,0,section,4,miscellaneous,1930,1,1945,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,29,AAMG Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1940,6,0,0,18,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,Mortar Section,0,average,1,platoon,2,artillery,1930,1,1942,6,0,0,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,Field Gun Pl,0,average,2,company,2,artillery,1930,1,1940,6,0,0,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29,Forward Observ,0,average,0,section,2,artillery,1930,1,1945,12,0,0,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,29,Ski Resist Band,0,average,2,company,3,infantry,1940,7,1945,6,5,5,11,1,13,1,13,1,7,1,1005,1,1005,1,1005,1,0,0,0,0,0,0
27,29,Resistance Guns,0,average,1,platoon,2,artillery,1940,7,1945,6,5,5,239,1,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,Mortar Sec (1),0,average,1,platoon,2,artillery,1930,1,1945,12,0,0,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,Mortar Sec/M,0,average,0,section,2,artillery,1943,1,1946,12,0,0,725,1,725,1,264,1,264,1,0,0,0,0,0,0,0,0,0,0,0,0
30,29,Ambush Group,0,average,1,platoon,3,infantry,1940,4,1940,6,0,0,361,1,361,1,360,1,6,1,6,1,7,1,7,1,12,1,66,1,0,0
31,29,Delaying Group,0,average,1,platoon,3,infantry,1940,4,1940,6,0,0,361,1,360,1,7,1,7,1,14,1,12,1,0,0,0,0,0,0,0,0
32,29,Volunteer Grp,0,average,1,platoon,3,infantry,1940,4,1940,6,0,0,19,1,19,1,19,1,19,1,7,1,7,1,0,0,0,0,0,0,0,0
33,29,Prime Movers,0,average,0,section,4,miscellaneous,1938,6,1946,12,0,0,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
