id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,31,Greek HQ,0,average,5,force HQ,6,force HQ,1930,1,1946,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31,Armoured Cars,0,average,1,platoon,1,armor,1930,1,1941,5,0,0,345,1,345,1,58,1,60,1,14,1,14,1,0,0,0,0,0,0,0,0
5,31,Infantry Co,0,average,2,company,3,infantry,1930,1,1941,5,0,0,39,1,1200,1,1036,1,1036,1,1036,1,1036,1,1034,1,0,0,0,0,0,0
6,31,Infantry Co (-),0,average,2,company,3,infantry,1930,1,1941,5,0,0,161,1,1036,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0,0,0
7,31,Motorised Co,0,average,2,company,3,infantry,1940,11,1941,5,0,0,161,1,15,1,1180,1,1180,1,1181,1,1130,1,0,0,0,0,0,0,0,0
8,31,Armoured Recon,0,average,2,company,1,armor,1930,1,1941,5,0,0,345,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31,Infantry Co,0,average,2,company,3,infantry,1941,6,1945,12,0,0,162,1,41,1,1197,1,1036,1,69,1,1036,1,69,1,1036,1,37,1,0,0
10,31,Armour Car Pl,0,average,1,platoon,1,armor,1946,1,1946,12,0,0,373,1,373,1,373,1,373,1,0,0,0,0,0,0,0,0,0,0,0,0
11,31,Armour Car Co,0,average,2,company,1,armor,1946,1,1946,12,0,0,373,1,373,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0
12,31,Motorised Co +,0,average,2,company,3,infantry,1941,1,1941,5,0,0,161,1,1180,1,1180,1,1181,1,1015,1,1221,1,1138,1,1130,1,1251,1,1261,1
13,31,Motorised Suppt,0,average,2,company,3,infantry,1941,1,1941,5,0,0,161,1,15,1,1015,1,1221,1,1138,1,1130,1,1267,1,1268,1,1251,1,1261,1
14,31,Utility Vehicle,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,31,AT Gun Section,0,average,0,section,0,default,1936,1,1941,5,0,0,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,31,APC,0,average,0,section,4,miscellaneous,1946,1,1946,12,0,0,395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31,Mech Inf Co,0,average,2,company,3,infantry,1946,1,1946,12,0,0,162,1,45,1,42,1,395,1,395,1,395,1,1039,1,1039,1,1039,1,1280,1
26,31,APC Platoon,0,average,1,platoon,4,miscellaneous,1946,1,1946,12,0,0,395,1,395,1,395,1,395,1,0,0,0,0,0,0,0,0,0,0,0,0
28,31,Inf-AT Section,0,average,0,section,3,infantry,1940,10,1945,12,0,0,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,31,Inf-AT Section,0,average,0,section,3,infantry,1946,1,1946,12,0,0,37,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31,Inf-AT Platoon,0,average,0,section,3,infantry,1940,10,1941,5,0,0,29,1,29,1,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0
32,31,Hvy Mortar Pl,0,average,1,platoon,2,artillery,1944,1,1946,12,0,0,32,1,32,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0
34,31,Machinegun Pl,0,average,0,section,3,infantry,1930,1,1946,12,0,0,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,31,Infantry Pl,0,average,1,platoon,3,infantry,1930,1,1946,12,0,0,159,1,43,1,39,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0
37,31,Machinegun Co,0,average,2,company,3,infantry,1930,1,1941,5,0,0,161,1,43,1,1034,1,1034,1,1034,1,0,0,0,0,0,0,0,0,0,0
38,31,Machinegun Co,0,average,2,company,3,infantry,1946,1,1946,12,0,0,162,1,42,1,1034,1,1034,1,1034,1,0,0,0,0,0,0,0,0,0,0
39,31,Mech-Inf Pl,0,average,1,platoon,3,infantry,1946,1,1946,12,0,0,160,1,45,1,42,1,42,1,395,1,395,1,395,1,395,1,0,0,0,0
42,31,Infantry Co (-),0,average,2,company,0,default,1946,1,1946,12,0,0,162,1,42,1,45,1,1036,1,1036,1,1036,1,1254,1,0,0,0,0,0,0
43,31,Infantry Co,0,average,2,company,0,default,1946,1,1946,12,0,0,162,1,43,1,41,1,1036,1,1036,1,1036,1,1034,1,1265,1,1254,1,0,0
56,31,1 Naval Gun,0,average,4,naval,2,artillery,1930,1,1946,12,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,31,2 Naval Guns,0,average,4,naval,2,artillery,1930,1,1946,12,0,0,64,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,31,3 Naval Guns,0,average,4,naval,2,artillery,1930,1,1946,12,0,0,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,31,4 Naval Guns,0,average,4,naval,2,artillery,1930,1,1946,12,0,0,62,1,62,1,62,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0
64,31,Fortifications,0,average,1,platoon,4,miscellaneous,1930,1,1946,12,0,5,53,1,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,31,Bunker,0,average,0,section,4,miscellaneous,1930,1,1946,12,0,5,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,31,Sniper,0,average,0,section,3,infantry,1930,1,1946,12,0,5,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,31,Mortar Group,0,average,0,section,2,artillery,1930,1,1941,5,0,0,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,31,Mortar Section,0,average,0,section,2,artillery,1930,1,1941,5,0,0,331,1,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,31,Mortar Platoon,0,average,1,platoon,2,artillery,1930,1,1941,5,0,0,331,1,331,1,331,1,331,1,0,0,0,0,0,0,0,0,0,0,0,0
77,31,AA Gun Platoon,0,average,1,platoon,2,artillery,1946,1,1946,12,0,0,214,1,214,1,215,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0
78,31,AT Gun Platoon,0,average,1,platoon,2,artillery,1939,1,1941,5,0,0,18,1,18,1,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0
80,31,AT Gun Section,0,average,0,section,2,artillery,1942,1,1946,12,0,0,21,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,31,AT Gun Platoon,0,average,1,platoon,2,artillery,1942,1,1946,12,0,0,21,1,21,1,23,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0
82,31,Heavy AT Gun,0,average,0,section,2,artillery,1943,10,1946,12,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,31,Heavy AT Gun /M,0,average,0,section,2,artillery,1946,1,1946,12,0,0,52,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,31,Observer,0,average,1,platoon,2,artillery,1930,1,1946,12,0,0,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,31,FO Vehicle,0,average,1,platoon,2,artillery,1942,1,1946,12,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,31,Light Tank Co,0,average,2,company,1,armor,1946,1,1946,12,0,0,6,1,6,1,1091,1,1091,1,1091,1,1010,1,0,0,0,0,0,0,0,0
91,31,Light Tank Pl,0,average,1,platoon,1,armor,1946,1,1946,12,0,0,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,31,Light Tank Sec,0,average,0,section,1,armor,1946,1,1946,12,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,31,Tank Company,0,average,2,company,1,armor,1946,5,1946,12,0,0,205,1,205,1,1095,1,1095,1,1095,1,0,0,0,0,0,0,0,0,0,0
95,31,Tank Platoon,0,average,1,platoon,1,armor,1946,1,1946,12,0,0,205,1,205,1,205,1,205,1,206,1,0,0,0,0,0,0,0,0,0,0
96,31,Tank Section,0,average,0,section,1,armor,1946,1,1946,12,0,0,205,1,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,31,Light Tank Sec,0,average,0,section,1,armor,1939,6,1941,2,0,0,365,1,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,31,AA Gun Section,0,average,0,section,2,artillery,1937,1,1941,5,0,0,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,31,AA Gun Section,0,average,0,section,2,artillery,1942,1,1946,12,0,0,215,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,31,Strike Element,0,average,1,platoon,4,miscellaneous,1930,1,1939,12,0,0,98,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,31,Strike Element,0,average,1,platoon,4,miscellaneous,1940,1,1940,12,0,5,102,1,103,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,31,Strike Element,0,average,1,platoon,4,miscellaneous,1941,1,1941,5,5,5,111,1,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,31,Strike Element,0,average,1,platoon,4,miscellaneous,1941,6,1941,12,5,0,113,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,31,Strike Element,0,average,1,platoon,4,miscellaneous,1942,1,1946,12,0,5,141,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,31,Air Recon,0,average,1,platoon,4,miscellaneous,1930,1,1946,12,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,31,Bomber Group,0,average,1,platoon,4,miscellaneous,1930,1,1941,5,0,0,120,1,121,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,31,Bomber Group,0,average,1,platoon,4,miscellaneous,1941,6,1941,12,0,0,122,1,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,31,Bomber Group,0,average,1,platoon,4,miscellaneous,1942,1,1945,12,0,0,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,31,Bomber Group,0,average,1,platoon,4,miscellaneous,1946,1,1946,12,0,0,143,1,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,31,Light Truck,0,average,0,section,4,miscellaneous,1941,2,1946,12,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
