id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,12,Combat Car M1,112,light tank,2,armor,3,track,1937,1,1940,7,4,4,3,34,24,30,0,1,0,0,9,3,10,0,0,153,120,0,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,4464,0,461,461,461
2,12,Light Tank M2A4,112,light tank,2,armor,3,track,1940,5,1942,3,3,4,3,42,19,31,0,1,1,0,8,6,10,0,0,16,30,73,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,19035,0,98,1306,4461
3,12,Light Tank M3,112,light tank,2,armor,3,track,1941,7,1942,12,3,4,3,51,20,30,0,2,2,1,8,6,12,0,0,16,33,70,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,480,0,98,1306,4461
4,12,Light Tank M5A1,112,light tank,2,armor,3,track,1943,1,1944,12,3,4,3,57,19,62,0,3,2,1,8,6,15,0,2,18,44,103,0,0,177,120,0,139,90,0,131,120,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,1,0,0,0,0,0,0,0,0,4468,0,114,1308,3540
5,12,Light Tank M24,112,light tank,2,armor,3,track,1944,11,1946,12,4,5,3,66,17,90,0,3,5,1,7,6,18,0,2,46,24,24,0,0,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,934,0,145,4435,3541
6,12,M3A1,113,medium tank,2,armor,3,track,1942,2,1944,4,5,7,2,75,12,30,0,2,2,1,8,13,27,0,0,16,58,120,0,0,133,120,0,132,120,0,42,25,25,0,0,0,0,0,0,0,0,6,4,4,10,5,5,2,0,0,0,0,0,0,0,96,4470,0,97,4418,4460
7,12,M4A1,113,medium tank,2,armor,3,track,1942,4,1943,12,5,5,2,74,13,40,0,3,2,1,7,13,30,0,0,47,45,45,0,0,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,7,4,4,9,5,5,2,0,0,0,0,0,0,0,0,4477,0,1081,1063,3567
8,12,M4A3 (Late),113,medium tank,2,armor,3,track,1944,6,1946,12,5,5,3,80,13,60,0,3,3,1,7,13,30,0,2,47,48,49,0,0,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,2298,0,1086,1065,139
9,12,M4A3 (76),113,medium tank,2,armor,3,track,1944,8,1945,12,5,5,4,97,13,70,0,3,5,1,7,13,33,0,2,53,21,45,0,5,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,4507,0,1088,1478,1477
10,12,M4A3E2 (cs),119,infantry tank,2,armor,3,track,1944,9,1945,12,5,5,4,142,13,80,0,3,5,1,7,13,38,0,2,47,70,34,0,0,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,15,8,4,17,15,15,2,0,0,0,0,0,0,0,0,4108,0,3506,3508,3507
11,12,M4 E4-5 Flame,126,flame tank,2,armor,3,track,1944,6,1944,10,5,5,2,88,13,80,0,3,3,1,7,0,30,0,0,47,33,33,0,0,177,120,0,140,90,0,108,15,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,20732,0,1073,1476,1475
12,12,M4 Dozer,125,engineer tank,2,armor,3,track,1943,9,1946,12,5,5,3,135,12,91,0,3,3,1,7,0,33,0,0,47,60,37,0,0,177,120,0,140,90,0,0,0,0,109,4,4,9,5,5,2,0,11,4,4,9,5,5,2,0,0,0,0,0,0,0,0,4424,0,1075,1068,151
13,12,M4 Duplex Drive,124,DD tank,2,armor,3,track,1944,5,1945,12,5,5,4,126,12,90,0,3,3,1,7,0,100,2,0,47,45,45,0,0,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,7,4,4,9,5,5,2,0,0,0,0,0,0,0,0,21022,0,696,696,696
14,12,M4 Flail,128,mine clearing tank,2,armor,0,default,1944,6,1946,12,5,5,3,146,12,90,0,3,2,1,7,0,24,0,0,47,47,50,0,0,140,90,0,177,120,0,0,0,0,109,4,4,9,5,5,2,0,11,4,4,9,5,5,2,0,0,0,0,0,0,0,0,437,0,1200,1423,1424
15,12,M26 Pershing,114,heavy tank,2,armor,3,track,1945,2,1945,12,5,5,4,138,13,90,0,5,6,0,6,13,41,0,2,64,25,40,0,5,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,15,8,5,11,8,8,3,0,0,0,0,0,0,0,0,4343,0,4748,4750,4749
16,12,M10 76mm,177,SP AT gun,5,anti-tank,3,track,1944,8,1946,12,5,5,4,66,17,92,0,5,3,0,7,13,29,0,0,53,18,24,0,12,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,389,0,1204,1480,1479
17,12,M18 GMC Hellcat,177,SP AT gun,5,anti-tank,3,track,1944,8,1946,12,4,5,4,61,27,90,0,4,3,0,7,13,17,0,0,53,12,21,0,12,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,4267,0,142,1482,1481
18,12,M36 GMC Jackson,177,SP AT gun,5,anti-tank,3,track,1944,9,1945,1,5,5,4,87,15,90,0,5,6,0,6,13,28,0,0,64,12,35,0,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,10,3,9,0,0,0,0,0,0,0,0,0,391,0,1205,1484,1483
19,12,M8 HMC,122,assault gun,2,armor,0,default,1943,1,1946,12,3,4,3,27,16,90,0,0,0,0,7,0,12,0,0,39,46,0,0,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,0,0,0,0,0,0,0,0,0,4263,0,115,1309,1509
20,12,M10 3 in,177,SP AT gun,5,anti-tank,3,track,1943,1,1944,7,5,5,4,64,17,92,0,4,3,0,7,13,29,0,0,52,18,36,0,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,4513,0,1070,1310,411
21,12,M7 105mm HMC,167,SP artillery,4,artillery,3,track,1942,4,1946,12,4,4,3,47,14,92,0,0,0,0,6,0,20,0,0,71,60,0,9,0,140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,1,0,0,0,0,0,0,0,0,0,0,396,0,1139,1136,1952
22,12,M4A3E2 (76),119,infantry tank,2,armor,3,track,1945,2,1946,12,5,5,4,158,13,91,0,3,5,1,7,13,39,0,2,53,25,45,0,6,177,120,0,140,90,0,131,120,0,0,0,0,0,0,0,0,0,15,8,4,17,15,15,2,0,0,0,0,0,0,0,0,387,0,3509,3511,3510
