id,name,wclass,wclass,size,warhead,kill,pen_AP,pen_HE,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,SPWOOB_WCLASS_UNKNOWN,0,0,0,0,0,0,0,0,0,0
1,7.62mm Mosin/30,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,16,48,0
2,7.62mm PPSh SMG,1,SPWOOB_WCLASS_INF_PRM,1,1,4,0,0,0,0,4,16,0
3,8mm Kar 98k,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,16,48,0
4,7.92mm MG34 MMG,3,SPWOOB_WCLASS_TEAM,3,1,12,0,0,0,0,44,100,0
5,7.92mm MG42 MMG,3,SPWOOB_WCLASS_TEAM,3,1,14,0,0,0,0,52,140,0
6,7.92mm MG34 BMG,5,SPWOOB_WCLASS_SML_GUN,3,1,10,0,0,0,0,28,32,0
7,8mm Kar 98k,1,SPWOOB_WCLASS_INF_PRM,1,1,1,0,0,0,0,16,24,0
8,36M 20mm ATR,2,SPWOOB_WCLASS_INF_SEC,2,2,0,37,0,0,0,32,60,0
9,7.92mm MG34 LMG,2,SPWOOB_WCLASS_INF_SEC,2,1,9,0,0,0,0,36,64,0
10,7.62mm PPSh SMG,2,SPWOOB_WCLASS_INF_SEC,1,1,4,0,0,0,0,4,16,0
15,37mm PaK36/46,5,SPWOOB_WCLASS_SML_GUN,6,2,2,40,12,0,58,44,160,72
16,37mm KwK38 L48,5,SPWOOB_WCLASS_SML_GUN,6,2,2,53,12,0,74,44,160,72
17,40mm Bofors Gun,4,SPWOOB_WCLASS_AA,6,3,11,56,26,0,0,60,207,0
23,47mm L32 SA-FRC,5,SPWOOB_WCLASS_SML_GUN,7,3,3,57,13,0,0,52,120,0
26,50mm PaK 38/45,5,SPWOOB_WCLASS_SML_GUN,7,3,3,100,20,0,161,72,196,80
29,50mm KwK39 L/60,5,SPWOOB_WCLASS_SML_GUN,7,3,3,100,20,0,161,72,196,64
32,75mm Skoda VZ15,6,SPWOOB_WCLASS_MDM_GUN,8,4,6,0,21,45,0,36,216,40
36,76mm VZ05/08,6,SPWOOB_WCLASS_MDM_GUN,9,4,6,86,25,0,0,40,216,0
38,75mm 15/35M FH,6,SPWOOB_WCLASS_MDM_GUN,8,4,6,0,21,45,0,36,216,60
40,50mm LeGrW 36,3,SPWOOB_WCLASS_TEAM,2,3,4,0,8,0,0,8,52,10
41,75mm KwK L/24,6,SPWOOB_WCLASS_MDM_GUN,8,4,6,57,24,85,0,52,160,0
43,81mm mle 27/31,3,SPWOOB_WCLASS_TEAM,5,5,7,0,18,0,0,0,208,20
44,75mm PaK 97/38,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,92,25,85,131,48,160,40
47,75mm PaK40/1,6,SPWOOB_WCLASS_MDM_GUN,8,4,5,140,27,0,178,84,207,144
56,36M 81mm Mortar,3,SPWOOB_WCLASS_TEAM,5,5,8,0,28,0,0,0,208,20
60,88mm KwK36L/56,7,SPWOOB_WCLASS_LRG_GUN,10,5,7,162,34,110,220,140,208,148
70,14AM 100mm FH,7,SPWOOB_WCLASS_LRG_GUN,12,6,10,0,32,0,0,42,215,0
71,37M 105mm FH,7,SPWOOB_WCLASS_LRG_GUN,12,6,10,74,34,75,0,40,222,40
72,17M 90mm Mortar,3,SPWOOB_WCLASS_TEAM,5,5,9,0,22,0,0,0,224,20
73,18M 140mm Mort,7,SPWOOB_WCLASS_LRG_GUN,6,8,12,0,38,0,0,0,224,20
74,122mm G obr.38,7,SPWOOB_WCLASS_LRG_GUN,12,7,12,94,38,120,0,56,225,40
79,150mm M31 FH,7,SPWOOB_WCLASS_LRG_GUN,12,9,17,0,48,0,0,48,225,40
82,M-35 Flamegun,8,SPWOOB_WCLASS_FLAME_INF,2,15,15,0,150,0,0,4,4,0
83,7mm FlmW42,8,SPWOOB_WCLASS_FLAME_INF,3,15,15,0,150,0,0,4,4,0
84,Satchel Charge,2,SPWOOB_WCLASS_INF_SEC,2,10,12,222,20,150,0,60,4,0
85,Molotov,8,SPWOOB_WCLASS_FLAME_INF,1,3,2,222,55,55,0,4,4,0
86,Anti-Tank Mine,2,SPWOOB_WCLASS_INF_SEC,2,10,0,222,0,100,0,0,4,0
87,StHGr 24,2,SPWOOB_WCLASS_INF_SEC,1,2,10,0,19,0,0,4,4,0
88,F1 Grenade,2,SPWOOB_WCLASS_INF_SEC,1,2,10,0,19,0,0,4,4,0
89,Panzerfaust 60,2,SPWOOB_WCLASS_INF_SEC,4,4,6,222,0,198,0,4,8,0
90,Granata M14/30,2,SPWOOB_WCLASS_INF_SEC,1,2,10,0,19,0,0,4,4,0
91,RPG-43 ATG,2,SPWOOB_WCLASS_INF_SEC,2,6,2,222,0,75,0,0,4,0
92,Panzerschreck,2,SPWOOB_WCLASS_INF_SEC,4,4,2,222,0,185,0,8,16,0
