rid,name,wclass,size,sound,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14.5 ZPU-4 AAMG,4,0,0,1,1,3,18,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30mm (4) 2A38,4,0,0,2,1,8,26,0,28,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9M33M2 Osa,12,0,0,10,15,0,15,0,100,200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9M330 Tor,12,0,0,33,15,0,15,0,120,240,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,82mm M37 Mortar,3,0,0,4,1,0,11,0,3,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,81mm M68 Mortar,3,0,0,4,1,0,11,0,3,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,82mm Vasilek GM,3,0,0,4,1,222,11,0,5,100,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
9,125mm D81T 00,22,0,0,7,3,0,15,0,13,120,120,81,80,0,0,0,0,0,0,0,0,0,0,0,0
10,9M119M Invar,21,0,0,7,0,222,0,0,90,100,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0
11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Pistol,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hunting Rifle,1,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,G3 Rifle,1,0,0,1,0,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,G3 SG/1 Sniper,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,M48 Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,M48 Sniper Rfl,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,PPS-41/M49 SMG,1,0,0,1,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,M56 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,M59/66 Carbine,1,0,0,1,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,M70 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,M76 Sniper Rfl,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,M80 Rifle,1,0,0,1,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,M84 SkorpionSMG,1,0,0,1,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Zastava M85 SMG,1,0,0,1,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,MP5 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Thompson SMG,1,0,0,1,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,M38/44 Carbine,1,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Hand Grenade,2,0,0,3,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Rifle-Grenade,2,0,0,3,2,222,3,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
32,Satchel Charge,2,0,0,10,18,0,20,0,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
33,RB M57,2,0,0,4,2,222,7,0,3,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
34,StG 44,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,M80 Zolja LAW,2,0,0,4,2,222,4,0,5,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
37,M79 Osa RL,2,0,0,5,3,222,7,0,6,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
38,M90 Hornet RL,2,0,0,5,3,222,11,0,6,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
39,5.56mm M82 SAW,2,0,0,1,0,0,4,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,7.62mm DPM LMG,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,7.62mm M72 SAW,2,0,0,1,0,0,5,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7.62mm M84 LMG,2,0,0,1,0,0,6,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,7.92mm M53 LMG,2,0,0,1,0,0,10,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,40mm GP-25 GL,2,0,0,3,1,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7.62mm M65 LMG,2,0,0,1,0,0,5,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,75mm M8 FH,6,0,0,4,2,0,5,0,6,162,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
48,7.62mm SGM MMG,3,0,0,1,0,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,7.62mm M84 MMG,3,0,0,1,0,0,6,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,.50 Crna Strela,1,0,30,1,2,2,2,0,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,12.7mm DShK HMG,3,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,12.7mm M87 HMG,3,0,0,1,1,0,12,0,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,12.7mm M2HB HMG,3,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,30mm M93 GL,3,0,0,2,1,0,15,0,15,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,57mm M18 RCL,3,0,0,3,2,222,3,0,7,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
56,60mm M57 Mortar,3,0,0,4,1,0,7,0,3,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,60mm M70 Mortar,3,0,0,4,1,0,7,0,2,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,60mm M90 Mortar,3,0,0,4,1,0,7,0,3,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,75mm M20 RCL,3,0,0,4,2,222,5,0,7,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
60,81mm M31 Mortar,3,0,0,4,1,0,11,0,3,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,82mm M60 RCL,3,0,0,4,2,222,7,0,7,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
62,82mm M79 RCL,3,0,0,4,2,222,7,0,9,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
63,82mm M69 Mortar,3,0,0,4,1,0,11,0,3,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,105mm M27 RCL,3,0,0,5,3,222,11,0,6,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
65,105mm M65 RCL,3,0,0,5,3,222,11,0,7,12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
66,120mm M74 Mrtr,3,0,0,5,2,0,19,0,3,124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,122mm Rocket,3,0,0,5,2,0,19,0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,128mm M63 Rct,3,0,0,5,2,0,19,0,1,188,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,128mm M94 Rct,3,0,0,5,2,0,19,0,1,204,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,132mm M-13 Rckt,3,0,0,5,2,0,21,0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,160mm M43 Mrtr,3,0,0,7,3,0,27,0,5,161,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,262mm Rocket HE,3,0,0,10,6,0,47,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,120mm M43 Mrtr,3,0,0,5,2,0,19,0,3,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,.30 M1919 AAMG,4,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,7.62 SGMB AAMG,4,0,0,1,0,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,12.7 DShK AAMG,4,0,0,1,1,0,10,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,12.7mm M87 AAMG,4,0,0,1,1,0,12,0,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,12.7 M2HB AAMG,4,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,14.5 ZPU-2 AAMG,4,0,0,1,1,3,15,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,14.5 KPV AAMG,4,0,0,1,1,3,13,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,20mm M75 AA,4,0,0,2,1,3,11,0,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20mm (3) M55A4,4,0,0,2,1,3,19,0,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,23mm (2) ZU-23,4,0,0,2,1,5,19,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,30mm(2) M53/M59,4,0,0,2,1,7,21,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,30mm (2) M89,4,0,0,2,1,7,21,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,40mm Bofors AAG,4,0,0,3,1,7,15,0,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,57mm S-60 AAG,4,0,0,3,2,12,19,0,18,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,57mm (2) S-60,4,0,0,3,2,12,25,0,18,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,.30in M1919 BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,.30in M1919 CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,7.62mm DT TMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7.62mm DTM BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7.62mm DTM CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7.62mm M53 BMG,5,0,0,1,0,0,10,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.62mm M53 CMG,5,0,0,1,0,0,10,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.62mm M86 CMG,5,0,0,1,0,0,6,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7.62mm M86 TMG,5,0,0,1,0,0,6,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,90mm M3 Gun 74,6,0,0,5,2,15,9,0,13,80,50,23,30,0,0,0,0,0,0,0,0,0,0,0,0
103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,125mm D81T 88,22,0,0,7,3,0,15,0,13,120,120,64,65,0,0,0,0,0,0,0,0,0,0,0,0
105,14.5mm KPV TMG,5,0,0,1,1,3,13,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,90mm M36 Gun 74,6,0,0,5,2,15,9,0,13,80,100,32,30,0,0,0,0,0,0,0,0,0,0,0,0
