rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,PT-76,35,0,4,3,75,62,0,0,20,10,120,0,0,0,0,0,15,4,2,1,4,2,2,1,6,3,2,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,60,81,45,23,11104,0,5,5,5,7,0,5,0,6,3,10,1622,4,4,0,1,12,0,0,0,0,0,0,1622,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PT-76B,35,0,4,3,76,62,0,0,20,10,120,0,0,0,0,0,15,4,2,1,4,2,2,1,6,3,2,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,82,125,62,23,11104,15,5,5,5,7,2,5,0,6,3,10,1615,4,4,0,1,12,0,0,0,0,0,0,1615,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Type 60,35,0,4,3,75,62,0,0,20,15,120,0,0,0,0,0,18,4,2,1,6,3,2,1,6,3,2,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,61,80,45,23,11001,0,5,0,5,7,1,2,0,6,3,10,1613,4,4,0,1,12,0,0,0,0,0,0,1613,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Type 63,35,0,4,4,73,231,230,0,17,23,120,0,90,0,0,0,22,2,1,1,10,8,4,1,3,2,2,10,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,73,125,51,23,14013,0,5,0,5,7,0,2,0,6,3,14,1623,4,4,0,1,12,0,0,0,111,0,0,1623,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M-551VN,35,0,5,4,103,66,56,0,10,0,120,0,90,0,0,0,23,4,2,2,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,76,85,79,23,12003,20,10,0,10,5,2,8,0,6,3,12,3913,2,4,1,1,12,0,0,0,111,0,0,3913,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Type 62,59,0,3,4,73,231,230,232,22,20,120,0,90,0,120,0,20,10,6,4,10,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,74,89,56,23,14213,10,3,0,5,7,0,2,0,13,4,19,29,0,4,0,1,12,0,0,0,111,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M-41A3,59,0,4,4,77,67,70,0,30,26,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,3,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,75,85,62,23,12002,10,5,5,5,7,0,8,0,6,4,18,13,0,4,0,4,12,0,0,0,208,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,T-34/85,59,0,4,5,81,66,0,65,36,19,120,0,0,0,120,0,18,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,54,75,49,23,11002,0,3,0,0,7,0,3,0,13,3,22,49,0,4,0,1,12,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
