id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,//Additions,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
2,7.62mm M240 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,21,12,0
11,//Class 1,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
12,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
13,AK47 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
14,M16 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
16,M48 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
17,M48 Sniper Rfl,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
18,Hunting Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
19,Shotgun,1,primary infantry weapon,0,1,8,0,0,0,0,0,5,1,0
20,M59/66 Carbine,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,8,0
21,M70 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
22,M76 Sniper Rfl,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
26,G3 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,10,0
27,Thompson SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,2,0
28,M44 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
29,//Class 2,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
30,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
31,Rifle-Grenade,2,secondary infantry weapon,0,3,3,0,2,222,5,0,1,3,0
32,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
33,RB M57,2,secondary infantry weapon,0,4,7,0,2,222,30,0,3,4,0
34,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
35,RPG-7V,2,secondary infantry weapon,0,5,9,0,2,222,50,0,5,6,0
36,M80 Zolja LAW,2,secondary infantry weapon,0,4,4,0,2,222,30,0,5,5,0
37,M79 Osa RL,2,secondary infantry weapon,0,5,7,0,3,222,40,0,6,7,0
38,M90 Hornet RL,2,secondary infantry weapon,0,5,11,0,3,222,80,0,6,5,0
39,Armbrust 300,2,secondary infantry weapon,0,4,4,0,2,222,30,0,3,6,0
40,7.62mm M65 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,15,12,0
41,M249 SAW,2,secondary infantry weapon,0,1,6,0,0,0,0,0,21,10,0
42,7.62mm M72 SAW,2,secondary infantry weapon,0,1,5,0,0,0,0,0,18,12,0
43,7.62mm M84 LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,22,12,0
44,7.92mm M53 LMG,2,secondary infantry weapon,0,1,10,0,0,0,0,0,17,12,0
45,40mm M203 GL,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,7,0
46,7.62mm M60 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,18,12,0
47,//Class 3,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
48,7.62mm SGM MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
49,7.62mm M84 MMG,3,team weapon,0,1,6,0,0,0,0,0,22,24,0
50,7.62mm PKT TMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
51,14.5 ZPU-4 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
52,12.7mm M87 HMG,3,team weapon,0,1,12,0,1,0,0,0,22,40,0
53,12.7mm M2HB HMG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
54,.50 Crna Strela,1,primary infantry weapon,0,1,2,0,2,2,0,0,30,36,0
55,57mm M18 RCL,3,team weapon,0,3,3,0,2,222,7,0,7,9,0
61,82mm M60 RCL,3,team weapon,0,4,7,0,2,222,25,0,7,20,0
62,82mm M79 RCL,3,team weapon,0,4,7,0,2,222,38,0,9,8,0
63,82mm M69 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,96,2
66,120mm M74 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,124,5
67,122mm Rocket LR,3,team weapon,0,5,19,0,2,0,0,0,1,211,0
68,128mm M63 Rct,3,team weapon,0,5,19,0,2,0,0,0,1,188,16
74,//Class 4,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
75,7.5 AAT52 AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,16,24,0
76,7.62 SGMB AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,24,24,0
77,12.7 DShK AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
78,12.7mm M87 AAMG,4,anti-air weapon,0,1,12,0,1,0,0,0,22,40,0
79,12.7 M2HB AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
82,20mm M75 AA,4,anti-air weapon,0,2,11,0,1,3,0,0,18,45,0
83,20mm M55A4 (3),4,anti-air weapon,0,2,19,0,1,3,0,0,18,45,0
84,23mm (2) ZU-23,4,anti-air weapon,0,2,19,0,1,5,0,0,20,50,0
85,30mm(2) M53/M59,4,anti-air weapon,0,2,21,0,1,7,0,0,20,60,0
87,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
91,//Class 5,0,unknown weapon,0,0,0,0,1,0,0,0,0,0,0
92,.30in M1919 BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
93,.30in M1919 CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
94,7.5mm AAT52 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
95,7.62mm DTM BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
96,7.62mm DTM CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
97,7.62mm SGMT BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
98,7.62mm SGMB CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
99,7.62mm M86 CMG,5,light gun,0,1,6,0,0,0,0,0,22,24,0
101,7.62mm M240 CMG,5,light gun,0,1,8,0,0,0,0,0,21,24,0
104,12.7 M2HB CMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
105,14.5mm KPV TMG,5,light gun,0,1,13,0,1,3,0,0,23,50,0
107,//Class 6,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
109,90mm Gun F3,6,medium gun,0,5,9,0,2,0,32,39,13,45,90
110,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
111,76.2mm ZIS-3 FG,6,medium gun,0,4,5,0,2,0,12,0,10,203,0
112,76mm D56 Yu74,6,medium gun,0,4,5,0,2,12,24,13,11,50,50
113,100mm D10T Yu65,6,medium gun,0,5,11,0,3,22,38,17,14,90,70
114,100mm D10T Yu98,6,medium gun,0,5,11,0,3,21,38,33,14,90,100
116,85mm D44 Gun,6,medium gun,0,5,7,0,2,12,18,16,13,80,35
117,88mm Flak 16,6,medium gun,0,5,7,0,2,16,11,22,13,90,70
118,90mm M3 Gun 74,6,medium gun,0,5,9,0,2,15,30,23,13,80,50
119,90mm M36 Gun 74,6,medium gun,0,5,9,0,2,15,30,32,13,80,100
121,100mm 2A29 79,6,medium gun,0,5,11,0,3,20,40,40,16,100,90
123,85mm S-53 69,6,medium gun,0,5,7,0,2,13,30,19,13,80,35
124,//Class 7,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
125,105mm Gun F1 81,7,large gun,0,5,11,0,3,0,40,39,14,100,100
126,105mm M2 FH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
127,105mm M68 84,7,large gun,0,5,11,0,3,0,43,53,13,100,100
128,122mm D-30 FH,7,large gun,0,7,15,0,3,0,46,0,10,205,0
129,125mm D81T 88,24,multi-charge HEAT,0,7,15,0,3,0,65,64,13,120,120
131,152mm D-20 FH,7,large gun,0,8,21,36,4,10,30,0,9,214,0
133,155mm M114A1 FH,7,large gun,0,8,21,0,4,0,0,0,6,205,0
137,//Class 8,0,unknown weapon,0,0,0,0,2,0,0,0,0,0,0
138,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
139,Molotov,8,infantry flamethrower,0,3,4,0,4,222,9,0,12,1,0
140,//Class 9,0,unknown weapon,0,0,0,0,5,0,0,0,0,0,0
143,//Class 10,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
149,//Class 11,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
150,7.62mm MG,11,aircraft weapon,0,1,6,0,0,0,0,0,24,24,0
151,12.7mm MG,11,aircraft weapon,0,1,10,0,1,0,0,0,23,40,0
154,20mm M39 Cannon,11,aircraft weapon,0,2,13,0,3,0,0,0,16,20,0
155,23mm GSh-23L,11,aircraft weapon,0,2,20,0,3,0,0,0,15,40,0
156,4x57mm S-5K,11,aircraft weapon,0,2,10,0,13,0,0,0,5,40,1
157,2x57mm S-5K,11,aircraft weapon,0,2,8,0,1,222,13,0,5,40,1
158,4x 70mm Hydra,11,aircraft weapon,0,3,20,0,15,0,0,0,7,120,2
159,50kg Bomb,11,aircraft weapon,0,15,20,0,3,0,0,0,1,1,0
160,110kg Bomb,11,aircraft weapon,0,21,32,0,4,0,0,0,1,1,0
161,250kg Bomb,11,aircraft weapon,0,25,50,0,6,0,0,0,1,1,0
162,500Kg Bomb,11,aircraft weapon,0,50,100,0,8,0,0,0,1,1,0
163,500lb Bomb,11,aircraft weapon,0,24,48,0,6,0,0,0,1,1,0
165,//Class 12,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
166,9M33 Osa,12,surface-to-air missile,0,10,15,0,15,0,0,0,80,180,40
167,V-750V Dvina,12,surface-to-air missile,0,25,130,0,130,0,0,0,40,255,140
169,9M32 Strela-2,12,surface-to-air missile,0,4,2,0,2,0,0,0,50,68,16
170,9M31 Strela-1,12,surface-to-air missile,0,5,3,0,3,0,0,0,70,83,10
172,9M36 Strela-3,12,surface-to-air missile,0,4,2,0,2,0,0,0,80,90,10
173,SA-16 Igla-E,12,surface-to-air missile,0,4,8,0,8,0,0,0,110,100,2
178,//Class 13,0,unknown weapon,0,0,0,0,18,0,0,0,0,0,0
179,Milan,13,anti-tank guided missile,0,6,0,0,0,222,60,0,80,40,1
180,9M14 Malutka,13,anti-tank guided missile,0,5,0,0,0,222,46,0,60,60,10
181,9M14P Malutka-P,13,anti-tank guided missile,0,7,0,0,0,222,52,0,70,60,10
184,HJ-8 Red Arrow,13,anti-tank guided missile,0,8,0,0,0,222,85,0,75,60,2
186,BGM-71B TOW,13,anti-tank guided missile,0,6,0,0,0,222,43,0,90,75,2
190,//Class 14,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
191,BL755 CBU,14,large cluster bomb,0,2,60,0,18,0,0,0,8,1,0
192,RBK-250 CBU,14,large cluster bomb,0,2,80,0,4,0,0,0,6,1,0
193,262mm Rkt CM,14,large cluster bomb,0,2,40,0,18,0,0,0,1,220,0
194,262mm Rkt  HE,3,team weapon,0,11,80,0,4,0,0,0,1,220,0
196,//Class 15,0,unknown weapon,0,0,0,0,6,0,0,0,0,0,0
198,1000lb Bomb,11,aircraft weapon,0,48,96,0,8,0,0,0,1,1,0
200,//Class 16,0,unknown weapon,0,0,0,0,60,0,0,0,0,0,0
204,//Class 17,0,unknown weapon,0,0,0,0,11,0,0,0,0,0,0
210,//Class 18,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
211,Napalm 250,18,napalm,0,3,50,0,5,0,0,0,5,1,0
215,//Class 19,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
216,20mm HS-804 AC,19,auto cannon,0,2,13,0,1,3,0,0,18,40,0
221,//Class 20,0,unknown weapon,0,0,0,0,10,0,0,0,0,0,0
227,//Class 21,0,unknown weapon,0,0,0,0,6,0,0,0,0,0,0
229,AT-4 Fagot-M,23,multi-charge ATGM,0,5,0,0,0,222,70,0,80,50,2
234,//Class 3 Spec.,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
235,//Helo Wpns=*,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
237,12.7mm DShKM,3,team weapon,0,1,10,0,1,0,0,0,21,40,0
