id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,14,Type 59D,130,main battle tank,2,armor,3,track,2000,1,2010,12,4,4,4,253,16,92,30,30,22,0,2,6,0,29,0,2,103,15,0,15,10,168,0,6,62,120,0,52,90,0,40,18,10,50,22,11,6,0,35,11,8,36,18,9,5,0,0,0,0,0,0,0,0,14265,0,1599,1598,1599
2,14,Type 59D (-),130,main battle tank,2,armor,3,track,2000,1,2010,12,4,4,4,182,16,92,30,30,22,0,2,6,0,29,0,2,103,15,0,15,16,0,0,0,62,120,0,52,90,0,40,18,10,50,22,11,6,0,35,11,8,36,18,9,5,0,0,0,0,0,0,0,0,14265,0,1599,1598,1599
3,14,T-34/85,130,main battle tank,2,armor,3,track,1950,1,1962,12,4,5,3,50,18,51,0,3,3,0,0,7,13,22,0,0,89,36,19,0,0,63,120,0,0,0,0,65,120,0,0,0,0,0,0,0,0,0,9,6,7,12,8,6,2,0,0,0,0,0,0,0,0,4661,0,1294,740,2560
6,14,Tp97 Chi-Ha Kai,130,main battle tank,2,armor,3,track,1946,1,1950,5,3,4,3,32,14,12,0,2,1,0,0,8,6,16,0,0,149,60,60,0,0,0,0,0,63,120,0,65,120,0,0,0,0,0,0,0,0,0,4,3,2,5,3,3,1,0,0,0,0,0,0,0,0,14400,0,4155,4155,4155
7,14,Type 58,130,main battle tank,2,armor,3,track,1958,1,1968,12,5,5,3,53,18,51,0,3,3,0,0,7,13,22,0,0,230,24,25,6,0,62,120,0,0,0,0,61,120,0,0,0,0,0,0,0,0,0,9,6,7,12,8,6,2,0,0,0,0,0,0,0,0,55002,0,1294,740,1294
8,14,Type 59,130,main battle tank,2,armor,3,track,1963,1,1972,12,4,4,4,74,16,62,10,3,6,0,0,6,13,27,0,0,91,16,12,6,0,62,120,0,54,90,0,61,120,0,0,0,0,0,0,0,0,0,19,8,6,20,15,6,4,0,0,0,0,0,0,0,0,14262,0,1600,1601,1600
9,14,Type 59-I,130,main battle tank,2,armor,3,track,1969,1,1980,12,4,4,4,88,18,72,20,5,6,0,0,6,13,27,0,0,92,20,18,6,0,62,120,0,54,90,0,61,120,0,19,16,6,20,15,6,4,0,19,8,6,20,15,6,4,0,0,0,0,0,0,0,0,14263,0,1600,1601,1600
10,14,Type 59-Ib,130,main battle tank,2,armor,3,track,1981,1,1990,12,4,4,4,130,18,82,20,5,22,0,1,6,13,27,0,0,102,20,0,18,6,62,120,0,54,90,0,61,120,0,19,16,6,20,15,6,4,0,19,8,6,20,15,6,4,0,0,0,0,0,0,0,0,14263,0,1602,1601,1602
11,14,Type 59-II,130,main battle tank,2,armor,3,track,1983,1,1989,12,4,4,4,136,18,82,25,10,22,0,1,6,13,27,0,0,245,20,0,15,9,62,120,0,52,90,0,61,120,0,19,16,6,20,15,6,4,0,19,8,6,20,15,6,4,0,0,0,0,0,0,0,0,14264,0,1602,1601,1602
12,14,Type 59-II,130,main battle tank,2,armor,3,track,1986,1,2010,12,4,4,4,139,18,82,25,10,22,0,1,6,13,27,0,0,247,20,0,15,9,62,120,0,52,90,0,61,120,0,19,16,6,20,15,6,4,0,19,8,6,20,15,6,4,0,0,0,0,0,0,0,0,14264,0,1602,1601,1602
