id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,*****Green*****,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65126,0,0,0,0
2,42,M3 Stuart,130,main battle tank,2,armor,3,track,1946,1,2005,12,3,4,3,40,21,41,0,2,2,0,1,8,6,11,0,0,78,33,70,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,18003,0,299,299,299
3,42,M24 Chaffee,130,main battle tank,2,armor,3,track,1950,1,2005,12,4,5,3,47,17,41,0,3,5,0,1,7,6,14,0,2,84,24,24,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,54092,0,16,4123,4125
4,42,M41A3 Bulldog,130,main battle tank,2,armor,3,track,1965,1,1986,12,4,4,4,61,24,61,0,5,8,0,1,7,6,18,0,0,86,21,36,0,0,66,120,0,55,90,0,0,0,0,4,3,2,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,52502,0,13,214,4126
5,42,M41A3 Bulldog,130,main battle tank,2,armor,3,track,1987,1,2004,12,4,4,4,66,24,71,0,5,8,0,1,7,6,18,0,0,238,25,20,10,10,66,120,0,55,90,0,0,0,0,4,3,3,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,52502,0,13,214,4126
6,42,M41A3 Bulldog,130,main battle tank,2,armor,3,track,2005,1,2025,12,4,4,4,72,24,81,10,5,8,0,1,7,6,18,0,1,239,25,20,10,10,66,120,0,55,90,0,0,0,0,4,3,3,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,52502,0,13,214,4126
7,42,M4A2 Sherman,130,main battle tank,2,armor,3,track,1946,1,2005,12,5,5,3,60,13,42,0,3,4,0,1,7,12,23,0,2,82,21,35,0,15,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,7244,0,444,444,444
8,42,M4A4 Sherman,130,main battle tank,2,armor,3,track,1946,1,2005,12,5,5,4,52,15,42,0,3,3,0,0,7,13,24,0,0,93,49,48,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,23650,0,1772,1772,1772
9,42,Sherman Firefly,130,main battle tank,2,armor,3,track,1948,1,2005,12,5,4,4,68,13,41,0,4,4,0,0,6,13,24,0,2,91,24,0,0,53,66,120,0,51,90,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,11,5,6,2,0,0,0,0,0,0,0,0,65044,0,471,4233,4235
10,42,M48A5 Patton,130,main battle tank,2,armor,3,track,2002,1,2025,12,5,4,4,128,16,61,20,15,18,0,0,6,13,38,0,1,94,24,0,15,15,66,120,0,55,90,0,51,90,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,9092,0,1569,1569,1569
11,42,M60A3 Patton,130,main battle tank,2,armor,3,track,2005,1,2025,12,5,4,4,187,16,61,30,25,22,0,4,6,13,40,0,1,97,28,0,15,20,67,120,0,54,90,0,0,0,0,26,9,6,26,14,8,4,0,26,9,6,26,14,6,4,0,0,0,0,0,0,0,0,52521,0,4746,1066,7339
