id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,60,Battalion HQ,0,average,5,force HQ,6,force HQ,1991,6,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,//Armour,0,average,0,section,0,default,1901,1,1901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60,Tank,0,average,0,section,1,armor,1991,7,2025,12,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60,Tank Section,0,average,1,platoon,1,armor,1991,7,2025,12,0,0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,Tank Platoon,0,average,1,platoon,1,armor,1991,7,1995,12,0,0,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,60,Tank Platoon,0,average,1,platoon,1,armor,1996,1,2025,12,0,0,9,1,9,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
7,60,Tank Company,0,average,2,company,1,armor,1992,1,1995,12,0,0,9,1,1005,1,1005,1,1005,1,0,0,0,0,0,0,0,0,0,0,0,0
8,60,Tank Company,0,average,2,company,1,armor,1996,1,2025,12,0,0,9,1,1006,1,1006,1,1006,1,0,0,0,0,0,0,0,0,0,0,0,0
12,60,Med Tank Pl,0,average,1,platoon,1,armor,1991,6,2000,12,0,0,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,60,Early Tank Co,0,average,2,company,1,armor,1991,6,1991,12,0,0,3,1,1012,1,1012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,60,Amphib Tank Pl,0,average,1,platoon,1,armor,1991,7,2025,12,0,0,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,60,Engineer Tanks,0,average,1,platoon,1,armor,1992,1,2025,12,0,0,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,60,Mineclear Tanks,0,average,1,platoon,1,armor,1992,1,2025,12,0,0,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,60,Assault Gun Sec,0,average,1,platoon,1,armor,1991,6,1996,12,0,0,27,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,60,Scout Car Pl,0,average,1,platoon,1,armor,1991,7,2025,12,3,3,41,1,41,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
