rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Battalion HQ,44,46,125,10,5,243,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Panzer Kp,44,55,77,1,2,4,4,1011,1011,1011,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,PzGr Kp*,44,55,69,3,2,229,211,196,41,41,1039,1039,1039,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,PzGr Kp,44,55,125,3,2,229,49,1040,1040,1040,1040,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Jaeger Kp,44,55,125,3,2,227,227,1037,1037,1037,1034,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Guard Unit,44,48,55,3,2,219,1036,1036,1036,1034,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Lt Panzer Pl,44,55,65,1,1,2,2,2,2,2,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Lt Panzer Sec,44,55,65,1,1,2,2,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Howitzer Bty,44,55,125,2,1,165,165,165,165,165,165,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Panzer Pl /5,44,55,77,0,1,4,4,4,4,4,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2 Util Vehicles,44,46,125,4,0,381,381,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Panzer Section,44,55,125,1,0,4,4,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Recon Troop,44,55,125,1,0,45,45,0,0,0,0,0,0,0,0,11,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Jagdpanzer Pl,44,65,85,1,1,71,71,71,71,71,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,JPz ATGM Pl,44,61,105,1,1,74,74,74,74,74,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Jpz ATGM Sec,44,61,105,1,1,77,77,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Jagdpanzer Sec,44,65,85,1,1,71,71,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,SPA Section,44,55,125,2,1,102,102,102,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,SPA Battery,44,55,125,2,1,102,102,102,102,102,102,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SPAA Section,44,55,110,2,0,86,86,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SP-SAM Section,44,79,125,2,1,90,90,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,SAM Battery,44,60,125,2,1,183,183,183,183,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3 Halftracks,44,55,61,4,0,42,42,42,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3 TPz,44,79,125,4,0,58,58,58,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4 APC,44,55,125,4,0,46,46,46,46,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APC,44,55,125,4,0,46,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3 Trucks,44,46,125,4,0,141,141,141,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Utility Vehicle,44,46,125,4,0,381,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Inf-AT Section,44,46,125,3,0,196,196,196,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Inf-SAM Section,44,66,125,2,1,191,191,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Mortar Section,44,46,125,2,1,480,480,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Howitzer Sec,44,55,125,2,1,165,165,165,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Machinegun Sec,44,46,125,3,1,265,265,265,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,AGL Section,44,85,125,3,1,258,258,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Border Guards,44,46,55,3,1,219,219,219,0,0,0,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Jaeger Platoon,44,55,125,3,1,227,227,227,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Police Detail,44,46,55,3,1,256,256,256,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,PzGr Platoon*,44,55,69,3,1,229,229,229,229,197,41,41,41,41,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,PzGr Platoon,44,55,125,3,1,231,231,231,49,50,48,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Engineer Pl,44,55,125,3,1,237,237,237,202,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Sniper,44,46,125,3,0,440,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Helicopter Pl,44,57,125,4,1,325,325,325,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Light Helo,44,57,125,4,1,338,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Attack Helos,44,65,125,4,1,336,336,0,0,0,0,0,0,0,0,11,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Strike Element,44,55,125,4,1,285,285,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Light Battery,44,55,125,2,1,153,153,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Medium Battery,44,55,125,2,1,154,154,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Heavy Battery,44,55,125,2,1,151,151,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Light Mortar Pl,44,60,79,2,1,173,173,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,O/M Rocket Bty,44,71,125,2,1,112,112,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Lt Howitzer Bn,44,55,125,2,2,152,152,152,152,152,152,152,152,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Med Howitzer Bn,44,55,125,2,2,154,154,154,154,154,154,154,154,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Hvy Howitzer Bn,44,55,125,2,2,151,151,151,151,151,151,151,151,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4 Trucks,44,46,125,4,0,141,141,141,141,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,O/M Rocket Bn,44,71,125,2,2,112,112,112,112,112,112,112,112,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2 Trucks,44,46,125,4,0,141,141,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Truck,44,46,125,4,0,141,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Mortar Bty/T,44,46,125,2,2,177,177,177,177,141,141,141,141,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Mortar Pl /T,44,46,125,2,1,177,177,141,141,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Mortar Battery,44,46,125,2,1,177,177,177,177,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Engineer Tanks,44,58,125,1,1,36,36,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Inf-ATGM Sec,44,65,125,3,0,201,201,201,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Inf-ATGM Sec/T,44,65,125,3,0,201,201,201,381,381,381,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Fortifications,44,46,125,4,3,365,362,362,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Gun Minelet Bty,44,85,98,2,1,170,170,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,AA Gun Section,44,46,125,2,0,181,181,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Armour Engr Co,44,79,125,3,2,237,191,58,1069,1069,1069,1062,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Armour Engr Pl,44,79,125,3,1,235,235,235,202,58,58,58,58,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Hvy Recon Troop,44,66,125,1,1,22,22,22,0,0,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Rocket Mine Bty,44,76,98,2,1,128,128,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,JPz ATGM Co,44,61,105,1,2,77,1016,1016,1016,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Jagdpanzer Co,44,65,67,1,2,71,1015,1015,1015,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,SP Mortar Co,44,55,125,2,2,124,1082,1082,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,VB Vehicle,44,55,125,2,1,124,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Armour Recon Co,44,90,93,1,2,22,1014,1014,1014,1014,1014,1070,1070,1070,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Hvy Recon Co,44,82,93,1,2,22,63,386,1079,1079,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Mix Recon Co,44,82,93,1,2,22,58,1165,1079,1014,1014,1014,1014,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Hvy Recon Pl,44,66,93,1,1,22,22,22,22,22,22,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,SP Mortar Sec,44,55,125,2,1,110,110,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,SP Mortar Pl/3,44,55,125,2,1,110,110,110,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Panzer,44,55,125,1,0,4,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,SAM Platoon,44,60,125,2,1,183,183,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Transport Helos,44,57,125,4,1,332,332,332,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,SPAA Platoon,44,55,110,2,1,86,86,86,86,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Jagdpanzer Co,44,68,85,1,2,71,1015,1015,1015,1016,1016,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Brig Recon Pl,44,58,125,1,3,59,59,1014,1014,1014,0,0,0,0,0,11,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Armour Recon Co,44,94,125,0,2,386,386,386,1025,1014,1014,1014,1014,1014,1014,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,SPz 12 PzGr Co,44,58,69,3,2,556,556,43,43,1091,1091,1091,1200,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,SPz 12 PzGr Pl,44,58,69,3,1,556,556,556,556,556,43,43,43,43,43,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Armour Recon Co,44,55,58,1,2,2,2,2,2,2,1098,1098,1098,0,0,11,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Fuchs Company,44,79,125,3,2,602,58,1094,1094,1094,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Fuchs Platoon,44,79,125,3,1,602,602,602,202,200,265,58,58,58,58,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Armour Recon Co,44,59,60,0,2,45,1098,1014,1014,1014,1014,1014,1014,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Recce Company,44,79,125,3,2,226,190,58,1097,1097,1097,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Recce Platoon,44,79,125,3,1,226,202,226,202,386,386,202,58,58,58,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Hvy Recon Pl,44,55,65,1,1,2,2,2,2,2,0,0,0,0,0,11,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Armour Recon Co,44,61,65,0,2,45,1014,1104,1104,1104,1104,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Panzer Kp,44,78,90,1,2,4,1101,1101,1101,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Panzer Pl /4,44,77,90,1,1,15,15,15,15,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Panzer Kp,44,91,125,1,2,30,1103,1103,1103,1103,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
