rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,**Saudi Arabia*,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vickers Mk.VIb,12,0,2,3,21,26,0,0,120,0,120,0,0,0,0,0,19,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,60,24,64,64512,0,1,0,0,9,0,1,0,0,2,10,3869,0,4,1,1,12,0,0,0,0,0,0,1208,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M5 Stuart,12,0,3,4,79,66,51,65,44,103,120,0,90,0,120,0,21,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,65,41,64,3,0,2,0,0,8,0,2,0,6,3,13,1205,0,4,0,1,12,0,0,0,0,0,0,1205,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M24 Chaffee,12,0,4,5,84,66,55,65,20,28,120,0,90,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,50,70,44,64,52500,0,3,0,0,7,0,5,0,6,3,15,324,0,4,0,1,12,0,0,0,208,0,0,324,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M41A1,12,0,4,4,72,66,55,0,25,25,120,0,90,0,0,0,26,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,80,63,64,8420,0,5,5,10,7,1,8,0,6,4,18,214,0,4,0,1,12,0,0,0,208,0,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,AMX-13/75,12,0,3,3,82,231,0,0,13,24,120,0,0,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,70,53,64,7099,0,10,0,0,7,0,8,0,6,4,11,2215,0,4,1,1,12,0,0,0,0,0,0,2215,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,AMX-13/90,12,0,3,3,92,234,0,0,10,0,120,0,0,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70,90,64,64,7099,20,10,10,12,6,0,8,0,6,4,12,2450,0,4,1,1,12,0,0,0,0,0,0,2450,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,AMX-13/SACLOS,12,0,3,3,82,166,234,0,12,24,0,4,120,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,90,125,90,64,6005,20,10,0,0,7,0,8,0,0,4,11,2218,0,4,1,1,12,0,0,0,0,0,0,2218,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Valentine Mk.5,59,0,3,4,76,26,0,0,12,67,120,0,0,0,0,0,10,7,5,6,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,55,40,64,32109,0,2,0,0,8,0,2,0,13,3,13,454,0,4,0,1,12,0,0,0,0,0,0,454,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Matilda Mk.2,59,0,4,4,76,26,0,0,0,93,120,0,0,0,0,0,8,8,8,6,8,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,55,42,64,638,0,2,0,0,8,0,2,0,10,3,20,474,0,4,1,1,12,0,0,0,0,0,0,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Cromwell Mk.7,59,0,4,5,80,26,0,24,25,35,120,0,0,0,120,0,18,11,4,4,9,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,60,45,64,7001,0,3,0,0,7,0,3,0,13,4,22,348,0,4,0,1,12,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Centurion Mk.3,59,0,5,4,73,66,51,0,30,10,120,0,90,0,0,0,12,13,5,5,16,10,6,3,13,11,5,16,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,65,77,64,8011,0,10,25,0,7,1,6,0,13,4,38,1005,0,4,1,1,12,0,0,0,0,0,0,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Centurion Mk.5,59,0,5,4,95,232,235,0,30,0,120,0,90,0,0,0,12,26,5,5,16,10,6,3,26,11,5,16,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62,73,99,64,8011,20,15,34,0,7,1,6,0,13,4,38,1012,0,4,2,1,12,0,0,0,0,0,0,1012,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
