rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,****Thailand***,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vickers 6 Ton B,12,0,3,3,42,24,0,0,40,0,120,0,0,0,0,0,11,3,2,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,48,22,54,766,0,1,10,0,8,0,0,0,6,2,10,1208,0,4,0,1,12,0,0,0,0,0,0,1208,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Type 95 Ha-Go,12,0,2,3,40,0,22,23,65,50,0,0,120,0,120,0,16,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,49,23,54,764,0,1,0,0,8,0,1,0,0,2,10,4154,0,0,0,1,12,0,0,0,0,0,0,4154,4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M3 Stuart,12,0,3,4,32,66,55,65,53,50,120,0,90,0,120,0,18,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48,55,43,54,18003,0,2,0,0,8,1,2,0,6,3,11,299,0,4,0,1,12,0,0,0,208,0,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Type 2 Ka-Mi,35,0,2,6,40,22,0,23,66,66,120,0,0,0,120,0,13,3,2,2,2,2,2,1,4,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,49,32,54,17029,0,1,0,0,8,0,1,0,0,3,51,2445,4,0,0,1,12,0,0,0,0,0,0,2445,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,210,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,M24,12,0,4,5,84,66,55,65,24,24,120,0,90,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50,74,49,54,52500,0,3,0,0,7,1,5,0,6,3,14,16,0,4,2,1,12,0,0,0,208,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M41A3,12,0,4,4,86,66,55,0,20,25,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,65,86,65,54,32346,0,5,10,10,7,1,8,0,6,4,18,13,0,4,0,1,12,0,0,0,208,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,M41A3,12,0,4,4,87,66,55,0,20,15,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,87,103,69,54,32346,0,5,15,15,7,1,8,0,6,4,18,13,0,4,0,1,12,0,0,0,208,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,M41A3,12,0,4,4,88,66,55,0,20,5,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,104,115,73,54,32346,0,5,20,20,7,1,8,0,6,4,18,13,0,4,0,1,12,0,0,0,208,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Stingray,12,0,4,4,99,66,55,0,6,0,120,0,90,0,0,0,24,5,3,3,6,3,2,2,8,6,4,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,89,105,149,54,36698,30,30,13,13,6,4,22,0,6,3,21,101,0,4,0,1,12,0,0,0,208,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Stingray II,12,0,4,4,100,66,55,0,6,0,120,0,90,0,0,0,23,9,7,5,10,9,6,2,15,10,8,17,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,92,106,125,220,54,9172,40,45,13,13,6,5,22,0,6,5,23,101,0,4,2,1,12,0,0,0,208,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Scorpion,132,0,3,3,97,69,0,0,0,0,120,0,0,0,0,0,28,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,110,70,54,8121,30,10,0,40,7,0,10,0,0,4,10,1266,0,4,2,1,12,0,0,0,0,0,0,1266,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,ASCOD LT 105,132,0,4,4,100,66,0,0,10,0,120,0,0,0,0,0,26,15,6,2,15,7,3,2,25,10,6,25,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,104,125,225,54,9173,40,45,15,15,6,5,22,0,109,4,28,1687,0,4,2,1,12,0,0,0,0,0,0,1687,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Oplot-T,13,0,4,3,103,159,63,64,0,0,0,8,120,0,90,0,22,75,13,10,90,28,14,10,110,45,20,160,45,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,81,113,125,544,54,7601,45,45,16,16,7,4,22,2,0,7,48,2271,0,4,2,6,12,0,0,0,0,111,0,7345,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,VT-4,59,0,4,3,248,156,66,55,15,0,0,6,120,0,90,0,20,55,13,10,77,30,17,10,71,23,25,105,41,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,91,118,125,446,54,7602,40,45,12,15,7,5,22,3,0,5,48,3444,0,4,2,6,12,0,0,0,0,111,0,3444,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Type 69-T,13,0,4,4,102,66,55,65,20,0,120,0,90,0,120,0,18,19,8,6,23,15,6,4,20,14,6,24,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,91,87,104,142,54,14256,30,10,10,10,6,2,22,0,13,4,30,1606,0,4,0,1,6,0,210,0,208,0,0,1606,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Type 97 Chi-Ha,13,0,2,3,41,0,22,23,70,20,0,0,120,0,120,0,13,3,3,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,49,25,54,17035,0,1,0,10,8,0,1,0,6,2,10,472,0,0,0,1,12,0,0,0,0,0,0,472,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,M4A3 Sherman,13,0,5,5,78,66,51,65,57,40,120,0,90,0,120,0,11,8,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,48,64,51,54,8,0,3,0,0,7,1,3,0,10,3,31,129,0,4,0,6,12,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,M4A3E8 Sherman,13,0,5,5,85,66,55,65,31,40,120,0,90,0,120,0,14,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,72,60,54,23651,0,3,0,0,7,1,4,0,13,4,38,444,0,4,0,1,12,0,0,0,208,0,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,M48 Patton,13,0,5,4,91,66,55,0,29,20,120,0,90,0,0,0,16,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,69,82,109,54,23684,20,10,5,10,6,0,18,0,13,4,37,1549,0,4,0,1,12,0,0,0,208,0,0,1549,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,M48A5 Patton,13,0,5,4,96,66,55,51,25,0,120,0,90,0,90,0,16,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,94,126,54,45386,20,15,15,14,6,0,18,0,13,4,38,1570,0,4,1,1,12,0,0,0,208,0,0,1570,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,M48A5 Patton,13,0,5,4,98,66,55,51,25,0,120,0,90,0,90,0,16,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,95,115,126,54,45386,20,15,15,14,6,0,18,0,13,4,38,1570,0,4,1,1,12,0,0,0,208,0,0,1570,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,M60A1 Patton,13,0,5,4,99,66,55,0,23,0,120,0,90,0,0,0,16,26,9,6,26,14,6,4,26,9,6,26,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,91,125,149,54,9093,20,15,20,20,6,1,18,0,13,4,46,4485,0,4,1,1,12,0,0,210,208,0,0,4486,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,M60A3 (TTS),13,0,5,4,99,66,55,0,23,0,120,0,90,0,0,0,16,26,9,6,26,14,6,4,26,9,6,26,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,94,102,227,54,1218,40,35,20,20,6,4,22,0,13,4,40,1070,0,4,1,8,12,0,0,0,208,0,0,1070,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,M60A3 (TTS),13,0,5,4,100,66,55,0,23,0,120,0,90,0,0,0,16,26,9,6,26,14,6,4,26,9,6,26,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,90,103,125,231,54,1218,40,35,20,20,6,4,22,0,13,4,40,1070,0,4,1,1,12,0,0,0,208,0,0,1070,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
