rid,name,wclass,size,sound,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
1,//Additions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7.62mm M240 LMG,2,0,0,1,0,0,8,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,//Class 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Pistol,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,AK47 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,M16 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,M48 Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,M48 Sniper Rfl,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Hunting Rifle,1,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Shotgun,1,0,0,1,0,0,8,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,M59/66 Carbine,1,0,0,1,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,M70 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,M76 Sniper Rfl,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,G3 Rifle,1,0,0,1,0,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Thompson SMG,1,0,0,1,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,M44 Carbine,1,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,//Class 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Hand Grenade,2,0,0,3,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Rifle-Grenade,2,0,0,3,2,222,3,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
32,Satchel Charge,2,0,0,10,18,0,20,0,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
33,RB M57,2,0,0,4,2,222,7,0,3,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
34,RPG-7,2,0,0,5,2,222,4,0,5,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
35,RPG-7V,2,0,0,5,2,222,9,0,5,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
36,M80 Zolja LAW,2,0,0,4,2,222,4,0,5,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
37,M79 Osa RL,2,0,0,5,3,222,7,0,6,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
38,M90 Hornet RL,2,0,0,5,3,222,11,0,6,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
39,Armbrust 300,2,0,0,4,2,222,4,0,3,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
40,7.62mm M65 LMG,2,0,0,1,0,0,5,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,M249 SAW,2,0,0,1,0,0,6,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,7.62mm M72 SAW,2,0,0,1,0,0,5,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7.62mm M84 LMG,2,0,0,1,0,0,6,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,7.92mm M53 LMG,2,0,0,1,0,0,10,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,40mm M203 GL,2,0,0,3,1,222,3,0,3,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
46,7.62mm M60 LMG,2,0,0,1,0,0,5,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,//Class 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,7.62mm SGM MMG,3,0,0,1,0,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,7.62mm M84 MMG,3,0,0,1,0,0,6,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,7.62mm PKT TMG,5,0,0,1,0,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
