id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,.303 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
4,M1 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
5,MP-40 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
6,HK MP5 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
7,Sten SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
8,.303 Bren LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,21,12,0
9,G3 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,10,0
10,BAR,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
11,7.62mm MG3 LMG,2,secondary infantry weapon,0,1,10,0,0,0,0,0,17,12,0
12,Suomi SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
13,G m/38 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
14,Kg m/37 AR,2,secondary infantry weapon,0,1,5,0,0,0,0,0,8,16,0
15,2.36in M9 RL,2,secondary infantry weapon,0,4,2,0,2,222,12,0,4,6,0
16,3.5in M20 RL,2,secondary infantry weapon,0,5,7,0,2,222,28,0,4,6,0
17,7.62mm Colt MMG,3,team weapon,0,1,5,0,0,0,0,0,20,24,0
18,7.92mm MG34 LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
19,Energa Grenade,2,secondary infantry weapon,0,4,5,0,2,222,25,0,1,2,0
20,M72 LAW,2,secondary infantry weapon,0,4,4,0,2,222,30,0,5,4,0
21,Mauser Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
22,7.62mm Colt HMG,3,team weapon,0,1,5,0,0,0,0,0,19,30,0
23,PIAT,2,secondary infantry weapon,0,5,2,0,2,222,10,0,2,2,0
24,7.92mm MG34 BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
25,7.92mm MG34 CMG,5,light gun,0,1,8,0,0,0,0,0,20,24,0
26,Vickers HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
27,Bunker Buster,2,secondary infantry weapon,0,4,7,0,21,222,21,0,5,10,0
28,M1 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,6,0
29,M2 Carl Gustaf,2,secondary infantry weapon,0,5,7,0,2,222,40,0,6,9,0
30,Kg m/40 LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,12,12,0
31,7.92mm MG42 LMG,2,secondary infantry weapon,0,1,10,0,0,0,0,0,17,12,0
32,Eryx,23,multi-charge ATGM,0,6,0,0,0,222,90,0,90,12,1
33,7.92mm Vz37 MMG,3,team weapon,0,1,8,0,0,0,0,0,21,24,0
34,7.62mm MG3 MMG,3,team weapon,0,1,10,0,0,0,0,0,17,24,0
35,.30in M1919 MMG,3,team weapon,0,1,5,0,0,0,0,0,20,24,0
36,60mm M2 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,40,2
37,7.62mm MG34 MMG,3,team weapon,0,1,8,0,0,0,0,0,20,24,0
38,12.7mm M2HB HMG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
39,81mm Grw34 Mrtr,3,team weapon,0,4,11,0,1,0,0,0,3,48,3
40,81mm M27/31 Mr-,3,team weapon,0,4,11,0,1,0,0,0,3,60,3
41,81mm NM95 Mrt,3,team weapon,0,4,11,0,1,0,0,0,3,113,2
42,3 inch Mortar,3,team weapon,0,4,9,0,1,0,0,0,3,55,2
43,107mm M30 Mrtr,3,team weapon,0,4,15,0,2,0,0,0,3,137,15
44,57mm M18A1 RCL,3,team weapon,0,3,3,0,2,222,7,0,7,9,0
45,2 inch Mortar,3,team weapon,0,3,5,0,1,0,0,0,3,10,2
46,106mm M40A1 RCL,3,team weapon,0,5,11,0,3,222,62,0,10,27,0
47,50mm Grw36 Mor,3,team weapon,0,3,5,0,1,0,0,0,3,10,2
48,75mm M20 RCL,3,team weapon,0,4,5,0,2,222,9,0,7,16,0
49,Barrett M82,1,primary infantry weapon,0,1,2,0,2,2,0,0,30,36,0
50,FM 24/29 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,16,12,0
51,.30 M1919 AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
52,.303 Bren AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,21,24,0
53,106mm M40 RCL,3,team weapon,0,5,11,0,3,222,45,0,10,22,0
54,7.92 MG34 AAMG,4,anti-air weapon,0,1,8,0,0,0,0,0,20,24,0
55,12.7 M2HB AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
57,40mm M1 AAG,4,anti-air weapon,0,3,13,0,1,7,0,0,16,60,0
58,40mm AAG (2),4,anti-air weapon,0,3,17,0,1,7,0,0,16,60,0
60,7.62mm MG3 AAMG,4,anti-air weapon,0,1,10,0,0,0,0,0,17,24,0
61,12.7 Quad AAMG,4,anti-air weapon,0,1,19,0,1,0,0,0,23,40,0
62,20mm Oerlikon,4,anti-air weapon,0,2,11,0,1,5,0,0,24,45,0
65,.30 M1919 BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
66,.30 M1919 CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
68,12.7mm M2HB TMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
69,12.7mm M2HB CMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
71,20mm Rh202 AC,19,auto cannon,0,2,14,0,1,5,0,5,23,60,60
73,7.62mm MG3 CMG,5,light gun,0,1,10,0,0,0,0,0,17,24,0
75,HK MP7 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,2,3,0
76,HK 416,1,primary infantry weapon,0,1,3,0,0,0,0,0,6,9,0
77,30mm Bushmaster,19,auto cannon,0,2,15,0,1,12,0,12,28,80,80
78,Reising SMG,1,primary infantry weapon,0,1,4,0,0,0,0,0,1,3,0
79,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
81,76mm OTO-Mel,6,medium gun,0,4,25,0,2,27,0,27,16,75,80
82,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
83,76mm Bofors L5,6,medium gun,0,4,5,0,2,19,0,0,15,60,0
84,75mm M6 Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
89,90mm D/925 Gun,6,medium gun,0,5,9,0,2,20,30,0,13,75,0
90,90mm M36 Gun,6,medium gun,0,5,9,0,2,15,19,23,13,80,50
92,105mm L7 UK59,7,large gun,0,5,11,0,3,0,43,30,13,100,100
93,Hotchkiss HMG,3,team weapon,0,1,5,0,0,0,0,0,24,30,0
97,105mm L7 WG84,7,large gun,0,5,11,0,3,0,43,53,13,100,100
98,105mm L7 WG88,7,large gun,0,5,11,0,3,0,43,56,13,100,100
99,105mm L7 WG93,7,large gun,0,5,11,0,3,0,43,60,13,100,110
100,120mm L44 Be96,7,large gun,0,7,15,0,3,0,60,68,13,120,120
108,155mm H77 MAS,7,large gun,0,8,21,48,4,10,0,0,13,251,0
109,105mm M101 FH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
110,155mm M185 FH,7,large gun,0,8,21,48,4,10,0,0,10,214,0
111,155mm M114 FH,7,large gun,0,8,21,0,4,0,0,0,6,205,0
112,155/52  FH,7,large gun,0,8,21,0,4,0,0,0,10,220,0
113,155mm M114/39,7,large gun,0,8,21,0,4,0,0,0,10,222,0
118,Claymore Mine,5,light gun,0,5,15,0,0,0,0,0,25,1,0
119,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
123,40mm HK-79 GL,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,7,0
125,7.62mm GPMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,20,12,0
126,Mistral SAM,12,surface-to-air missile,0,5,3,0,3,0,0,0,120,100,6
130,MIM-23B I-HAWK,12,surface-to-air missile,0,19,74,0,74,0,0,0,140,255,30
132,RBS-70 SAM,12,surface-to-air missile,0,5,2,0,2,0,0,0,90,100,4
134,20mm FlaK30 AA,4,anti-air weapon,0,2,10,0,1,3,0,0,18,45,0
135,20mm FlaK38 AA,4,anti-air weapon,0,2,11,0,1,3,0,0,18,45,0
136,20mm Madsen AA,4,anti-air weapon,0,2,11,0,1,3,0,0,15,45,0
137,20mm NM45 AA,4,anti-air weapon,0,2,13,0,1,5,0,5,23,60,60
138,SL-AMRAAM,12,surface-to-air missile,0,9,22,0,22,0,0,0,140,255,10
141,37mm FlaK43 AA,4,anti-air weapon,0,2,15,0,1,6,0,0,14,55,0
144,7.9mm Besa CMG,5,light gun,0,1,5,0,0,0,0,0,23,24,0
145,2-Pounder Gun,6,medium gun,0,3,1,0,1,7,0,0,13,45,0
146,SS-11,13,anti-tank guided missile,0,8,0,0,0,222,60,0,60,60,7
148,Entac,13,anti-tank guided missile,0,8,0,0,0,222,65,0,60,40,8
150,5.56 C8SFW,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,5,0
157,BGM-71B TOW,13,anti-tank guided missile,0,6,0,0,0,222,43,0,90,75,2
158,BGM-71C I-TOW,13,anti-tank guided missile,0,6,0,0,0,222,63,0,90,75,2
164,BGM-71D TOW-2,13,anti-tank guided missile,0,8,0,0,0,222,90,0,90,75,2
169,Javelin ATGM,22,top-attack ATGM,0,7,0,0,0,222,90,0,95,40,2
170,Hellfire A,13,anti-tank guided missile,0,9,0,0,0,222,105,0,90,108,6
172,Hellfire B,13,anti-tank guided missile,0,9,0,0,0,222,140,0,97,108,6
175,12.7mm MG,11,aircraft weapon,0,1,10,0,1,0,0,0,23,40,0
176,50 cal MG,11,aircraft weapon,0,1,10,0,1,0,0,0,23,40,0
179,20mm M61A1 Gat,11,aircraft weapon,0,2,19,0,4,0,0,0,22,32,0
180,20mm Hispano,11,aircraft weapon,0,2,10,0,3,0,0,0,16,20,0
181,20mm M197 Gat,19,auto cannon,0,2,15,0,1,4,0,0,19,30,0
182,27mm BordKannon,11,aircraft weapon,0,2,17,0,5,0,0,0,16,40,0
183,20mm M39 Cannon,11,aircraft weapon,0,2,13,0,3,0,0,0,16,20,0
184,25mm GAU-22/A,11,aircraft weapon,0,2,21,0,6,0,0,0,27,40,0
186,8x68mm Rockets,11,aircraft weapon,0,4,15,0,10,0,0,0,9,20,3
187,4x 2.75in FFAR,11,aircraft weapon,0,3,20,0,1,0,0,0,5,68,2
188,4x 70mm Hydra,11,aircraft weapon,0,3,20,0,15,0,0,0,7,120,2
