rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Battalion HQ,63,46,125,10,5,245,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Tank,63,74,85,1,0,18,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Tank Section,63,74,85,1,0,18,18,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Tank Platoon,63,74,85,1,1,18,18,18,18,18,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Tank Company,63,74,85,1,2,18,18,1005,1005,1005,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Mixed Tank Co,63,74,85,0,2,18,18,1005,1005,1018,1018,1018,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Mixed Tank Co-,63,92,125,1,2,11,1017,1017,1191,1191,0,0,0,0,0,1,12,-8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,MBT Company 3,63,78,91,1,2,2,1015,1015,1015,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MBT Company 4,63,78,91,1,2,2,1016,1016,1016,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MBT Company 3-,63,92,125,1,2,5,1017,1017,1017,0,0,0,0,0,0,1,12,-8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,MBT Section,63,78,125,1,0,2,2,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,MBT Platoon-3,63,78,91,1,1,2,2,2,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MBT Platoon-4,63,78,91,1,1,2,2,2,2,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MBT Platoon-3,63,92,125,1,1,5,5,5,0,0,0,0,0,0,0,1,12,-8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Light Tank Sect,63,51,91,1,0,25,25,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Light Tank Pl,63,51,80,1,1,25,25,25,25,25,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Light Tank Co,63,60,80,1,2,25,25,1019,1019,1019,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Engineer Tank,63,46,125,1,0,300,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Eng Tank Sect,63,46,91,1,0,300,300,300,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Eng Tank Sect,63,92,125,1,0,301,301,0,0,0,0,0,0,0,0,1,12,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Engineer Pl,63,46,91,3,1,420,420,420,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Engineer Pl,63,92,125,3,1,420,420,420,0,0,0,0,0,0,0,1,12,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Rifle Company,63,46,55,3,2,370,370,1045,1045,1045,1060,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Guards Company,63,46,55,3,2,375,375,1046,1046,1046,1061,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Rifle Company,63,56,78,3,2,370,1045,1045,1045,1060,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Guards Company,63,56,78,3,2,375,1047,1047,1047,1061,0,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Motor Rifle Co,63,55,78,3,2,370,305,1050,1050,1050,1062,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Motor Guards Co,63,55,78,3,2,375,305,1051,1051,1051,1063,0,0,0,0,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
