rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Headquarters,19,48,125,10,5,244,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Heavy Tank Co,19,54,70,1,2,265,1027,1027,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Tank Company/3,19,48,125,1,2,7,1009,1009,1009,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Tank Company/4,19,48,125,1,2,7,1010,1010,1010,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Mech Inf Co,19,65,125,3,2,300,50,1037,1037,1037,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Assault Co,19,48,54,3,2,340,1093,1093,1093,0,0,0,0,0,0,2,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Lt Infantry Co,19,48,125,3,2,340,1040,1040,1040,1087,1030,0,0,0,0,2,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Amphib Tank Pl,19,60,125,1,1,2,2,2,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Tank Platoon/3,19,48,125,1,1,7,7,7,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Tank Platoon/4,19,48,125,1,1,7,7,7,7,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Flame Tank,19,67,125,1,0,260,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
