id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,**South Africa*,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65136,0,0,0,0
2,52,Centurion Mk 3,130,main battle tank,2,armor,3,track,1955,1,1974,12,5,4,4,80,12,60,0,10,6,0,1,7,13,38,0,1,95,30,10,0,20,66,120,0,51,90,0,0,0,0,13,11,5,16,12,8,2,0,13,5,5,16,10,6,2,0,0,0,0,0,0,0,0,1448,0,1003,1003,1003
3,52,Semel,130,main battle tank,2,armor,3,track,1974,6,1979,12,5,4,4,110,13,71,10,10,16,0,1,7,13,38,0,1,95,35,0,0,30,66,120,0,51,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,8197,0,1010,1010,1010
4,52,Olifant Mk1,130,main battle tank,2,armor,3,track,1978,1,1988,12,5,4,4,166,14,80,20,15,16,0,1,6,13,38,0,1,92,0,0,47,25,66,120,0,51,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,1449,0,4864,4864,4863
5,52,Olifant Mk1A,130,main battle tank,2,armor,3,track,1985,1,1987,12,5,4,4,185,15,90,30,15,16,0,2,6,13,38,0,1,93,0,0,47,25,66,120,0,51,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,23416,0,4863,4864,4863
6,52,Olifant Mk1B,130,main battle tank,2,armor,3,track,1991,10,2025,12,5,4,5,246,19,90,35,30,22,0,4,7,13,39,0,1,245,0,0,33,35,66,120,0,51,90,0,0,0,0,40,24,9,40,20,10,6,0,28,9,6,25,14,6,4,0,0,0,0,0,0,0,0,1451,0,4865,4866,4865
7,52,Olifant Mk2B *P,130,main battle tank,2,armor,3,track,2021,1,2025,12,5,4,5,323,20,93,40,45,22,4,6,6,13,40,0,2,101,25,0,10,20,66,120,0,51,90,0,0,0,0,62,30,15,84,38,22,12,0,39,13,6,40,20,10,5,0,0,0,0,0,0,0,0,14117,0,4869,4870,4869
8,52,Olifant Mk2,130,main battle tank,2,armor,3,track,2005,10,2025,12,5,4,5,321,20,91,40,45,22,3,6,7,0,40,0,2,245,0,0,32,32,66,120,0,51,90,0,0,0,0,55,30,15,64,32,20,10,0,39,13,6,40,20,10,4,0,0,0,0,0,0,0,0,9230,0,4867,4868,4867
9,52,Olifant Mk1A,130,main battle tank,2,armor,3,track,1988,1,2025,12,5,4,4,194,15,90,30,15,16,0,2,7,13,38,0,1,245,0,0,47,25,66,120,0,51,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,23416,0,4863,4864,4863
10,52,Ferret Mk.I,262,scout vehicle,8,recon,2,wheel (AT),1950,1,1976,12,2,2,4,15,30,90,0,0,0,0,0,9,0,10,0,1,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,0,0,0,0,0,0,0,0,0,8040,0,892,893,892
