id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,55,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,55,Lt Tank Company,0,average,2,company,1,armor,1971,1,2005,12,0,0,6,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,0
5,55,Tank Company,0,average,2,company,1,armor,1949,1,1984,12,0,0,10,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
6,55,Tank Co (IFV),0,average,2,company,1,armor,1960,1,2025,12,0,0,10,1,1010,1,1010,1,1020,1,0,0,0,0,0,0,0,0,0,0,0,0
7,55,Tank Co (AG),0,average,2,company,1,armor,1950,1,1985,12,0,0,10,1,1017,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
8,55,CD Tank Co,0,average,2,company,1,armor,1965,1,2025,12,0,0,3,1,1012,1,1012,1,1021,1,0,0,0,0,0,0,0,0,0,0,0,0
9,55,Lt Tank Platoon,0,average,0,section,1,armor,1971,1,2005,12,0,0,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,55,Tank Platoon,0,average,0,section,1,armor,1946,1,2025,12,0,0,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,Tank,0,average,0,section,1,armor,1946,1,2025,12,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,55,CD Tank Pl,0,average,1,platoon,1,armor,1965,1,2025,12,0,0,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,55,Mortar Support,0,average,0,section,2,artillery,1946,1,2025,12,0,0,60,1,60,1,352,1,268,1,0,0,0,0,0,0,0,0,0,0,0,0
16,55,SP-ATGM Platoon,0,average,0,section,1,armor,1960,1,2025,12,0,0,260,1,260,1,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,55,Assault Gun Pl,0,average,0,section,1,armor,1946,1,1985,12,0,0,50,1,50,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
