rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,*****Brazil****,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CV-33,12,0,1,2,0,0,0,240,0,0,0,0,0,0,120,0,13,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,46,14,48,33100,0,0,0,0,9,0,0,0,0,2,10,3050,0,4,1,1,12,0,0,0,0,0,0,3050,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M3 Perereca,12,0,3,4,78,66,51,65,33,70,120,0,90,0,120,0,21,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,79,42,48,18003,0,2,0,0,8,1,2,0,6,3,11,128,0,4,0,1,12,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M41 W. Bulldog,12,0,4,4,85,66,55,0,35,20,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,2,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,60,75,61,48,12002,0,5,0,10,7,1,8,0,6,4,18,13,0,4,1,8,12,0,0,210,208,0,0,13,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,M41 W. Bulldog,12,0,4,4,85,66,55,0,25,15,120,0,90,0,0,0,26,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,76,95,64,48,12002,0,5,15,10,7,1,8,0,6,4,18,13,0,4,1,1,12,0,0,210,208,0,0,13,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M41C Caxias,12,0,4,4,86,66,55,0,20,0,120,0,90,0,0,0,24,5,4,3,6,4,4,2,6,5,4,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,88,96,75,48,65026,20,8,10,10,6,1,8,0,6,4,18,2433,0,4,1,1,12,0,0,0,208,0,0,2433,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,X-1A,12,0,3,4,244,53,0,64,30,0,90,0,0,0,120,0,22,7,4,3,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,72,95,57,48,65029,0,6,0,29,6,2,4,0,6,3,17,590,0,4,1,1,12,0,0,0,0,208,0,590,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,X-1A2,12,0,3,4,88,53,0,64,30,0,90,0,0,0,120,0,24,8,5,3,10,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,99,79,48,65030,20,10,15,20,6,2,6,0,6,3,19,591,0,4,2,1,12,0,0,0,0,208,0,591,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,M3 Lee,59,0,6,7,79,66,69,84,58,120,120,0,120,0,25,25,13,6,4,4,10,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,69,55,48,65025,0,2,0,0,7,1,2,0,12,3,20,443,0,4,1,1,12,0,0,0,0,0,0,443,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,M4 Sherman,59,0,5,5,84,66,55,65,50,40,120,0,90,0,120,0,13,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,81,55,48,7244,0,3,0,0,7,1,2,0,12,3,23,129,0,4,2,1,12,0,0,0,208,0,0,129,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,M4 Sherman,59,0,5,5,84,66,55,65,50,40,120,0,90,0,120,0,13,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,82,96,55,48,7244,0,3,0,0,7,1,2,0,12,3,23,129,0,4,2,1,12,0,0,0,208,0,0,129,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
