id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,77,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77,Tank Squadron,0,average,2,company,1,armor,1946,1,1962,12,0,0,10,1,10,1,1005,1,1005,1,1005,1,0,0,0,0,0,0,0,0,0,0
3,77,Tank Company,0,average,2,company,1,armor,1962,1,2025,12,0,0,30,1,1006,1,1006,1,1006,1,0,0,0,0,0,0,0,0,0,0,0,0
5,77,Tank Troop,0,average,0,section,1,armor,1946,1,1962,12,0,0,10,1,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
6,77,Tank Platoon,0,average,0,section,1,armor,1962,1,2025,12,0,0,30,1,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,Tank Section,0,average,0,section,1,armor,1946,1,2025,12,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,77,Tank,0,average,0,section,1,armor,1946,1,2025,12,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,77,Infantry Co,0,average,2,company,3,infantry,1946,1,2025,12,0,0,350,1,1030,1,1030,1,1030,1,1126,1,1105,1,1116,1,0,0,0,0,0,0
16,77,Tribal Levy Co,0,average,3,combat group,3,infantry,1946,1,2025,12,-5,5,445,1,400,1,1033,1,1033,1,1033,1,1126,1,1105,1,0,0,0,0,0,0
17,77,Reserve Co,0,average,3,combat group,3,infantry,1946,1,2025,12,-5,-5,410,1,400,1,1035,1,1035,1,1035,1,1105,1,1126,1,0,0,0,0,0,0
18,77,Conscript Co,0,average,3,combat group,3,infantry,1946,1,2025,12,-9,-9,420,1,420,1,420,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0
19,77,Truck Inf Co,0,average,2,company,3,infantry,1946,1,2025,12,0,2,350,1,253,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0,0,0
20,77,Motorised Co,0,average,2,company,3,infantry,1960,1,2025,12,0,3,380,1,71,1,1040,1,1040,1,1040,1,0,0,0,0,0,0,0,0,0,0
21,77,Highlander Co,0,average,2,company,3,infantry,1946,1,2025,12,5,5,435,1,400,1,1032,1,1032,1,1032,1,1126,1,1116,1,0,0,0,0,0,0
25,77,Mechanised Co,0,average,2,company,3,infantry,1960,1,2025,12,0,5,360,1,56,1,1045,1,1045,1,1045,1,0,0,0,0,0,0,0,0,0,0
26,77,Security Co,0,average,2,company,3,infantry,1963,1,2025,12,5,10,430,1,1031,1,1031,1,1235,1,1126,1,1095,1,71,1,0,0,0,0,0,0
30,77,Infantry Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,350,1,350,1,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,77,Security Pl,0,average,1,platoon,3,infantry,1963,1,2025,12,5,10,430,1,430,1,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,77,Highlander Pl,0,average,0,section,3,infantry,1946,1,2025,12,5,5,435,1,435,1,400,1,400,1,0,0,0,0,0,0,0,0,0,0,0,0
33,77,Tribal Levy Pl,0,average,0,section,3,infantry,1946,1,2025,12,-5,5,445,1,445,1,400,1,400,1,0,0,0,0,0,0,0,0,0,0,0,0
35,77,Reserve Pl,0,average,0,section,3,infantry,1946,1,2025,12,-5,-5,410,1,410,1,410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,77,Conscript Pl,0,average,0,section,3,infantry,1946,1,2025,12,-9,-9,420,1,420,1,420,1,420,1,0,0,0,0,0,0,0,0,0,0,0,0
39,77,Truck Inf Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,350,1,350,1,350,1,253,1,253,1,253,1,0,0,0,0,0,0,0,0
40,77,Motorised Pl,0,average,1,platoon,3,infantry,1960,1,2025,12,0,3,380,1,380,1,380,1,71,1,71,1,71,1,0,0,0,0,0,0,0,0
45,77,Mechanised Pl,0,average,1,platoon,3,infantry,1960,1,2025,12,0,5,360,1,360,1,360,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0
50,77,Engineer Co,0,average,2,company,3,infantry,1946,1,2025,12,0,0,371,1,1051,1,1051,1,1051,1,0,0,0,0,0,0,0,0,0,0,0,0
51,77,Engineer Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,370,1,371,1,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,77,Mot Eng Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,370,1,371,1,371,1,253,1,253,1,253,1,0,0,0,0,0,0,0,0
53,77,Mech Eng Pl,0,average,1,platoon,3,infantry,1960,1,2025,12,0,0,370,1,371,1,371,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0
55,77,1 Naval Gun,0,average,4,naval,2,artillery,1946,1,2025,12,0,0,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,77,2 Naval Guns,0,average,4,naval,2,artillery,1946,1,2025,12,0,0,530,1,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,77,Strike Element,0,average,1,platoon,4,miscellaneous,1957,1,2025,12,0,0,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,Level Bomber,0,average,1,platoon,4,miscellaneous,1974,1,1988,12,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,77,SEAD Strike,0,average,1,platoon,4,miscellaneous,1989,1,2025,12,0,0,560,1,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,77,Fortifications,0,average,1,platoon,4,miscellaneous,1946,1,2025,12,0,0,172,1,171,1,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,Util Vehicles,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,310,1,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,Utility Vehicle,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,77,Engineer Tank,0,average,0,section,1,armor,1946,1,2025,12,0,0,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,77,Hvy Truck Pl,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,255,1,255,1,255,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0
86,77,Hvy Truck Sec,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,255,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,77,Med Truck Pl,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,253,1,253,1,253,1,253,1,0,0,0,0,0,0,0,0,0,0,0,0
88,77,Med Truck Sec,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,253,1,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,77,Tracked APC Pl,0,average,0,section,4,miscellaneous,1948,1,2025,12,0,0,55,1,55,1,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0
91,77,Tracked APC Sec,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,55,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
