id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,*****Japan*****,344,NO UNIT,14,other,0,default,1954,7,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65103,0,0,0,0
2,0,****7/54 -2020,344,NO UNIT,14,other,0,default,1901,1,1901,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,M24 Chaffee,132,light tank,2,armor,3,track,1954,7,1959,12,4,5,3,49,17,80,0,3,5,0,1,7,6,14,0,2,84,24,24,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,12001,0,16,4124,4125
8,5,M41 Bulldog,132,light tank,2,armor,3,track,1959,6,1989,12,4,4,4,62,24,90,0,5,8,0,1,7,6,18,0,0,86,21,21,0,15,66,120,0,55,90,0,0,0,0,4,3,2,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,8413,0,13,214,4126
14,5,TYPE 16 MCV,284,armored car,8,recon,2,wheel (AT),2017,6,2025,12,3,4,5,261,32,91,50,50,22,0,6,6,0,12,0,2,98,20,0,10,25,66,120,0,52,90,0,0,0,0,12,12,4,12,8,6,4,0,12,6,4,12,6,4,3,0,0,0,0,0,0,0,0,1385,0,7433,7431,7435
18,5,Type 74,133,medium tank,2,armor,3,track,1983,1,2025,12,4,4,4,176,20,90,20,25,22,0,4,6,13,37,0,1,97,15,0,15,25,67,120,0,55,90,0,0,0,0,12,8,4,24,13,8,2,0,12,8,4,23,12,8,2,0,0,0,0,0,0,0,0,45353,0,1874,1874,1874
19,5,Type 74,133,medium tank,2,armor,3,track,1995,1,2025,12,4,4,4,176,20,90,20,25,22,0,4,6,13,37,0,1,97,15,0,15,25,67,120,0,55,90,0,0,0,0,12,8,4,24,13,8,2,0,12,8,4,23,12,8,2,0,0,0,0,0,0,0,0,45353,0,1874,1874,1874
20,5,M4A3E8 Sherman,133,medium tank,2,armor,3,track,1954,7,1964,12,5,5,4,62,14,90,0,3,4,0,1,7,12,37,0,2,85,21,35,0,15,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,24015,0,444,7519,7520
21,5,M4A3E8 Sherman,133,medium tank,2,armor,3,track,1965,1,1976,12,5,5,4,62,14,90,0,3,4,0,1,7,12,37,0,2,85,21,35,0,15,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,24015,0,444,7519,7520
22,5,Type 10,133,medium tank,2,armor,3,track,2012,1,2025,12,4,3,7,424,23,92,50,60,22,4,7,9,0,44,0,3,103,0,0,10,30,67,120,0,52,90,0,0,0,0,90,50,30,150,50,37,20,0,50,22,10,90,30,15,10,0,0,0,0,0,0,0,0,32285,0,7311,7312,7313
23,5,Type 90,133,medium tank,2,armor,3,track,2011,1,2025,12,5,3,6,385,23,90,40,50,22,4,6,8,0,50,0,2,103,0,0,20,20,67,120,0,55,90,0,0,0,0,80,40,27,143,45,25,15,0,42,20,10,82,29,15,6,0,0,0,0,0,0,0,0,1396,0,7488,7486,7487
24,5,Type 61,133,medium tank,2,armor,3,track,1962,1,2000,12,4,4,4,108,16,90,20,10,18,0,0,6,13,37,0,1,93,25,15,10,10,66,120,0,55,90,0,0,0,0,15,8,4,13,8,9,2,0,15,8,4,13,7,7,2,0,0,0,0,0,0,0,0,45352,0,1872,1872,1872
25,5,Type 61,133,medium tank,2,armor,3,track,1976,1,2025,12,4,4,4,108,16,90,20,10,18,0,0,6,13,37,0,1,93,25,15,10,10,66,120,0,55,90,0,0,0,0,15,8,4,13,8,9,2,0,15,8,4,13,7,7,2,0,0,0,0,0,0,0,0,65447,0,1872,1872,1872
26,5,Type 74,133,medium tank,2,armor,3,track,1975,1,1982,12,4,4,4,166,20,90,20,25,22,0,4,6,13,37,0,1,96,15,0,15,25,67,120,0,55,90,0,0,0,0,12,8,4,24,13,8,2,0,12,8,4,23,12,8,2,0,0,0,0,0,0,0,0,45353,0,1874,1874,1874
27,5,Type 74 Kai,133,medium tank,2,armor,3,track,1991,1,2025,12,4,4,4,222,20,93,40,25,22,0,4,6,13,37,0,1,97,15,0,15,25,67,120,0,55,90,0,0,0,0,12,8,4,24,13,8,2,0,12,8,4,23,12,8,2,0,0,0,0,0,0,0,0,65446,0,1875,1875,1875
28,5,Type 90,133,medium tank,2,armor,3,track,1992,1,1999,12,5,3,6,330,24,90,40,45,22,0,5,8,0,50,0,2,101,0,0,20,20,67,120,0,55,90,0,0,0,0,67,30,17,143,45,20,10,0,42,15,7,82,29,10,6,0,0,0,0,0,0,0,0,65449,0,102,7486,7487
29,5,Type 90,133,medium tank,2,armor,3,track,2000,1,2010,12,5,3,6,354,23,90,40,50,22,3,5,8,0,50,0,2,102,0,0,20,20,67,120,0,55,90,0,0,0,0,77,40,27,143,45,25,10,0,52,20,10,82,29,15,6,0,0,0,0,0,0,0,0,65449,0,102,7486,7487
30,5,Bulldozer,146,engineer tank,2,armor,3,track,1946,1,2025,1,2,1,1,53,6,51,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34044,0,631,631,631
31,5,Sherman Dozer,146,engineer tank,2,armor,3,track,1947,1,1968,12,5,5,4,107,12,90,0,3,3,0,1,7,0,26,0,0,248,52,45,0,0,66,120,0,55,90,0,0,0,0,109,5,4,9,6,6,2,0,11,5,4,9,6,6,2,0,0,0,0,0,0,0,0,34045,0,262,7517,7518
32,5,Type 67 AEV,146,engineer tank,2,armor,3,track,1967,1,2025,12,5,4,5,99,23,90,5,0,0,0,0,6,13,31,0,2,55,90,0,0,0,0,0,0,0,0,0,0,0,0,113,8,4,13,8,9,2,0,15,8,4,13,7,7,2,0,0,0,0,0,0,0,0,8414,0,2091,2091,2091
33,5,Type 74 Dozer,146,engineer tank,2,armor,3,track,1975,1,1982,12,5,4,4,217,19,90,20,25,22,0,4,6,0,37,0,1,96,15,0,15,25,67,120,0,56,90,0,0,0,0,123,8,4,24,13,8,2,0,25,8,4,23,12,8,2,0,0,0,0,0,0,0,0,5015,0,1876,1876,1876
34,5,Type 90 Dozer,146,engineer tank,2,armor,3,track,1992,1,1999,12,5,3,6,378,23,90,40,45,22,0,5,8,0,50,0,2,101,0,0,20,20,67,120,0,55,90,0,0,0,0,142,30,17,143,45,20,10,0,44,15,7,82,29,10,6,0,0,0,0,0,0,0,0,5020,0,77,77,77
35,5,Type 90 Dozer,146,engineer tank,2,armor,3,track,2000,1,2025,12,5,3,6,401,22,90,40,50,22,3,5,8,0,50,0,2,102,0,0,20,20,67,120,0,55,90,0,0,0,0,142,40,27,143,45,25,10,0,44,20,10,82,29,15,6,0,0,0,0,0,0,0,0,5020,0,77,77,77
36,5,Type 90 Roller,146,engineer tank,2,armor,3,track,2000,1,2025,12,5,3,6,401,22,90,40,50,22,3,5,8,0,50,0,2,102,0,0,20,20,67,120,0,55,90,0,0,0,0,142,40,27,143,45,25,10,0,44,20,10,82,29,15,6,0,0,0,0,0,0,0,0,5044,0,1879,1879,1879
