rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,****Romania****,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,T-4,59,0,4,5,229,122,0,123,30,50,120,0,0,0,120,0,13,8,3,2,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,53,51,39,23004,0,4,7,0,7,0,3,0,13,4,17,1804,0,4,0,1,12,0,0,55,0,55,0,1804,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,T-5,59,0,5,5,16,122,0,123,30,44,120,0,0,0,120,0,15,14,4,4,11,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,53,64,39,23059,0,4,2,3,7,0,4,0,13,4,30,1814,0,4,1,5,12,0,0,55,0,55,0,1814,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,T-34/85 M1947,59,0,4,5,86,66,0,65,36,19,120,0,0,0,120,0,18,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,69,50,39,11002,0,3,0,0,7,0,3,0,13,3,22,49,0,4,0,6,12,0,0,0,0,0,0,2560,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,T-34/85M,59,0,4,5,87,66,0,65,25,19,120,0,0,0,120,0,19,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,70,95,55,39,11002,0,3,0,11,7,0,3,0,13,3,22,49,0,4,0,1,12,0,0,0,0,0,0,2560,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,T-54B,59,0,4,4,90,62,54,61,19,15,120,0,90,0,120,0,16,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,80,85,39,11005,20,5,0,0,6,2,6,0,13,4,27,710,0,4,0,1,12,0,0,0,111,0,0,710,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,T-54B,59,0,4,4,92,62,54,61,19,9,120,0,90,0,120,0,16,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,81,100,89,39,11005,20,5,0,6,6,2,6,0,13,4,27,710,0,4,0,1,12,0,0,0,111,0,0,710,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,T-55,59,0,4,4,91,62,0,0,20,23,120,0,0,0,0,0,17,20,8,6,23,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,67,85,39,11005,20,5,0,0,6,2,6,0,13,4,27,4402,0,4,0,1,12,0,0,0,0,0,0,4417,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,T-55A,59,0,4,4,91,62,54,0,19,18,120,0,90,0,0,0,17,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,79,92,39,861,20,5,0,6,6,2,6,0,13,4,27,4402,0,4,0,1,12,0,0,0,111,0,0,4417,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,T-55A,59,0,4,4,92,62,54,0,19,18,120,0,90,0,0,0,17,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,80,103,92,39,861,20,5,0,6,6,2,6,0,13,4,27,4402,0,4,0,1,12,0,0,0,111,0,0,4417,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,TR-580,59,0,4,4,94,64,52,0,17,10,120,0,90,0,0,0,24,19,9,6,23,15,6,4,19,18,6,23,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,77,79,124,39,23023,20,10,7,9,6,1,18,0,13,4,29,2667,0,4,1,1,12,0,0,0,111,0,0,2667,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,TR-580,59,0,4,4,92,64,52,0,17,17,120,0,90,0,0,0,24,19,9,6,23,15,6,4,19,18,6,23,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,80,94,124,39,23023,20,10,0,9,6,1,18,0,13,4,29,2667,0,4,1,1,12,0,0,0,111,0,0,2667,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,TR-580,59,0,4,4,93,64,52,0,17,17,120,0,90,0,0,0,24,19,9,6,23,15,6,4,19,18,6,23,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,95,115,131,39,23023,20,20,0,9,6,1,18,0,13,4,29,2667,0,4,1,1,12,0,0,0,111,0,0,2667,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,TR-85,59,0,4,4,92,64,52,0,18,8,120,0,90,0,0,0,20,19,9,6,27,15,10,4,21,18,9,29,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,92,85,94,146,39,1281,20,20,3,12,6,2,22,0,13,4,33,2667,0,4,1,1,12,0,0,0,111,0,0,2667,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,TR-85,59,0,4,4,93,64,52,0,18,8,120,0,90,0,0,0,20,19,9,6,27,15,10,4,21,18,9,29,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,92,95,125,158,39,1281,30,25,3,12,6,3,22,0,13,4,33,2667,0,4,1,1,12,0,0,0,111,0,0,2667,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,TR-85M1 Bizonul,59,0,4,4,93,64,52,0,17,3,120,0,90,0,0,0,22,42,20,13,58,33,22,8,50,25,15,65,33,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,92,100,125,248,39,23088,40,40,9,12,6,4,22,0,13,5,33,4354,0,4,4,1,12,0,0,0,111,0,0,4355,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,TR-85M2 Bizonul,59,0,4,4,93,64,52,0,14,3,120,0,90,0,0,0,24,42,20,13,58,33,22,8,50,25,15,65,33,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,92,112,125,268,39,1280,40,50,12,12,6,6,22,1,0,5,33,4354,0,4,4,1,12,0,0,0,111,0,0,4355,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,T-72M,59,0,4,3,101,64,52,0,19,0,120,0,90,0,0,0,20,34,9,6,39,18,7,5,45,16,6,43,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,71,79,92,165,39,52601,20,20,12,9,6,2,22,0,13,4,41,4850,0,4,1,1,12,0,0,0,111,0,0,4034,4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,T-72M,59,0,4,3,102,64,52,0,13,0,120,0,90,0,0,0,20,34,10,6,39,18,7,5,45,24,6,43,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,93,125,185,39,8454,20,20,15,12,6,2,22,0,13,4,41,357,0,4,1,1,12,0,0,0,111,0,0,4034,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,TR-125,59,0,4,3,105,64,52,0,13,0,120,0,90,0,0,0,25,43,13,6,48,23,11,6,60,23,10,65,30,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,91,105,125,239,39,11129,30,25,15,12,7,3,22,2,0,4,41,1473,0,4,2,1,12,0,0,0,111,0,0,1473,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,JPz IV/70,39,0,4,5,249,0,0,123,19,38,0,0,0,0,90,0,13,14,4,5,14,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,54,57,39,64518,0,5,0,0,7,0,4,0,10,5,18,2082,0,4,2,1,12,0,0,55,0,0,0,2082,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,RN-94T AOP/GSR,57,0,3,4,52,0,0,0,90,0,0,0,0,0,0,0,36,3,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,100,125,187,39,79,50,0,0,0,9,0,20,0,4,5,13,1099,4,3,2,1,12,0,111,0,0,0,0,1099,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Stug IIIg,39,0,3,4,233,0,0,0,18,36,0,0,0,0,0,0,13,9,4,5,9,4,3,2,9,10,5,9,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,54,46,39,23082,0,4,0,0,7,0,3,0,10,3,16,2085,0,4,0,1,12,0,0,0,0,0,0,2086,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SU-100,39,0,4,4,90,0,0,0,15,18,0,0,0,0,0,0,17,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51,67,48,39,55003,0,3,0,0,6,0,4,0,13,3,24,2937,0,4,0,1,12,0,0,0,0,0,0,3189,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SU-100M,39,0,4,4,90,51,0,0,15,9,90,0,0,0,0,0,15,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,68,93,56,39,11025,0,3,0,9,6,0,4,0,13,3,24,2937,0,4,0,1,12,0,0,111,0,0,0,3189,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ISU-152,39,0,4,5,103,54,0,0,13,7,90,0,0,0,0,0,12,19,9,9,10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,94,52,39,11027,0,2,0,0,3,0,2,0,13,3,36,4693,0,4,0,1,12,0,0,111,0,0,0,4694,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,FO Car,57,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,125,69,39,7066,0,0,0,0,0,0,0,0,2,0,10,890,0,3,0,1,12,0,0,0,0,0,0,8036,8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ISU-152,39,0,4,5,103,54,0,0,13,0,90,0,0,0,0,0,12,19,9,9,10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,94,52,39,11027,0,2,0,7,3,0,2,0,13,3,36,2939,0,4,0,1,12,0,0,111,0,0,0,7969,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,BRDM-1 Schmel,52,0,2,3,144,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,79,62,39,23035,0,0,0,8,4,0,0,0,0,3,10,8587,2,3,0,1,12,0,0,0,0,0,0,8589,8588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BRDM-2 Malutka,52,0,3,3,145,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70,125,115,39,11030,0,0,0,14,4,0,0,0,0,3,10,2238,3,3,0,1,12,0,0,0,0,0,0,4222,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,TAB-77 Malutka,52,0,4,3,56,60,145,0,50,25,90,0,0,4,0,0,28,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,90,125,65,39,23014,20,0,0,0,9,0,0,0,0,4,10,194,4,3,0,1,12,0,111,0,0,0,0,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,MLVM AR,133,0,4,4,42,0,0,0,50,0,0,0,0,0,0,0,22,3,2,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,88,125,40,39,23021,0,0,0,0,6,0,0,0,0,4,11,2935,2,4,0,1,12,0,0,0,0,0,0,2935,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TAB-71 AR,38,0,4,4,40,0,0,0,70,0,0,0,0,0,0,0,29,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,71,125,39,39,1383,20,0,0,0,9,0,0,0,0,3,10,8056,4,3,0,1,12,0,0,0,0,0,0,8056,8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,RN-94T AOP/GSR,57,0,3,4,52,0,0,0,90,0,0,0,0,0,0,0,36,3,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,110,125,202,39,79,50,0,0,0,9,0,20,15,4,5,13,1099,4,3,2,1,12,0,111,0,0,0,0,1099,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,M1989 122mm,21,0,4,4,110,0,0,0,32,0,0,0,0,0,0,0,21,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,89,125,51,39,23022,20,0,0,2,6,0,0,0,0,4,12,7455,2,4,0,1,12,0,0,0,0,0,0,7457,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,ZSU-57-2,22,0,5,6,59,0,0,0,46,7,0,0,0,0,0,0,17,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,102,48,39,13383,10,10,0,0,9,0,6,0,0,4,21,2230,0,4,0,1,12,0,0,0,0,0,0,4035,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Gepard A1,22,0,6,3,30,0,0,0,20,2,0,0,0,0,0,0,23,14,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,103,125,189,39,80,40,105,2,0,9,2,8,7,0,4,36,112,0,4,0,1,12,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
