id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,**South Yemen**,344,NO UNIT,14,other,0,default,1967,11,1990,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65159,0,0,0,0
2,0,****11/67-4/90,332,fort,13,fortification,0,default,1967,11,1990,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65159,0,0,0,0
5,76,T-34/85 M1947,130,main battle tank,2,armor,3,track,1968,1,1989,12,4,5,3,50,18,42,0,3,3,0,0,7,13,24,0,0,86,29,26,0,0,61,120,0,0,0,0,60,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,52603,0,49,49,49
10,76,Centurion Mk 3,130,main battle tank,2,armor,3,track,1968,1,1975,12,5,4,4,78,12,41,0,10,6,0,1,7,13,38,0,1,95,35,10,0,20,66,120,0,51,90,0,0,0,0,13,11,5,16,12,8,2,0,13,5,5,16,10,6,2,0,0,0,0,0,0,0,0,8012,0,1003,1003,1003
15,76,T-54B,130,main battle tank,2,armor,3,track,1968,1,1988,12,4,4,4,85,16,42,20,5,6,0,2,6,13,27,0,0,91,19,9,6,0,59,120,0,50,90,0,63,120,0,0,0,0,0,0,0,0,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,11120,0,4413,4413,4413
20,76,Type 59,130,main battle tank,2,armor,3,track,1980,1,1988,12,4,4,4,77,16,62,20,3,6,0,0,6,13,27,0,0,90,19,9,6,0,54,120,0,52,90,0,55,120,0,0,0,0,0,0,0,0,0,19,8,6,20,15,6,4,0,0,0,0,0,0,0,0,14262,0,1600,1600,1600
25,76,AMX 30,130,main battle tank,2,armor,3,track,1980,1,1989,12,4,4,4,124,20,61,20,15,18,0,0,6,13,27,0,1,97,23,0,24,0,68,120,0,236,90,0,0,0,0,21,8,3,38,8,6,2,0,19,6,3,21,6,6,2,0,0,0,0,0,0,0,0,6014,0,2208,2208,2208
40,76,Archer,143,assault gun,2,armor,3,track,1968,1,1980,12,3,4,3,32,11,40,0,3,4,0,0,7,0,14,0,0,245,9,25,0,5,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,2,2,3,0,0,0,0,0,0,0,0,0,1029,0,179,179,179
41,76,SU-100,143,assault gun,2,armor,3,track,1970,1,1989,12,4,4,3,54,17,51,0,3,4,0,0,6,13,24,0,0,91,15,12,6,0,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,11025,0,2940,2940,2940
55,76,BTR-50PK,166,tracked APC,3,APC,3,track,1968,1,2025,12,4,2,4,27,16,52,0,0,0,0,0,9,114,12,4,0,62,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,7506,0,2078,2078,2078
