rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Battalion HQ,88,60,125,10,5,245,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Tank,88,62,90,1,0,4,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Tank Team,88,62,90,1,0,4,4,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Tank Platoon(4),88,62,78,1,1,4,4,4,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Tank Platoon(-),88,78,90,1,0,4,4,31,0,0,0,0,0,0,0,4,12,-5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Ind Tank Pl,88,85,93,1,1,4,4,4,55,0,0,0,0,0,0,1,12,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Tank Company,88,69,78,1,2,4,1006,1006,1006,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Tank Company(-),88,78,90,1,2,4,1007,1004,1026,0,0,0,0,0,0,4,12,-5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Tank Company +,88,69,78,1,2,4,1006,1006,1006,1166,256,1161,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Obsolete Tank,88,88,95,1,0,35,0,0,0,0,0,0,0,0,0,1,12,-10,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Engineer Tank,88,60,125,1,0,256,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Eng Tank Sec,88,76,125,1,0,256,256,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Eng Tank Pl,88,76,78,1,0,256,256,256,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Armoured Car,88,74,93,1,0,31,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Armoured Car Pl,88,74,90,1,0,31,31,31,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,APC Engineer Pl,88,62,90,3,0,466,466,466,41,41,41,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Engineer Pl,88,60,90,3,0,466,466,466,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Demo Section,88,88,125,3,0,472,472,0,0,0,0,0,0,0,0,1,12,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Engineer Pl-M,88,60,90,3,0,466,466,466,551,551,551,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Guards Pl,88,60,69,3,1,360,360,360,360,0,0,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Lt Guards Pl,88,60,69,3,1,360,361,361,361,0,0,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Guards Wpn Pl,88,60,69,3,1,79,79,63,63,105,105,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Guards Company,88,60,69,3,2,360,1034,1035,1035,1036,0,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,M - Guards Pl,88,60,69,3,1,360,360,360,360,552,552,552,552,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,M-Lt Guard Pl,88,60,69,3,1,360,361,361,361,552,552,552,552,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,M-Guard Wpn Pl,88,60,69,3,1,79,79,63,63,105,105,552,552,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,M-Guards Coy,88,60,69,3,2,360,1038,1039,1039,1040,0,0,0,0,0,7,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Infantry Pl,88,60,90,3,1,365,370,365,365,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Weapons Pl,88,60,90,3,1,78,76,63,105,105,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Inf AT Platoon,88,60,90,3,1,105,105,105,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Inf MG Platoon,88,60,90,3,1,75,75,78,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Infantry Coy,88,60,90,3,2,365,1044,1044,1044,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Infantry Coy +,88,60,90,3,2,365,1044,1044,1044,1045,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MG Section,88,60,90,3,0,75,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,HMG Section,88,62,90,3,0,78,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Motor Inf Pl,88,60,90,3,1,365,365,365,365,551,551,551,551,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Mot - Weps Pl,88,60,90,3,1,78,76,63,105,105,551,551,551,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Mot Inf AT Pl,88,60,90,3,1,105,105,105,311,311,311,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Mot Inf MG Pl,88,60,65,3,1,75,75,78,551,551,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Mot Inf Company,88,60,90,3,2,365,551,1054,1054,1054,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Mot Inf Coy (+),88,60,90,3,2,365,551,1054,1054,1054,1055,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,APC Inf Platoon,88,62,90,3,1,365,370,365,365,41,41,41,41,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
