id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,43,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43,Tank Company,0,average,2,company,1,armor,1946,1,2025,12,0,0,545,1,545,1,1107,1,1107,1,1107,1,0,0,0,0,0,0,0,0,0,0
4,43,Rifle Co (+),0,average,2,company,3,infantry,1946,1,2025,12,0,0,2,1,49,1,1039,1,1039,1,1039,1,1009,1,1029,1,0,0,0,0,0,0
6,43,Rifle Company,0,average,2,company,3,infantry,1946,1,2025,12,0,0,2,1,49,1,1039,1,1039,1,1039,1,1029,1,0,0,0,0,0,0,0,0
7,43,Mech Rifle Co,0,average,2,company,3,infantry,1950,1,2025,12,0,0,2,1,200,1,1038,1,1038,1,1038,1,1040,1,0,0,0,0,0,0,0,0
9,43,Mortar Platoon,0,average,0,section,2,artillery,1946,1,2025,12,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,43,AGL Sec,0,average,0,section,3,infantry,1980,11,2025,12,0,0,152,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,43,Assault Gun Pl,0,average,1,platoon,2,artillery,1946,1,1979,12,0,0,642,1,642,1,642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,43,SP Gun Pl,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,510,1,510,1,510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,43,Militia Co,0,average,3,combat group,3,infantry,1946,1,2025,12,-10,-10,99,1,1037,1,1037,1,1037,1,0,0,0,0,0,0,0,0,0,0,0,0
16,43,Mortar,0,average,0,section,2,artillery,1946,1,2025,12,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,43,Field Gun Pl,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,255,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,43,Light Tank Pl,0,average,1,platoon,1,armor,1946,1,2025,12,0,0,159,1,159,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,43,Inf-ATGMs,0,average,0,section,3,infantry,1967,1,2025,12,0,0,60,1,60,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,43,AA-Gun Bty,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,88,1,88,1,88,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0
21,43,Scouts,0,average,0,section,3,infantry,1946,1,2025,12,3,3,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,43,Scout Car Sec,0,average,0,section,1,armor,1946,1,2025,12,3,3,136,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,43,Armoured Patrol,0,average,3,combat group,1,armor,1950,1,2025,12,3,3,545,1,1046,1,1022,1,1021,1,1090,1,1044,1,0,0,0,0,0,0,0,0
24,43,Field Gun Bty,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,255,1,255,1,255,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0
25,43,Inf-SAMs,0,average,0,section,3,infantry,1971,1,2025,12,0,0,49,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,43,Utility Veh (3),0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,80,1,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
