rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,***Argentina***,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,65129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Vickers M1934,12,0,2,3,80,0,0,0,120,0,0,0,0,0,0,0,16,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,67,12,45,19014,0,1,0,0,9,0,0,0,0,3,10,3869,0,4,0,1,12,0,0,0,0,0,0,3869,3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M41A3,12,0,4,4,86,66,55,0,30,25,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,68,89,60,45,32346,0,5,5,5,7,1,8,0,6,4,18,13,0,4,1,1,12,0,0,0,208,0,0,13,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M41A3,12,0,4,4,101,66,55,0,30,25,120,0,90,0,0,0,24,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,90,110,62,45,32346,0,5,5,5,7,1,8,0,6,4,18,13,0,4,1,1,12,0,0,0,208,0,0,13,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,AMX-13/90,12,0,3,3,96,63,0,0,12,0,120,0,0,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,69,100,57,45,54003,20,10,0,20,6,0,8,0,6,4,12,2448,0,4,1,1,12,0,0,0,0,0,0,2448,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,AMX-13/105,12,0,3,3,92,63,0,0,12,0,120,0,0,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,79,125,70,45,54004,20,10,0,20,6,0,8,0,6,4,12,2451,0,4,1,1,12,0,0,0,0,0,0,2451,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,AMX-13/105+,12,0,3,3,92,63,54,0,12,0,120,0,90,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,79,125,72,45,54003,20,10,0,20,6,0,8,0,6,4,12,2451,0,4,1,1,12,0,0,0,0,0,0,2451,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Nahuel DL43,59,0,5,5,83,70,0,75,35,35,120,0,0,0,120,0,10,8,5,4,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,60,44,45,65038,0,3,0,0,7,0,2,0,13,3,24,1593,0,4,0,1,12,0,0,208,0,0,0,1593,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Sherman M4A4,59,0,5,5,84,66,55,65,48,49,120,0,90,0,120,0,15,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,76,56,45,8427,0,3,0,0,7,1,3,0,13,3,24,178,0,4,2,1,12,0,0,209,208,209,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Firefly IC,59,0,5,5,88,66,55,0,33,33,120,0,90,0,0,0,13,10,4,4,9,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,48,79,60,45,54055,0,4,10,0,6,0,4,0,10,3,32,1831,0,4,2,1,12,0,0,0,0,0,0,4071,4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Firefly VC,59,0,5,5,88,66,51,0,26,16,120,0,90,0,0,0,13,9,4,4,11,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,48,79,65,45,54055,0,4,36,0,6,0,4,0,10,3,33,471,0,4,2,1,12,0,0,0,0,0,0,4071,4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Repotenciado,59,0,5,4,92,58,60,0,25,0,120,0,90,0,0,0,15,12,5,4,11,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,95,95,45,54053,10,8,0,30,6,1,8,0,13,4,24,1833,0,4,2,1,12,0,0,0,208,0,0,1833,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,TAM M1979,59,0,4,4,94,58,54,0,15,0,120,0,90,0,0,0,28,9,5,4,12,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,79,100,132,45,65006,20,15,10,25,6,1,18,0,11,4,30,1687,0,4,1,1,12,0,0,0,0,0,0,1687,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,TAM M1994,59,0,4,4,95,58,54,0,10,0,120,0,90,0,0,0,28,9,5,4,12,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,94,125,159,45,54061,30,25,15,25,6,2,22,0,11,4,30,1687,0,4,1,1,12,0,0,0,0,0,0,1687,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Gral. Belgrano,59,0,4,4,93,58,54,0,10,0,120,0,90,0,0,0,28,9,5,4,12,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,106,125,222,45,54060,40,30,25,15,6,4,22,0,11,4,30,1687,0,4,1,1,12,0,0,0,0,0,0,1687,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,G. Belgrano ERA,59,0,4,4,93,58,54,0,10,0,120,0,90,0,0,0,28,9,5,4,12,8,6,3,11,7,4,14,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91,110,125,231,45,54059,40,35,25,15,6,4,22,0,0,4,30,1687,0,4,2,1,12,0,0,0,0,0,0,1687,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
