id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,*****Italy*****,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65119,0,0,0,0
2,34,L6/40 Mod II,120,light cavalry tank,1,cavalry,3,track,1946,1,1949,12,2,2,3,28,15,40,0,2,2,0,0,8,6,10,0,0,64,30,30,0,20,51,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,1,0,0,0,0,0,0,0,0,34011,0,4122,4122,4122
3,34,M5A1EI Stuart,120,light cavalry tank,1,cavalry,3,track,1946,1,1949,12,3,4,3,48,17,90,0,3,2,0,1,8,6,13,0,0,63,44,103,0,0,54,120,0,48,90,0,59,90,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,34012,0,1205,1205,1205
4,34,M24EI Chaffee,132,light tank,2,armor,3,track,1949,1,1954,12,4,5,3,45,17,90,0,3,5,0,0,7,6,18,0,0,69,24,24,0,0,54,120,0,48,90,0,59,90,0,0,0,0,0,0,0,0,0,5,3,2,4,3,3,1,0,0,0,0,0,0,0,0,34013,0,213,4123,4125
5,34,M41EI Bulldog,132,light tank,2,armor,3,track,1955,1,1971,12,4,4,4,63,24,90,0,5,8,0,1,7,6,25,0,2,62,22,30,0,10,54,120,0,48,90,0,0,0,0,4,3,2,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,34014,0,13,13,4126
6,34,M4A4 Sherman,130,main battle tank,2,armor,3,track,1946,1,1969,12,5,5,3,56,11,92,0,3,3,0,1,7,10,31,0,2,71,49,48,0,0,54,120,0,48,90,0,59,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,7244,0,129,129,129
7,34,Carro P26/40,156,reserve tank,2,armor,3,track,1946,1,1949,12,3,4,3,50,15,60,0,3,3,0,0,7,11,27,0,0,67,20,35,10,0,51,120,0,44,90,0,0,0,0,9,8,8,9,8,8,3,0,8,6,5,8,6,5,3,0,0,0,0,0,0,0,0,34020,0,743,743,743
8,34,Carro 5 Pantera,136,obsolete heavy tank,2,armor,3,track,1946,1,1949,12,5,5,4,68,15,70,0,4,4,0,0,7,11,44,0,2,66,33,49,0,0,52,120,0,46,90,0,60,120,0,0,0,0,0,0,0,0,0,14,5,5,12,5,5,2,0,0,0,0,0,0,0,0,6426,0,1815,1815,1815
9,34,M4A4(A) Sherman,133,medium tank,2,armor,3,track,1947,1,1954,12,5,5,4,60,13,91,0,3,4,0,0,7,13,33,0,2,72,30,50,0,0,54,120,0,48,90,0,59,120,0,0,0,0,0,0,0,0,0,10,4,4,9,6,6,2,0,0,0,0,0,0,0,0,34021,0,444,444,444
10,34,M4A4(B) Sherman,129,CS tank,2,armor,3,track,1947,1,1954,12,5,5,4,53,13,90,0,3,3,0,0,6,12,32,0,2,84,40,0,26,0,54,120,0,48,90,0,59,120,0,0,0,0,0,0,0,0,0,10,4,4,9,6,6,2,0,0,0,0,0,0,0,0,25121,0,1834,3813,3816
11,34,M26EI Pershing,131,CS main battle tank,2,armor,0,default,1955,1,1955,12,5,5,4,72,15,91,0,5,6,0,0,6,13,42,0,2,73,30,40,0,0,54,120,0,48,90,0,59,120,0,15,8,5,11,8,8,3,0,15,8,5,11,8,8,3,0,0,0,0,0,0,0,0,8439,0,486,486,4128
12,34,M26EI Pershing,131,CS main battle tank,2,armor,0,default,1955,1,1955,12,5,5,4,72,15,91,0,5,6,0,0,6,13,42,0,2,73,30,40,0,0,54,120,0,48,90,0,59,120,0,15,8,5,11,8,8,3,0,15,8,5,11,8,8,3,0,0,0,0,0,0,0,0,8439,0,486,486,4128
13,34,M47EI Patton,131,CS main battle tank,2,armor,3,track,1955,1,1964,12,5,5,4,99,16,91,0,10,18,0,0,6,13,44,0,2,75,31,30,10,0,54,120,0,48,90,0,59,120,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,34024,0,455,455,4129
14,34,M47A1EI Patton,130,main battle tank,2,armor,3,track,1955,1,1964,12,5,5,4,99,16,90,0,10,18,0,0,6,13,44,0,2,75,30,31,10,0,54,120,0,48,90,0,59,120,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,34025,0,456,456,4129
15,34,M47A2EI Patton,131,CS main battle tank,2,armor,3,track,1965,1,1976,12,5,4,4,113,17,91,20,10,18,0,1,6,13,44,0,2,75,30,26,13,10,53,120,0,48,90,0,0,0,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,34026,0,481,481,4129
16,34,M47REI Patton,130,main battle tank,2,armor,3,track,1965,1,1989,6,5,4,4,114,17,90,20,10,18,0,1,6,13,44,0,2,75,20,0,20,31,53,120,0,48,120,0,0,0,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,34027,0,457,457,4129
17,34,M60A1EI Patton,133,medium tank,2,armor,3,track,1965,1,1969,12,5,4,4,144,16,90,20,15,18,0,1,6,13,48,0,2,77,23,0,20,20,54,120,0,48,90,0,0,0,0,26,9,6,26,14,8,4,0,26,9,6,26,14,6,4,0,0,0,0,0,0,0,0,34028,0,1055,1055,7338
18,34,M60A1-B Patton,133,medium tank,2,armor,3,track,1970,1,1992,12,5,4,4,160,16,90,30,15,18,0,4,6,13,50,0,2,79,23,0,20,20,54,120,0,48,90,0,0,0,0,26,12,6,26,14,8,4,0,26,12,6,26,14,6,4,0,0,0,0,0,0,0,0,34029,0,4485,4489,4486
19,34,M60A1 (ERA) EI,133,medium tank,2,armor,3,track,1993,1,1994,12,5,4,4,179,16,91,30,28,18,0,2,6,0,49,0,2,80,23,0,20,20,54,120,0,48,90,0,0,0,0,28,14,6,28,16,8,4,0,26,12,6,26,14,6,4,0,0,0,0,0,0,0,0,34030,0,1076,1076,1076
20,34,Leopard 1A2IT,140,infantry tank,2,armor,3,track,1974,1,1985,12,5,4,4,150,23,90,30,15,18,0,4,6,13,40,0,2,79,20,0,15,15,53,120,0,47,90,0,0,0,0,14,9,4,47,9,8,3,0,14,6,3,28,8,6,3,0,0,0,0,0,0,0,0,34031,0,1424,3891,3890
21,34,Leopard 1A2A2IT,140,infantry tank,2,armor,3,track,1985,1,2003,4,5,4,4,167,23,90,30,20,18,0,4,6,13,40,0,2,80,15,0,20,15,53,120,0,47,90,0,0,0,0,16,9,4,47,9,8,3,0,16,6,4,28,8,6,3,0,0,0,0,0,0,0,0,34032,0,1425,3891,3890
22,34,Leopard 1A5IT,140,infantry tank,2,armor,3,track,1995,1,2025,12,5,4,4,249,22,92,40,35,22,3,4,6,0,41,0,2,85,15,0,20,20,53,120,0,47,90,0,0,0,0,21,12,5,55,18,14,3,0,21,8,4,46,12,9,3,0,0,0,0,0,0,0,0,34033,0,1443,3895,3894
23,34,Ariete C1+,130,main battle tank,2,armor,3,track,1998,3,2001,12,5,4,5,322,22,91,40,30,22,0,5,6,0,48,0,2,87,0,0,26,16,53,120,0,47,90,0,111,6,0,78,44,12,130,25,20,12,0,62,20,9,59,18,13,5,0,0,0,0,0,0,0,0,34034,0,617,7438,7440
24,34,Ariete C2+,130,main battle tank,2,armor,3,track,2003,1,2025,12,5,4,6,338,24,91,40,40,22,3,5,6,0,50,0,2,89,0,0,20,22,53,120,0,47,90,0,111,6,0,78,44,12,130,25,20,12,0,62,20,9,59,18,13,5,0,0,0,0,0,0,0,0,36732,0,617,7438,7439
25,34,Ariete C1,130,main battle tank,2,armor,3,track,1998,3,2002,12,5,4,5,308,22,92,40,30,22,0,5,6,0,47,0,2,87,0,0,26,16,53,120,0,47,90,0,111,6,0,78,28,12,100,22,20,12,0,47,14,9,50,14,13,5,0,0,0,0,0,0,0,0,34034,0,617,7438,7440
26,34,Ariete C2,130,main battle tank,2,armor,3,track,2003,1,2025,12,5,4,6,323,24,92,40,40,22,3,5,6,0,49,0,2,89,0,0,20,22,53,120,0,47,90,0,111,6,0,78,28,12,100,22,20,12,0,47,14,9,50,14,13,5,0,0,0,0,0,0,0,0,30678,0,617,7438,7439
27,34,B1 Centauro,121,cavalry tank,1,cavalry,2,wheel (AT),1991,10,2004,12,4,4,5,206,40,92,40,30,22,0,5,6,0,21,0,2,85,10,0,20,10,53,120,0,47,90,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,10,4,4,3,0,0,0,0,0,0,0,0,34042,0,7434,7429,7436
28,34,B1 Centauro+,121,cavalry tank,1,cavalry,2,wheel (AT),1991,10,2025,12,4,4,5,212,35,91,40,30,22,0,5,6,0,23,0,2,85,10,0,20,10,53,120,0,47,90,0,47,90,0,12,12,4,12,8,6,3,0,12,6,4,12,6,4,3,0,0,0,0,0,0,0,0,34041,0,7434,7430,7436
29,34,B1-BT Centauro,176,heavy MRV APC,3,APC,2,wheel (AT),1993,1,2025,12,4,4,7,214,33,90,40,30,22,4,5,6,106,25,0,2,85,4,0,5,5,53,120,0,47,90,0,111,6,0,12,12,4,12,8,6,4,0,12,6,4,12,6,4,3,0,0,0,0,0,0,0,0,34042,0,7434,7431,7435
30,34,B1-B Centauro,121,cavalry tank,1,cavalry,2,wheel (AT),1993,1,2025,12,4,4,5,230,33,91,40,30,22,4,5,6,0,25,0,2,85,15,0,15,15,53,120,0,47,90,0,111,6,0,12,12,4,12,8,6,4,0,12,6,4,12,6,4,3,0,0,0,0,0,0,0,0,34042,0,7434,7429,7436
31,34,Centauro 2,121,cavalry tank,1,cavalry,2,wheel (AT),2018,1,2025,12,4,4,6,284,33,91,40,40,22,4,5,6,0,25,0,2,89,12,0,14,14,53,120,0,47,90,0,111,6,0,16,16,4,16,10,8,4,0,12,6,4,12,6,4,3,0,0,0,0,0,0,0,0,13337,0,7433,7432,7435
32,34,SMV M40 75/18,190,SP gun,4,artillery,3,track,1946,1,1948,12,3,3,3,32,11,91,0,2,2,0,0,7,11,14,0,0,68,20,12,12,0,44,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,34016,0,805,805,805
