id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,54,Headquarters,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,54,Light Tank Co,0,average,2,company,1,armor,1946,1,1949,12,0,0,2,1,1179,1,1179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,54,Light Tank Co,0,average,2,company,1,armor,1950,1,2025,12,0,0,2,1,2,1,1180,1,1180,1,1180,1,0,0,0,0,0,0,0,0,0,0
6,54,Naval Tank Co,0,average,2,company,1,armor,1946,1,1949,12,0,0,6,1,1175,1,1175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,54,Tank Company,0,average,2,company,1,armor,1946,1,1949,12,0,0,24,1,1185,1,1185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,54,Tank Company,0,average,2,company,1,armor,1950,1,2025,12,0,0,24,1,24,1,1186,1,1186,1,1186,1,0,0,0,0,0,0,0,0,0,0
15,54,Armour Cav Co,0,average,2,company,1,armor,1946,1,2025,12,3,3,2,1,2,1,1198,1,1198,1,1196,1,1170,1,1243,1,0,0,0,0,0,0
16,54,Armour Cav Co B,0,average,2,company,1,armor,1977,1,2025,12,3,3,2,1,2,1,1198,1,1198,1,1196,1,1167,1,1243,1,0,0,0,0,0,0
17,54,Armour Cav Team,0,average,3,combat group,1,armor,1957,1,2025,12,3,3,130,1,65,1,229,1,1197,1,39,1,1199,1,1199,1,0,0,0,0,0,0
18,54,Arm Cav Team B,0,average,3,combat group,1,armor,1977,1,2025,12,3,3,130,1,65,1,229,1,1197,1,35,1,1199,1,1199,1,0,0,0,0,0,0
