id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,****Ethiopia***,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65147,0,0,0,0
2,63,T-34/85M,130,main battle tank,2,armor,3,track,1978,1,1992,12,4,5,3,57,19,82,0,3,3,0,0,7,13,22,0,0,90,20,20,10,5,74,120,0,0,0,0,49,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,52603,0,1294,740,1294
5,63,T-54,130,main battle tank,2,armor,3,track,1978,1,2001,12,4,4,4,74,16,82,10,3,6,0,0,6,13,27,0,0,91,16,18,0,0,62,120,0,54,90,0,79,120,0,0,0,0,0,0,0,0,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,11120,0,4420,4408,4420
8,63,T-55,130,main battle tank,2,armor,3,track,1978,1,2001,12,4,4,4,89,17,80,20,5,6,0,2,6,13,27,0,0,91,19,18,6,0,62,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,11121,0,4434,4439,4433
9,63,T-55AM,130,main battle tank,2,armor,3,track,1998,1,2025,12,4,4,4,135,18,81,20,10,22,0,2,6,13,27,0,0,92,19,9,9,6,64,120,0,54,90,0,0,0,0,33,8,6,36,15,6,3,0,26,8,6,29,15,6,3,0,0,0,0,0,0,0,0,11150,0,2667,2667,2667
11,63,T-62,130,main battle tank,2,armor,3,track,1985,1,2025,12,4,4,4,95,21,82,20,5,6,0,2,6,13,30,0,0,99,25,0,10,5,64,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,5,28,18,11,4,0,0,0,0,0,0,0,0,11123,0,1305,1304,1305
14,63,T-72,130,main battle tank,2,armor,3,track,2003,6,2025,12,4,3,4,192,22,81,20,15,18,0,2,6,13,41,0,1,101,17,0,12,15,64,120,0,52,90,0,0,0,0,41,16,6,43,20,7,5,0,31,9,6,39,18,7,5,0,0,0,0,0,0,0,0,11127,0,1475,1475,1475
15,63,T-72BU,130,main battle tank,2,armor,3,track,2016,1,2025,12,4,3,4,349,25,91,30,30,22,4,3,7,0,41,0,1,134,15,0,12,12,239,0,6,64,120,0,52,90,0,68,25,6,75,30,11,9,0,48,13,6,52,23,11,7,0,0,0,0,0,0,0,0,1390,0,1452,1452,1452
18,63,M60A1 Patton,133,medium tank,2,armor,3,track,1974,1,1985,12,5,4,4,149,16,82,20,15,18,0,1,6,13,39,0,1,95,18,0,25,20,66,120,0,96,90,0,0,0,0,26,9,6,26,14,8,4,0,26,9,6,26,14,6,4,0,0,0,0,0,0,0,0,1344,0,4485,4489,4487
19,63,M47,133,medium tank,2,armor,3,track,1977,1,1985,12,5,5,4,104,16,70,0,10,18,0,0,6,13,37,0,0,87,21,35,15,0,66,120,0,96,90,0,0,0,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,32112,0,481,481,481
