id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,M1930 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
4,SKS Carbine,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,8,0
5,AKSU-74 SMG,1,primary infantry weapon,0,1,4,0,0,0,0,0,1,4,0
6,PPSh-41,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
7,AK-74 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
8,AK47 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
9,PPS-43,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
10,7.62mm DPM LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
11,7.62mm RPD LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,17,12,0
13,7.62mm PKM LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,22,12,0
14,5.45mm RPK SAW,2,secondary infantry weapon,0,1,5,0,0,0,0,0,27,10,0
15,RPG-2,2,secondary infantry weapon,0,5,4,0,2,222,20,0,3,3,0
16,RPG-43 Grenade,2,secondary infantry weapon,0,3,4,0,4,222,7,0,3,1,0
17,RPG-7VR,24,multi-charge HEAT,0,5,9,0,2,222,60,0,5,6,0
18,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
19,73mm SPG RCL HE,3,team weapon,0,4,5,0,2,0,0,0,7,39,0
20,75mm T56 RCL HE,3,team weapon,0,4,5,0,2,0,0,0,7,50,0
21,82mm B10 RCL HE,3,team weapon,0,5,7,0,2,0,0,0,6,89,0
22,107mm B11 HE,3,team weapon,0,5,11,0,3,0,0,0,8,133,0
26,75mm Type 56,3,team weapon,0,4,5,0,2,222,9,0,7,16,0
30,14.5mm AAMG (2),4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
33,105mm M27 RR,3,team weapon,0,5,11,0,3,222,30,0,6,12,0
34,7.62mm SGM MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
35,7.62mm PKMS MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
37,12.7mm NSV HMG,3,team weapon,0,1,13,0,1,0,0,0,25,40,0
38,12.7mm DShK HMG,3,team weapon,0,1,10,0,1,0,0,0,21,40,0
39,60mm 63 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,30,4
40,82mm M37 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,74,2
41,60mm M19 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,61,2
42,120mm M43 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,114,3
43,30mm Twin GL,3,team weapon,0,2,24,0,1,0,0,0,15,42,1
44,7.62mm DT AAMG,4,anti-air weapon,0,1,9,0,0,0,0,0,15,24,0
45,82mm B10 RCL,3,team weapon,0,5,7,0,2,222,24,0,6,16,0
46,107mm B11 RCL,3,team weapon,0,5,11,0,3,222,38,0,8,18,0
47,14.5 ZPU-1 AAMG,4,anti-air weapon,0,1,13,0,1,3,0,0,23,50,0
48,73mm SPG-9 RCL,3,team weapon,0,4,5,0,2,222,40,0,7,24,0
49,30mm AGS-17 GL,3,team weapon,0,2,15,0,1,0,0,0,15,35,1
50,14.5 ZPU-2 TMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
51,14.5 ZPU-4 AAMG,4,anti-air weapon,0,1,18,0,1,3,0,0,23,50,0
52,12.7 NSVT AAMG,4,anti-air weapon,0,1,13,0,1,0,0,0,25,40,0
53,7.62 SGMB AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,24,24,0
54,12.7 DShK AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
55,14.5 ZPU-2 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
56,14.5 KPV AAMG,4,anti-air weapon,0,1,13,0,1,3,0,0,23,50,0
57,23mm ZU-23 (2),4,anti-air weapon,0,2,19,0,1,5,0,0,20,50,0
58,57mm M1950 AAG,4,anti-air weapon,0,3,19,0,2,12,0,0,18,80,0
59,57mm AAG (2),4,anti-air weapon,0,3,24,0,2,12,0,0,18,80,0
60,AZP-23-4 AA Gun,4,anti-air weapon,0,2,23,0,1,5,0,0,20,50,0
61,7.62mm SGMT BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
62,7.62mm SGMB CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
63,7.62mm PKT CMG,5,light gun,0,1,6,0,0,0,0,0,22,24,0
64,7.62mm PKT TMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
65,7.62mm DTM BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
66,7.62mm DTM CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
67,57mm AA Gun (2),4,anti-air weapon,0,3,24,0,2,12,0,0,18,80,0
68,30mm M1992 AAGG,4,anti-air weapon,0,2,19,0,1,7,0,0,20,45,0
69,14.5mm KPV BMG,5,light gun,0,1,13,0,1,3,0,0,23,10,0
70,100mm BS-3 49,7,large gun,0,5,11,0,3,19,38,24,15,90,70
71,100mm D10T 44,6,medium gun,0,5,11,0,3,18,0,0,14,80,0
72,7.62-2 PKT BMG,5,light gun,0,1,9,0,0,0,0,0,22,10,0
73,76.2mm M1938 PH,6,medium gun,0,4,5,0,2,0,12,0,6,162,0
74,37mm T63 AAG,4,anti-air weapon,0,2,15,0,1,6,0,6,18,60,40
75,37mm Type 1 Gun,6,medium gun,0,2,1,0,1,6,0,0,13,40,0
76,30mm 2A42 A/C,19,auto cannon,0,2,14,0,1,6,0,8,24,80,40
77,100mm BS-3 44,7,large gun,0,5,11,0,3,18,0,18,15,70,70
78,85mm ZP M39 Gun,6,medium gun,0,5,7,0,2,12,8,17,14,80,30
79,57mm ZiS-2 Gun,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
80,14.5mm KPV TMG,5,light gun,0,1,13,0,1,3,0,0,23,50,0
81,73mm 2A28 Grom,6,medium gun,0,4,5,0,2,0,40,0,8,39,0
82,14.5mm KPV A/C,19,auto cannon,0,1,13,0,1,3,0,0,23,50,0
83,45mm M42 Gun,6,medium gun,0,3,2,0,1,7,7,10,16,45,20
84,<73mm 2A20 Gun,6,medium gun,0,4,5,0,2,0,30,0,6,39,0
85,85mm D44 Gun,6,medium gun,0,5,7,0,2,12,18,16,13,80,35
86,76mm D56T,6,medium gun,0,4,5,0,2,12,12,13,11,80,40
87,85mm T62-85TC,6,medium gun,0,5,7,0,2,12,18,16,13,80,35
88,76mm ZiS-3 Gun,6,medium gun,0,4,5,0,2,9,12,13,10,50,25
89,85mm D-48 Gun,6,medium gun,0,5,7,0,2,19,20,25,19,80,20
90,85mm D-44 Gun,6,medium gun,0,5,7,0,2,12,18,16,14,80,35
91,100mm D10TG 55,6,medium gun,0,5,11,0,3,18,28,20,14,90,40
92,85mm T62-85TC B,6,medium gun,0,5,7,0,2,15,23,19,13,80,35
93,120mm 2A60 Nona,7,large gun,0,7,19,25,3,30,60,0,6,203,9
94,122mm D-25T Gun,7,large gun,0,7,15,0,3,17,20,0,12,80,0
95,122mm D-74 FG,7,large gun,0,7,15,0,3,21,20,0,13,214,0
96,115mm U-5T 75,7,large gun,0,6,13,0,3,0,50,36,11,100,100
97,100mm 2A29 65,6,medium gun,0,5,11,0,3,20,35,24,16,100,70
98,100mm 2A70 Gun,6,medium gun,0,5,11,0,3,0,0,0,6,80,0
99,115mm U-5T 57,7,large gun,0,6,13,0,3,0,43,25,11,100,100
100,100mm T59 Gun,6,medium gun,0,5,11,0,3,21,38,0,14,90,0
101,100mm T69 Gun,6,medium gun,0,5,11,0,3,21,38,35,14,90,70
102,125mm D81T 88,24,multi-charge HEAT,0,7,15,0,3,37,65,64,13,120,120
103,122mm FAE Rkt,18,napalm,0,5,29,0,4,0,0,0,0,211,0
104,122mm Rocket,3,team weapon,0,5,19,0,2,0,0,0,0,211,0
105,132mm M-13 Rckt,3,team weapon,0,5,21,0,2,0,0,0,1,170,0
106,125mm 2A46M,24,multi-charge HEAT,0,7,15,0,3,0,80,81,13,120,120
107,160mm M43 Mrtr,3,team weapon,0,7,27,0,3,0,0,0,5,161,12
108,240mm Mortar,3,team weapon,0,10,43,0,4,0,0,0,5,193,16
109,76.2mm ZiS-3 FG,6,medium gun,0,4,5,0,2,0,12,0,10,203,0
110,122mm D-30 FH,7,large gun,0,7,15,0,3,0,46,0,10,205,0
111,152mm D-20 FH,7,large gun,0,8,21,36,4,10,30,0,9,214,0
112,122mm M30 FH,7,large gun,0,7,15,0,3,0,20,0,6,202,0
113,152mm 2A36 FG,7,large gun,0,8,21,0,4,0,50,0,12,217,0
114,152mm D-1 FH,7,large gun,0,8,21,0,4,0,25,0,7,202,0
115,130mm M46 FG,7,large gun,0,7,17,0,3,0,28,0,15,217,0
116,180mm S-23 FG,7,large gun,0,10,27,0,4,0,0,0,12,220,0
117,ATO VFT,9,vehicle flamethrower,0,45,40,0,0,0,25,0,20,3,0
118,76mm D56TS,6,medium gun,0,4,5,0,2,15,28,13,11,80,40
119,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
122,40mm GP-25 GL,2,secondary infantry weapon,0,3,3,0,1,0,0,0,3,8,0
123,170mm Koksan FG,7,large gun,0,9,25,0,4,0,0,0,12,241,0
124,120mm T90 Gun,7,large gun,0,7,15,0,3,0,55,63,11,120,125
125,9M32 Strela-2,12,surface-to-air missile,0,4,2,0,2,0,0,0,50,68,16
128,9M313 Igla-1,12,surface-to-air missile,0,4,2,0,2,0,0,0,118,100,20
131,85mm D44 Gun 69,6,medium gun,0,5,7,0,2,13,30,19,13,80,35
135,V-750V Dvina,12,surface-to-air missile,0,25,130,0,130,0,0,0,40,255,140
136,V600 S-125 Neva,12,surface-to-air missile,0,28,60,0,60,0,0,0,50,255,120
139,9M37 Strela-10,12,surface-to-air missile,0,5,3,0,3,0,0,0,100,100,16
143,AT-1 Shmel,13,anti-tank guided missile,0,6,0,0,0,222,37,0,50,46,10
144,Bulsae3/Kornet,23,multi-charge ATGM,0,8,19,0,0,222,120,0,90,110,2
145,9M14 Malutka,13,anti-tank guided missile,0,5,0,0,0,222,46,0,60,60,10
150,AT-2 Falanga-M,13,anti-tank guided missile,0,6,0,0,0,222,50,0,60,70,10
151,9M111 Fagot,13,anti-tank guided missile,0,7,0,0,0,222,40,0,80,40,2
155,Susang Po ATGM,13,anti-tank guided missile,0,5,0,0,0,222,46,0,70,60,10
