id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,50,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,50,Tank Squadron,0,average,2,company,1,armor,1962,7,2025,12,0,0,13,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
5,50,Chasseur Co,0,average,2,company,1,armor,1962,7,2025,12,3,3,311,1,1006,1,1006,1,1006,1,1025,1,1025,1,1025,1,0,0,0,0,0,0
6,50,Chasseur Pl,0,average,1,platoon,1,armor,1960,1,2025,12,3,3,311,1,311,1,310,1,310,1,300,1,0,0,0,0,0,0,0,0,0,0
10,50,Tank Platoon,0,average,0,section,1,armor,1954,11,2025,12,0,0,13,1,13,1,13,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0
11,50,Anti-Tank Coy,0,average,2,company,1,armor,1962,7,2025,12,0,0,290,1,290,1,1015,1,1017,1,1017,1,1018,1,1018,1,0,0,0,0,0,0
12,50,Reserve Tank Pl,0,average,0,section,1,armor,1969,1,2025,12,0,0,515,1,515,1,515,1,515,1,0,0,0,0,0,0,0,0,0,0,0,0
13,50,Tank Section,0,average,0,section,1,armor,1946,1,2025,12,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,50,Armour Car Sec,0,average,0,section,1,armor,1946,1,2025,12,3,3,290,1,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,SP-Gun Section,0,average,0,section,1,armor,1960,1,2025,12,0,0,523,1,523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50,SP-Gun Platoon,0,average,1,platoon,1,armor,1962,7,2025,12,0,0,523,1,523,1,523,1,523,1,0,0,0,0,0,0,0,0,0,0,0,0
18,50,SP-ATGM Pl,0,average,1,platoon,1,armor,1968,1,2025,12,0,0,335,1,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,50,SPA Battery,0,average,1,platoon,2,artillery,1980,1,2025,12,0,0,347,1,347,1,347,1,347,1,0,0,0,0,0,0,0,0,0,0,0,0
21,50,SPA Platoon,0,average,1,platoon,2,artillery,1980,1,2025,12,0,0,347,1,347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,50,SPA Jeeps Pl,0,average,1,platoon,2,artillery,1980,1,2025,12,0,0,345,1,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,50,Jeep Scout Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,3,3,400,1,400,1,400,1,95,1,300,1,300,1,300,1,300,1,0,0,0,0
26,50,Jeep Scout Sec,0,average,0,section,3,infantry,1946,1,2025,12,3,3,400,1,400,1,300,1,300,1,0,0,0,0,0,0,0,0,0,0,0,0
27,50,Arm'd Scout Pl,0,average,1,platoon,1,armor,1980,1,2025,12,3,3,306,1,306,1,306,1,306,1,400,1,400,1,400,1,400,1,155,1,0,0
31,50,Rpblcn Grd Co,0,average,2,company,3,infantry,1972,1,2025,12,0,5,370,1,1041,1,1041,1,1041,1,0,0,0,0,0,0,0,0,0,0,0,0
32,50,Airborne Co,0,average,2,company,3,infantry,1980,1,2025,12,10,10,380,1,1211,1,436,1,1042,1,1042,1,1042,1,1137,1,0,0,0,0,0,0
33,50,Gendarmerie Co,0,average,3,combat group,3,infantry,1962,7,2025,12,0,0,390,1,300,1,300,1,1043,1,1043,1,1043,1,0,0,0,0,0,0,0,0
34,50,Mech Co (T),0,average,2,company,3,infantry,1969,1,2025,12,0,0,375,1,52,1,1044,1,1044,1,1044,1,0,0,0,0,0,0,0,0,0,0
35,50,Desert Company,0,average,2,company,3,infantry,1962,7,2025,12,3,3,529,1,529,1,1045,1,1045,1,1045,1,0,0,0,0,0,0,0,0,0,0
36,50,Mot Desert Co,0,average,2,company,3,infantry,1962,7,2025,12,3,3,529,1,529,1,1264,1,1046,1,1046,1,1046,1,0,0,0,0,0,0,0,0
37,50,Militia Company,0,average,3,combat group,3,infantry,1946,1,2025,12,-10,-10,442,1,441,1,1047,1,1047,1,1047,1,0,0,0,0,0,0,0,0,0,0
38,50,GIA Company,0,average,2,company,3,infantry,1982,1,2025,12,0,20,454,1,453,1,1048,1,1048,1,1048,1,0,0,0,0,0,0,0,0,0,0
39,50,Mech Pl (W),0,average,1,platoon,3,infantry,1969,1,2025,12,0,0,385,1,375,1,375,1,31,1,31,1,31,1,0,0,0,0,0,0,0,0
40,50,Mech Co (W),0,average,2,company,3,infantry,1969,1,2025,12,0,0,375,1,31,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0,0,0
41,50,Rpblcn Grd Pl,0,average,1,platoon,3,infantry,1972,1,2025,12,0,5,370,1,370,1,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,50,Airborne Pl,0,average,1,platoon,3,infantry,1980,1,2025,12,10,10,380,1,381,1,381,1,425,1,0,0,0,0,0,0,0,0,0,0,0,0
43,50,Gendarmerie Pl,0,average,0,section,3,infantry,1962,7,2025,12,0,0,392,1,391,1,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,50,Mech Pl (T),0,average,1,platoon,3,infantry,1969,1,2025,12,0,0,385,1,375,1,375,1,47,1,47,1,47,1,0,0,0,0,0,0,0,0
45,50,Desert Platoon,0,average,1,platoon,3,infantry,1962,7,2025,12,3,3,529,1,529,1,529,1,529,1,0,0,0,0,0,0,0,0,0,0,0,0
46,50,Mot Desert Pl,0,average,1,platoon,3,infantry,1962,7,2025,12,3,3,529,1,529,1,529,1,529,1,303,1,303,1,303,1,303,1,0,0,0,0
47,50,Militia Pl,0,average,0,section,3,infantry,1946,1,2025,12,-10,-10,441,1,440,1,440,1,445,1,0,0,0,0,0,0,0,0,0,0,0,0
48,50,GIA Platoon,0,average,1,platoon,3,infantry,1982,1,2025,12,0,20,453,1,452,1,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,Engineer Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,410,1,410,1,410,1,410,1,0,0,0,0,0,0,0,0,0,0,0,0
51,50,Abn Pioneer Pl,0,average,1,platoon,3,infantry,1980,1,2025,12,10,10,415,1,415,1,415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,50,Hvy Wpn Pl A,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,490,1,485,1,95,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0
53,50,Hvy Wpn Pl B,0,average,1,platoon,2,artillery,1962,7,2025,12,0,0,490,1,487,1,105,1,97,1,400,1,0,0,0,0,0,0,0,0,0,0
54,50,Hvy Wpn Pl C,0,average,1,platoon,2,artillery,1990,1,2025,12,0,0,490,1,487,1,98,1,155,1,115,1,400,1,0,0,0,0,0,0,0,0
57,50,Mot Gndrm Co,0,average,2,company,3,infantry,1982,1,2025,12,0,0,390,1,281,1,1058,1,1058,1,1058,1,0,0,0,0,0,0,0,0,0,0
58,50,Mot Gndrm Pl,0,average,1,platoon,3,infantry,1982,1,2025,12,0,0,392,1,391,1,390,1,281,1,281,1,281,1,0,0,0,0,0,0,0,0
64,50,Fortifications,0,average,1,platoon,4,miscellaneous,1946,1,2025,12,0,0,270,1,265,1,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,50,4 Wheeled APCs,0,average,0,section,4,miscellaneous,1960,1,2025,12,0,0,39,1,39,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0
66,50,3 Wheeled APCs,0,average,0,section,4,miscellaneous,1960,1,2025,12,0,0,34,1,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,50,2 Wheeled APCs,0,average,0,section,4,miscellaneous,1960,1,2025,12,0,0,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,50,1 Wheeled APC,0,average,0,section,4,miscellaneous,1960,1,2025,12,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,50,4 Tracked APCs,0,average,0,section,4,miscellaneous,1962,7,2025,12,0,0,53,1,53,1,53,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0
70,50,3 Tracked APCs,0,average,0,section,4,miscellaneous,1952,1,2025,12,0,0,48,1,48,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,50,2 Tracked APCs,0,average,0,section,4,miscellaneous,1950,1,2025,12,0,0,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,50,1 Tracked APC,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,50,3 Light APCs,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,275,1,275,1,275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,50,Assault Gun Pl,0,average,1,platoon,1,armor,1968,1,1985,12,0,0,535,1,535,1,535,1,535,1,0,0,0,0,0,0,0,0,0,0,0,0
78,50,Assault Gun Sec,0,average,0,section,1,armor,1968,1,2005,12,0,0,535,1,535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,50,Artillery FO,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,50,Mot Arty FO,0,average,1,platoon,2,artillery,1960,1,2025,12,0,0,460,1,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,50,FO Vehicle,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
